date,nic_1,nic_2,nic_3,size_1,size_2
1987158,-58.8,-46.2,1,45,30
1987193,-56.8,-43.5,1,45,30
1987207,-57.6,-40.8,1,45,30
1987221,-57.8,-39.8,1,45,30
1987222,-57.781,-39.6126,0,0,0
1987223,-57.73,-39.3214,0,0,0
1987224,-57.6557,-38.9747,0,0,0
1987225,-57.5668,-38.6208,0,0,0
1987226,-57.472,-38.3082,0,0,0
1987227,-57.3802,-38.0851,0,0,0
1987228,-57.3,-38,1,45,30
1987229,-57.2276,-38.0443,0,0,0
1987230,-57.1539,-38.1586,0,0,0
1987231,-57.0799,-38.3149,0,0,0
1987232,-57.0065,-38.4851,0,0,0
1987233,-56.9348,-38.6414,0,0,0
1987234,-56.8656,-38.7557,0,0,0
1987235,-56.8,-38.8,1,45,30
1987236,-56.734,-38.7876,0,0,0
1987237,-56.6652,-38.7545,0,0,0
1987238,-56.5972,-38.7071,0,0,0
1987239,-56.5332,-38.6517,0,0,0
1987240,-56.4767,-38.5945,0,0,0
1987241,-56.4312,-38.5418,0,0,0
1987242,-56.4,-38.5,1,45,30
1987243,-56.3777,-38.4637,0,0,0
1987244,-56.3569,-38.4254,0,0,0
1987245,-56.3383,-38.3877,0,0,0
1987246,-56.3226,-38.3535,0,0,0
1987247,-56.3105,-38.3257,0,0,0
1987248,-56.3027,-38.3069,0,0,0
1987249,-56.3,-38.3,1,45,30
1987250,-56.3055,-38.3076,0,0,0
1987251,-56.3198,-38.328,0,0,0
1987252,-56.3394,-38.3577,0,0,0
1987253,-56.3606,-38.3933,0,0,0
1987254,-56.3802,-38.4312,0,0,0
1987255,-56.3945,-38.4679,0,0,0
1987256,-56.4,-38.5,1,45,30
1987270,-56.2,-38.9,1,45,30
1987271,-56.1645,-38.8976,0,0,0
1987272,-56.1113,-38.8908,0,0,0
1987273,-56.0466,-38.8797,0,0,0
1987274,-55.9768,-38.8648,0,0,0
1987275,-55.9082,-38.8463,0,0,0
1987276,-55.8471,-38.8246,0,0,0
1987277,-55.8,-38.8,1,45,30
1987278,-55.7609,-38.7488,0,0,0
1987279,-55.7215,-38.653,0,0,0
1987280,-55.684,-38.5209,0,0,0
1987281,-55.6507,-38.3611,0,0,0
1987282,-55.6241,-38.182,0,0,0
1987283,-55.6064,-37.9922,0,0,0
1987284,-55.6,-37.8,1,45,30
1987285,-55.6237,-37.5584,0,0,0
1987286,-55.6871,-37.2396,0,0,0
1987287,-55.7789,-36.881,0,0,0
1987288,-55.8875,-36.5202,0,0,0
1987289,-56.0015,-36.1948,0,0,0
1987290,-56.1095,-35.9422,0,0,0
1987291,-56.2,-35.8,1,45,30
1987292,-56.2832,-35.7354,0,0,0
1987293,-56.3728,-35.687,0,0,0
1987294,-56.4626,-35.6494,0,0,0
1987295,-56.5465,-35.6173,0,0,0
1987296,-56.6181,-35.5853,0,0,0
1987297,-56.6713,-35.548,0,0,0
1987298,-56.7,-35.5,1,45,30
1987312,-56.8,-34.3,1,45,30
1987313,-56.7917,-34.1729,0,0,0
1987314,-56.7703,-34.0142,0,0,0
1987315,-56.741,-33.8427,0,0,0
1987316,-56.709,-33.6769,0,0,0
1987317,-56.6797,-33.5355,0,0,0
1987318,-56.6583,-33.437,0,0,0
1987319,-56.65,-33.4,1,45,30
1987333,-56.8,-33.4,1,45,30
1987334,-56.8,-33.3668,0,0,0
1987335,-56.8,-33.281,0,0,0
1987336,-56.8,-33.1638,0,0,0
1987337,-56.8,-33.0362,0,0,0
1987338,-56.8,-32.919,0,0,0
1987339,-56.8,-32.8332,0,0,0
1987340,-56.8,-32.8,1,45,30
1987361,-56.2,-32.9,1,45,30
1987362,-56.1583,-32.8773,0,0,0
1987363,-56.1117,-32.8165,0,0,0
1987364,-56.061,-32.7288,0,0,0
1987365,-56.0069,-32.6254,0,0,0
1988001,-55.9207,-32.4651,0,0,0
1988002,-55.8609,-32.3709,0,0,0
1988003,-55.8,-32.3,1,45,30
1988004,-55.7361,-32.2425,0,0,0
1988005,-55.6676,-32.1838,0,0,0
1988006,-55.5958,-32.1274,0,0,0
1988007,-55.5218,-32.0772,0,0,0
1988008,-55.447,-32.0368,0,0,0
1988009,-55.3727,-32.0098,0,0,0
1988010,-55.3,-32,1,45,30
1988011,-55.228,-32.1108,0,0,0
1988012,-55.1554,-32.3965,0,0,0
1988013,-55.0826,-32.7872,0,0,0
1988014,-55.0101,-33.2128,0,0,0
1988015,-54.9385,-33.6035,0,0,0
1988016,-54.8683,-33.8892,0,0,0
1988017,-54.8,-34,1,45,30
1988038,-53.5,-33.8,1,45,30
1988039,-53.4619,-33.7582,0,0,0
1988040,-53.4228,-33.6812,0,0,0
1988041,-53.3852,-33.5843,0,0,0
1988042,-53.3517,-33.4826,0,0,0
1988043,-53.3246,-33.3913,0,0,0
1988044,-53.3066,-33.3253,0,0,0
1988045,-53.3,-33.3,1,45,30
1988046,-53.3,-33.3111,0,0,0
1988047,-53.3,-33.3397,0,0,0
1988048,-53.3,-33.3787,0,0,0
1988049,-53.3,-33.4213,0,0,0
1988050,-53.3,-33.4603,0,0,0
1988051,-53.3,-33.4889,0,0,0
1988052,-53.3,-33.5,1,45,30
1988073,-52.6,-32.7,1,45,30
1988087,-51.9,-30,1,45,30
