date,qscat_1,qscat_2,qscat_3
2006027,-74.4965,-43.4002,1
2006028,-74.4965,-43.4002,1
2006029,-74.538,-43.7514,1
2006030,-74.6483,-44.5162,1
2006031,-74.6483,-44.5162,1
2006032,-74.6483,-44.5162,1
2006033,-74.6483,-44.5162,1
2006034,-74.6483,-44.5162,1
2006035,-74.6016,-44.8828,1
2006036,-74.6016,-44.8828,1
2006037,-74.6016,-44.8828,1
2006038,-74.6016,-44.8828,1
2006039,-74.6574,-45.5086,1
2006040,-74.6574,-45.5086,1
2006041,-74.7244,-45.4061,1
2006042,-74.7366,-45.8678,1
2006043,-74.7366,-45.8678,1
2006044,-74.7366,-45.8678,1
2006045,-74.7366,-45.8678,1
2006046,-74.7647,-45.735,1
2006047,-74.7647,-45.735,1
2006048,-74.664,-45.5005,1
2006049,-74.664,-45.5005,1
2006050,-74.5863,-45.6018,1
2006051,-74.5863,-45.6018,1
2006052,-74.4961,-45.2364,1
2006053,-74.4961,-45.2364,1
2006054,-74.3663,-45.1815,1
2006055,-74.3663,-45.1815,1
2006056,-74.2705,-45.1252,1
2006057,-74.3825,-45.1017,1
2006058,-74.3825,-45.1017,1
2006059,-74.3825,-45.1017,1
2006060,-74.5415,-45.5954,1
2006061,-74.6339,-45.8317,1
2006062,-74.7106,-46.289,1
2006063,-74.7851,-46.8931,1
2006064,-74.7851,-46.8931,1
2006065,-74.8483,-46.9732,1
2006066,-74.8483,-46.9732,1
2006067,-74.9331,-47.2444,1
2006068,-75.1225,-47.3233,1
2006069,-75.2223,-47.4959,1
2006070,-75.283,-47.8939,1
2006071,-75.3383,-47.7985,1
2006072,-75.3031,-48.133,1
2006073,-75.3138,-48.4769,1
2006074,-75.3138,-48.4769,1
2006075,-75.287,-48.7322,1
2006076,-75.287,-48.7322,1
2006077,-75.1358,-49.3334,1
2006078,-74.9361,-49.4115,1
2006079,-74.8349,-49.5599,1
2006080,-74.6936,-49.3977,1
2006081,-74.5757,-49.4202,1
2006082,-74.5231,-49.4523,1
2006083,-74.5127,-49.1087,1
2006084,-74.5127,-49.1087,1
2006085,-74.5556,-49.1121,1
2006086,-74.5924,-49.3457,1
2006087,-74.6586,-49.3966,1
2006088,-74.8124,-49.8727,1
2006089,-74.6903,-49.8792,1
2006090,-74.6903,-49.8792,1
2006091,-74.7184,-50.1251,1
2006092,-74.645,-49.893,1
2006093,-74.8546,-50.1467,1
2006094,-74.9084,-50.5367,1
2006095,-74.8378,-51.0871,1
2006096,-74.7632,-51.1087,1
2006097,-74.7143,-51.1747,1
2006098,-74.6157,-51.1345,1
2006099,-74.4956,-51.1089,1
2006100,-74.3488,-51.1536,1
2006101,-74.3488,-51.1536,1
2006102,-74.4069,-50.807,1
2006103,-74.459,-50.8741,0
2006104,-74.4869,-50.9411,1
2006105,-74.4869,-50.9411,1
2006106,-74.4806,-50.5308,1
2006107,-74.4806,-50.5308,1
2006108,-74.5092,-50.8369,1
2006109,-74.391,-50.5059,1
2006110,-74.088,-50.0014,1
2006111,-73.943,-49.67,1
2006112,-73.8545,-49.4307,1
2006113,-73.8545,-49.4307,1
2006114,-73.8545,-49.4307,1
2006115,-73.9127,-49.3709,1
2006116,-73.8424,-49.282,1
2006117,-73.7818,-49.5423,1
2006118,-73.6828,-49.3971,1
2006119,-73.6828,-49.3971,1
2006120,-73.6828,-49.3971,1
2006121,-73.6188,-49.5769,1
2006122,-73.6131,-49.8207,1
2006123,-73.6131,-49.8207,1
2006124,-73.5892,-50.2635,1
2006125,-73.5405,-50.802,1
2006126,-73.5405,-50.802,1
2006127,-73.5405,-50.802,1
2006128,-73.4679,-50.7889,1
2006129,-73.4257,-50.5555,1
2006130,-73.4475,-50.6064,0
2006131,-73.4983,-50.7075,1
2006132,-73.6087,-50.8421,1
2006133,-73.5823,-50.5503,1
2006134,-73.5823,-50.5503,1
2006135,-73.5823,-50.5503,1
2006136,-73.5337,-50.3481,1
2006137,-73.5337,-50.3481,1
2006138,-73.5541,-50.3424,0
2006139,-73.5745,-50.3351,1
2006140,-73.5106,-50.3328,1
2006141,-73.4322,-50.4253,1
2006142,-73.4322,-50.4253,1
2006143,-73.4535,-50.253,1
2006144,-73.568,-50.1489,1
2006145,-73.4443,-49.7693,1
2006146,-73.4213,-49.2293,1
2006147,-73.4213,-49.2293,1
2006148,-73.518,-49.3737,1
2006149,-73.518,-49.3737,1
2006150,-73.518,-49.3737,1
2006151,-73.4691,-49.6531,1
2006152,-73.4691,-49.6531,1
2006153,-73.4691,-49.6531,1
2006154,-73.4691,-49.6531,1
2006155,-73.4691,-49.6531,1
2006156,-73.4691,-49.6531,1
2006157,-73.4691,-49.6531,1
2006158,-73.5687,-49.5886,1
2006159,-73.425,-49.2861,1
2006160,-73.425,-49.2861,1
2006161,-73.2634,-49.7469,1
2006162,-72.992,-50.0063,1
2006163,-72.8689,-50.4204,1
2006164,-72.7237,-50.4823,1
2006165,-72.6049,-50.3286,1
2006166,-72.6049,-50.3286,1
2006167,-72.6049,-50.3286,1
2006168,-72.5106,-50.1,1
2006169,-72.428,-50.0732,1
2006170,-72.3081,-50.0995,1
2006171,-72.2952,-49.8766,1
2006172,-72.2339,-49.7836,1
2006173,-72.1477,-49.8136,1
2006174,-72.1477,-49.8136,1
2006175,-72.1477,-49.8136,1
2006176,-72.0659,-49.7012,1
2006177,-72.012,-49.6023,0
2006178,-71.986,-49.5497,1
2006179,-71.9961,-49.7139,1
2006180,-72.012,-49.423,1
2006181,-72.012,-49.423,1
2006182,-72.012,-49.423,1
2006183,-71.8449,-49.4628,1
2006184,-71.7338,-49.2708,1
2006185,-71.8062,-49.2449,1
2006186,-71.8645,-49.1412,1
2006187,-71.8067,-49.087,1
2006188,-71.7838,-48.9362,1
2006189,-71.7291,-48.9817,1
2006190,-71.7291,-48.9817,1
2006191,-71.7419,-49.2757,1
2006192,-71.7801,-49.6384,1
2006193,-71.7801,-49.6384,1
2006194,-71.7801,-49.6384,1
2006195,-71.6447,-49.9131,1
2006196,-71.5614,-49.9719,0
2006197,-71.4901,-50.0119,0
2006198,-71.4404,-50.0349,0
2006199,-71.4217,-50.0422,1
2006200,-71.4217,-50.0422,1
2006201,-71.2547,-50.2137,1
2006202,-71.2547,-50.2137,1
2006203,-71.3048,-49.839,1
2006204,-71.2834,-49.856,0
2006205,-71.2243,-49.9009,0
2006206,-71.1354,-49.9643,0
2006207,-71.0242,-50.0371,0
2006208,-70.8987,-50.1098,0
2006209,-70.7665,-50.1732,0
2006210,-70.6354,-50.2181,0
2006211,-70.5132,-50.2351,1
2006212,-70.3856,-50.2061,1
2006213,-70.2719,-50.1789,1
2006214,-70.1196,-50.1765,1
2006215,-70.0271,-50.2315,1
2006216,-70.0271,-50.2315,1
2006217,-70.0271,-50.2315,1
2006218,-69.8887,-50.277,1
2006219,-69.7973,-50.3345,1
2006220,-69.6988,-50.3521,1
2006221,-69.5244,-50.2716,1
2006222,-69.4067,-50.2375,1
2006223,-69.4067,-50.2375,1
2006224,-69.2711,-50.1291,1
2006225,-69.2711,-50.1291,1
2006226,-69.1335,-50.0152,1
2006227,-69.0333,-49.9481,1
2006228,-68.9225,-49.9183,1
2006229,-68.7847,-49.8855,1
2006230,-68.5537,-49.867,1
2006231,-68.4305,-49.9088,1
2006232,-68.3429,-49.8977,1
2006233,-68.3429,-49.8977,1
2006234,-68.1981,-49.76,1
2006235,-68.0971,-49.6937,1
2006236,-67.9962,-49.7719,1
2006237,-67.9962,-49.7719,1
2006238,-67.9962,-49.7719,1
2006239,-67.9962,-49.7719,1
2006240,-67.895,-49.8615,1
2006241,-67.895,-49.8615,1
2006242,-67.7028,-49.9634,1
2006243,-67.8416,-50.0045,1
2006244,-67.8416,-50.0045,1
2006245,-67.7598,-50.0878,1
2006246,-67.7598,-50.0878,1
2006247,-67.8267,-49.808,1
2006248,-67.5521,-49.6562,1
2006249,-67.5521,-49.6562,1
2006250,-67.5521,-49.6562,1
2006251,-67.6335,-49.2244,1
2006252,-67.4292,-48.8477,1
2006253,-67.4292,-48.8477,1
2006254,-67.3205,-48.9023,1
2006255,-67.4156,-48.8581,1
2006256,-67.4156,-48.8581,1
2006257,-67.5365,-48.9716,1
2006258,-67.4558,-48.9994,1
2006259,-67.3783,-49.2255,1
2006260,-67.1741,-49.37,1
2006261,-66.9461,-49.6028,1
2006262,-66.8429,-49.4414,1
2006263,-66.6945,-49.3684,1
2006264,-66.6527,-49.487,1
2006265,-66.4446,-49.4548,1
2006266,-66.2246,-49.4123,1
2006267,-66.128,-49.4573,1
2006268,-66.128,-49.4573,1
2006269,-66.128,-49.4573,1
2006270,-66.128,-49.4573,1
2006271,-66.128,-49.4573,1
2006272,-66.0198,-49.3819,1
2006273,-65.9325,-49.4227,1
2006274,-65.8803,-49.2304,1
2006275,-65.848,-48.8639,1
2006276,-65.848,-48.8639,1
2006277,-65.848,-48.8639,1
2006278,-65.848,-48.8639,1
2006279,-65.8327,-48.3311,1
2006280,-65.8584,-48.5235,1
2006281,-65.8432,-48.745,1
2006282,-65.8432,-48.745,1
2006283,-65.8432,-48.745,1
2006284,-65.7837,-48.5271,1
2006285,-65.7743,-48.4292,1
2006286,-65.726,-48.3384,1
2006287,-65.7747,-47.9834,0
2006288,-65.8233,-47.6951,1
2006289,-65.6519,-47.9936,1
2006290,-65.6519,-47.9936,1
2006291,-65.5955,-47.9516,1
2006292,-65.5955,-47.9516,0
2006293,-65.5955,-47.9516,0
2006294,-65.5955,-47.9516,1
