date,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
1998291,-77.1,-50.8,1,0,0,0,0,0,0,15,3
1998298,-77.1,-50.8,1,0,0,0,0,0,0,15,3
1998301,-77.0013,-51.1421,0,0,0,0,0,0,0,0,0
1998302,-76.944,-51.3377,0,0,0,0,0,0,0,0,0
1998303,-76.8864,-51.5302,0,0,0,0,0,0,0,0,0
1998304,-76.836,-51.6931,0,0,0,0,0,0,0,0,0
1998305,-76.8,-51.8,1,0,0,0,0,0,0,15,3
1998319,-76.55,-52.4,1,0,0,0,0,0,0,15,3
1998333,-76.5,-52.7,1,0,0,0,0,0,0,15,3
1998334,-76.4677,-52.7375,0,0,0,0,0,0,0,0,0
1998335,-76.3965,-52.7866,0,0,0,0,0,0,0,0,0
1998336,-76.3018,-52.8414,0,0,0,0,0,0,0,0,0
1998337,-76.1993,-52.8961,0,0,0,0,0,0,0,0,0
1998338,-76.1044,-52.9446,0,0,0,0,0,0,0,0,0
1998339,-76.0328,-52.9813,0,0,0,0,0,0,0,0,0
1998340,-76,-53,1,0,0,0,0,0,0,15,3
1999003,-75.9,-53.1,1,0,0,0,0,0,0,15,3
1999024,-75.9,-53.2,1,0,0,0,0,0,0,15,3
1999080,-75.4,-56.4,1,0,0,0,0,0,0,15,3
1999108,-74.6,-56.7,1,0,0,0,0,0,0,15,3
1999122,-74.2,-57.1,1,0,0,0,0,0,0,15,3
1999123,-74.2,-57.1666,0,0,0,0,0,0,0,0,0
1999124,-74.2,-57.2653,0,0,0,0,0,0,0,0,0
1999125,-74.2,-57.3806,0,0,0,0,0,0,0,0,0
1999126,-74.2,-57.4972,0,0,0,0,0,0,0,0,0
1999127,-74.2,-57.5996,0,0,0,0,0,0,0,0,0
1999128,-74.2,-57.6723,0,0,0,0,0,0,0,0,0
1999129,-74.2,-57.7,1,0,0,0,0,0,0,15,3
1999130,-74.1957,-57.7,0,0,0,0,0,0,0,0,0
1999131,-74.1842,-57.7,0,0,0,0,0,0,0,0,0
1999132,-74.1679,-57.7,0,0,0,0,0,0,0,0,0
1999133,-74.149,-57.7,0,0,0,0,0,0,0,0,0
1999134,-74.1299,-57.7,0,0,0,0,0,0,0,0,0
1999135,-74.1128,-57.7,0,0,0,0,0,0,0,0,0
1999136,-74.1,-57.7,1,0,0,0,0,0,0,15,3
1999150,-74,-58.2,1,0,0,0,0,0,0,15,3
2000177,-69.7,-58.6,1,0,0,0,0,0,0,15,3
2000178,-69.6849,-58.6075,0,0,0,0,0,0,0,0,0
2000179,-69.667,-58.6225,0,0,0,0,0,0,0,0,0
2000180,-69.648,-58.6419,0,0,0,0,0,0,0,0,0
2000181,-69.6298,-58.6626,0,0,0,0,0,0,0,0,0
2000182,-69.6145,-58.6813,0,0,0,0,0,0,0,0,0
2000183,-69.604,-58.6948,0,0,0,0,0,0,0,0,0
2000184,-69.6,-58.7,1,0,0,0,0,0,0,13,3
2000198,-69.6,-58.4,1,0,0,0,0,0,0,13,3
2000199,-69.5941,-58.4038,0,0,0,0,0,0,0,0,0
2000200,-69.5783,-58.414,0,0,0,0,0,0,0,0,0
2000201,-69.5554,-58.4289,0,0,0,0,0,0,0,0,0
2000202,-69.5283,-58.4466,0,0,0,0,0,0,0,0,0
2000203,-69.4998,-58.4656,0,0,0,0,0,0,0,0,0
2000204,-69.4728,-58.484,0,0,0,0,0,0,0,0,0
2000205,-69.45,-58.5,1,0,0,0,0,0,0,13,3
2000219,-69.2,-58.7,1,0,0,0,0,0,0,13,3
2000233,-68.6,-58.7,1,0,0,0,0,0,0,13,3
2000254,-68.3,-58.6,1,0,0,0,0,0,0,13,3
2000255,-68.3,-58.6,0,0,0,0,0,0,0,0,0
2000256,-68.3,-58.6,0,0,0,0,0,0,0,0,0
2000257,-68.3,-58.6,0,0,0,0,0,0,0,0,0
2000258,-68.3,-58.6,0,0,0,0,0,0,0,0,0
2000259,-68.3,-58.6,0,0,0,0,0,0,0,0,0
2000260,-68.3,-58.6,0,0,0,0,0,0,0,0,0
2000261,-68.3,-58.6,1,0,0,0,0,0,0,13,3
2000275,-68.2,-58.5,1,0,0,0,0,0,0,13,3
2000303,-68.1,-58.9,1,0,0,0,0,0,0,13,3
2000317,-68.3,-58.8,1,0,0,0,0,0,0,13,3
2000345,-68.7,-58.9,1,0,0,0,0,0,0,10,3
2001007,-68.7,-58.6,1,0,0,0,0,0,0,10,3
2001100,0,0,0,-67.192,-57.8309,1,0,0,0,0,0
2001101,0,0,0,-67.1223,-57.845,1,0,0,0,0,0
2001102,0,0,0,-67.0115,-57.8585,1,0,0,0,0,0
2001103,0,0,0,-66.9172,-57.9132,1,0,0,0,0,0
2001104,0,0,0,-66.9172,-57.9132,1,0,0,0,0,0
2001105,0,0,0,-66.7888,-58.0435,1,0,0,0,0,0
2001106,0,0,0,-66.7888,-58.0435,1,0,0,0,0,0
2001107,0,0,0,-66.7888,-58.0435,1,0,0,0,0,0
2001108,0,0,0,-66.6494,-57.9605,1,0,0,0,0,0
2001109,0,0,0,-66.6494,-57.9605,1,0,0,0,0,0
2001110,0,0,0,-66.5877,-57.8976,1,0,0,0,0,0
2001111,0,0,0,-66.5877,-57.8976,1,0,0,0,0,0
2001112,0,0,0,-66.5464,-57.7431,1,0,0,0,0,0
2001113,0,0,0,-66.5464,-57.7431,1,0,0,0,0,0
2001114,0,0,0,-66.5464,-57.7431,1,0,0,0,0,0
2001115,0,0,0,-66.5464,-57.7431,1,0,0,0,0,0
2001116,0,0,0,-66.5464,-57.7431,1,0,0,0,0,0
2001117,0,0,0,-66.5464,-57.7431,1,0,0,0,0,0
