date,qscat_1,qscat_2,qscat_3
2008236,-63.7393,101.6448,1
2008237,-63.7393,101.6448,1
2008238,-63.6784,101.5259,1
2008239,-63.6784,101.5259,1
2008240,-63.7594,101.1188,1
2008241,-63.7594,101.1188,1
2008242,-63.6529,100.9982,1
2008243,-63.6529,100.9982,1
2008244,-63.584,101.0196,1
2008245,-63.5349,101.0193,1
2008246,-63.5262,101.1536,1
2008247,-63.5262,101.1536,1
2008248,-63.4925,101.0618,1
2008249,-63.4339,101.1573,1
2008250,-63.4339,101.1573,1
2008251,-63.3736,100.9148,1
2008252,-63.2549,100.7614,1
2008253,-63.2392,100.6673,1
2008254,-63.2392,100.6673,1
2008255,-63.2392,100.6673,1
2008256,-63.2392,100.6673,1
2008257,-63.2026,100.4951,1
2008258,-63.2026,100.4951,1
2008259,-63.2026,100.4951,1
2008260,-63.1629,100.5085,1
2008261,-63.1954,100.2661,1
2008262,-63.1823,100.1592,1
2008263,-63.0625,99.9812,1
2008264,-62.9585,100.1986,1
2008265,-62.8309,100.1578,1
2008266,-62.8309,100.1578,1
2008267,-62.7775,100.1348,1
2008268,-62.7135,100.0668,1
2008269,-62.6351,100.174,1
2008270,-62.5667,100.2961,1
2008271,-62.484,100.5711,1
2008272,-62.3996,100.8576,1
2008273,-62.2865,100.9944,1
2008274,-62.1642,101.0238,1
2008275,-62.0943,100.9461,1
