date,qscat_1,qscat_2,qscat_3
2005176,-68.2996,33.0311,1
2005177,-68.2996,33.0311,1
2005178,-68.2996,33.0311,1
2005179,-68.2996,33.0311,1
2005180,-68.2996,33.0311,1
2005181,-68.2996,33.0311,1
2005182,-68.2996,33.0311,1
2005183,-68.2996,33.0311,1
2005184,-68.2996,33.0311,1
2005185,-68.2996,33.0311,1
2005186,-68.2996,33.0311,1
2005187,-68.2996,33.0311,1
2005188,-68.2996,33.0311,1
2005189,-68.2996,33.0311,1
2005190,-68.2996,33.0311,1
2005191,-68.2996,33.0311,1
2005192,-68.2996,33.0311,1
2005193,-68.2996,33.0311,1
2005194,-68.2996,33.0311,1
2005195,-68.2996,33.0311,1
2005196,-68.2996,33.0311,1
2005197,-68.2996,33.0311,1
2005198,-68.2996,33.0311,1
2005199,-68.2996,33.0311,1
2005200,-68.2996,33.0311,1
2005201,-68.2996,33.0311,1
2005202,-68.2996,33.0311,1
2005203,-68.2996,33.0311,1
2005204,-68.269,32.9142,1
2005205,-68.269,32.9142,1
2005206,-68.269,32.9142,1
2005207,-68.269,32.9142,1
2005208,-68.2892,32.5845,1
2005209,-68.2892,32.5845,1
2005210,-68.2892,32.5845,1
2005211,-68.2892,32.5845,1
2005212,-68.2892,32.5845,1
2005250,-68.9679,28.8484,1
2005251,-69.053,28.3268,1
