ascat_1,ascat_2,ascat_3,date,oscat_1,oscat_2,oscat_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3
0,0,0,2002177,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002178,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002179,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002180,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002181,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002182,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002183,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002184,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002185,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002186,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002187,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002188,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002189,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002190,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002191,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002192,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002193,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002194,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002195,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002196,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002197,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002198,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002199,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002200,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002201,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002202,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002203,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002204,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002205,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002206,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002207,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002208,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002209,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002210,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002211,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002212,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002213,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002214,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002215,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002216,0,0,0,-65.1965,102.9984,1,0,0,0
0,0,0,2002217,0,0,0,-65.2112,103.0544,1,0,0,0
0,0,0,2002218,0,0,0,-65.2112,103.0544,1,0,0,0
0,0,0,2002219,0,0,0,-65.2112,103.0544,1,0,0,0
0,0,0,2002220,0,0,0,-65.2112,103.0544,1,0,0,0
0,0,0,2002221,0,0,0,-65.2112,103.0544,1,0,0,0
0,0,0,2002222,0,0,0,-65.2112,103.0544,1,0,0,0
0,0,0,2002223,0,0,0,-65.2112,103.0544,1,0,0,0
0,0,0,2002224,0,0,0,-65.2112,103.0544,1,0,0,0
0,0,0,2002225,0,0,0,-65.2112,103.0544,1,0,0,0
0,0,0,2002226,0,0,0,-65.2112,103.0544,1,0,0,0
0,0,0,2002227,0,0,0,-65.2112,103.0544,1,0,0,0
0,0,0,2002228,0,0,0,-65.2112,103.0544,1,0,0,0
0,0,0,2002229,0,0,0,-65.2112,103.0544,1,0,0,0
0,0,0,2002230,0,0,0,-65.2112,103.0544,1,0,0,0
0,0,0,2002231,0,0,0,-65.1831,102.9239,1,0,0,0
0,0,0,2002233,0,0,0,-65.1831,102.9239,1,0,0,0
0,0,0,2002234,0,0,0,-65.2059,102.9012,1,0,0,0
0,0,0,2002235,0,0,0,-65.2059,102.9012,1,0,0,0
0,0,0,2002236,0,0,0,-65.2059,102.9012,1,0,0,0
0,0,0,2002237,0,0,0,-65.2059,102.9012,1,0,0,0
0,0,0,2002238,0,0,0,-65.2059,102.9012,1,0,0,0
0,0,0,2002239,0,0,0,-65.2059,102.9012,1,0,0,0
0,0,0,2002240,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002241,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002242,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002243,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002244,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002245,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002246,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002247,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002248,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002249,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002250,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002251,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002252,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002253,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002254,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002255,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002256,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002257,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002258,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002259,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002260,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002261,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002262,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002263,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002264,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002265,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002266,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002267,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002268,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002269,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002270,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002271,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002272,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002273,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002274,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002275,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002276,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002277,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002278,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002279,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002280,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002281,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002282,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002283,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002284,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002285,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002286,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002287,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002288,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002289,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002290,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002291,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002292,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002293,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002294,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002295,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002296,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002297,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002298,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002299,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002300,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002301,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002302,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002303,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002304,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002305,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002306,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002307,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002308,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002309,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002310,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002311,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002312,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002313,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002314,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002315,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002316,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002317,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002318,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002319,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002320,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002321,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002322,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002324,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002325,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002326,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002327,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002328,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002329,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002330,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002331,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002332,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002333,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002334,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002335,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002336,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002337,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002338,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002339,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002340,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002341,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002342,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002343,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002344,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002345,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002346,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002347,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002348,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002349,0,0,0,-65.1989,103.0242,1,0,0,0
0,0,0,2002350,0,0,0,-65.2111,102.8187,1,0,0,0
0,0,0,2002351,0,0,0,-65.2111,102.8187,1,0,0,0
0,0,0,2002352,0,0,0,-65.2111,102.8187,1,0,0,0
0,0,0,2002353,0,0,0,-65.2111,102.8187,1,0,0,0
0,0,0,2002354,0,0,0,-65.2111,102.8187,1,0,0,0
0,0,0,2002355,0,0,0,-65.2111,102.8187,1,0,0,0
0,0,0,2002356,0,0,0,-65.2111,102.8187,1,0,0,0
0,0,0,2002357,0,0,0,-65.2111,102.8187,1,0,0,0
0,0,0,2002358,0,0,0,-65.2111,102.8187,1,0,0,0
0,0,0,2002359,0,0,0,-65.2111,102.8187,1,0,0,0
0,0,0,2002360,0,0,0,-65.2111,102.8187,1,0,0,0
0,0,0,2002361,0,0,0,-65.2111,102.8187,1,0,0,0
0,0,0,2002362,0,0,0,-65.2116,102.9715,1,0,0,0
0,0,0,2002363,0,0,0,-65.1173,103.2079,1,0,0,0
0,0,0,2002364,0,0,0,-65.1173,103.2079,1,0,0,0
0,0,0,2002365,0,0,0,-65.1173,103.2079,1,0,0,0
0,0,0,2003001,0,0,0,-65.1173,103.2079,1,0,0,0
0,0,0,2003002,0,0,0,-65.1173,103.2079,1,0,0,0
0,0,0,2003003,0,0,0,-65.1173,103.2079,1,0,0,0
0,0,0,2003004,0,0,0,-65.1973,103.1235,1,0,0,0
0,0,0,2003005,0,0,0,-65.2382,102.9839,1,0,0,0
0,0,0,2003006,0,0,0,-65.2382,102.9839,1,0,0,0
0,0,0,2003007,0,0,0,-65.2382,102.9839,1,0,0,0
0,0,0,2003008,0,0,0,-65.2382,102.9839,1,0,0,0
0,0,0,2003009,0,0,0,-65.2382,102.9839,1,0,0,0
0,0,0,2003010,0,0,0,-65.2382,102.9839,1,0,0,0
0,0,0,2003011,0,0,0,-65.2382,102.9839,1,0,0,0
0,0,0,2003012,0,0,0,-65.2382,102.9839,1,0,0,0
0,0,0,2003013,0,0,0,-65.2382,102.9839,1,0,0,0
0,0,0,2003014,0,0,0,-65.2382,102.9839,1,0,0,0
0,0,0,2003015,0,0,0,-65.2382,102.9839,1,0,0,0
0,0,0,2003016,0,0,0,-65.2382,102.9839,1,0,0,0
0,0,0,2003017,0,0,0,-65.2382,102.9839,1,0,0,0
0,0,0,2003018,0,0,0,-65.2382,102.9839,1,0,0,0
0,0,0,2003019,0,0,0,-65.2382,102.9839,1,0,0,0
0,0,0,2003020,0,0,0,-65.2382,102.9839,1,0,0,0
0,0,0,2003021,0,0,0,-65.2111,103.0789,1,0,0,0
0,0,0,2003022,0,0,0,-65.2111,103.0789,1,0,0,0
0,0,0,2003023,0,0,0,-65.2111,103.0789,1,0,0,0
0,0,0,2003024,0,0,0,-65.2111,103.0789,1,0,0,0
0,0,0,2003025,0,0,0,-65.2111,103.0789,1,0,0,0
0,0,0,2003026,0,0,0,-65.2111,103.0789,1,0,0,0
0,0,0,2003027,0,0,0,-65.2111,103.0789,1,0,0,0
0,0,0,2003028,0,0,0,-65.2111,103.0789,1,0,0,0
0,0,0,2003029,0,0,0,-65.2111,103.0789,1,0,0,0
0,0,0,2003030,0,0,0,-65.2111,103.0789,1,0,0,0
0,0,0,2003031,0,0,0,-65.2111,103.0789,1,0,0,0
0,0,0,2003032,0,0,0,-65.2111,103.0789,1,0,0,0
0,0,0,2003033,0,0,0,-65.2111,103.0789,1,0,0,0
0,0,0,2003034,0,0,0,-65.2111,103.0789,1,0,0,0
0,0,0,2003035,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003036,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003037,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003038,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003039,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003040,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003041,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003042,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003043,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003044,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003045,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003046,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003047,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003048,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003049,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003050,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003051,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003052,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003053,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003054,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003055,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003056,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003057,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003058,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003059,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003060,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003061,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003062,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003063,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003064,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003065,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003066,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003067,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003068,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003069,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003070,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003071,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003072,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003073,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003074,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003075,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003076,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003077,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003078,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003079,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003080,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003081,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003082,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003083,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003084,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003085,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003086,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003087,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003088,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003089,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003090,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003091,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003092,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003093,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003094,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003095,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003096,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003097,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003098,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003099,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003100,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003101,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003102,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003103,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003104,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003105,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003106,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003107,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003108,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003109,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003110,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003111,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003112,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003113,0,0,0,-65.2165,103.0509,1,0,0,0
0,0,0,2003114,0,0,0,-65.2165,103.0509,1,-65.2165,103.0509,1
0,0,0,2003115,0,0,0,-65.2165,103.0509,1,-65.2165,103.0509,1
0,0,0,2003116,0,0,0,-65.2165,103.0509,1,-65.2165,103.0509,1
0,0,0,2003117,0,0,0,-65.2165,103.0509,1,-65.2165,103.0509,1
0,0,0,2003118,0,0,0,-65.2165,103.0509,1,-65.2165,103.0509,1
0,0,0,2003119,0,0,0,-65.2165,103.0509,1,-65.2165,103.0509,1
0,0,0,2003120,0,0,0,-65.2165,103.0509,1,-65.2165,103.0509,1
0,0,0,2003121,0,0,0,-65.1482,103.1762,1,-65.1482,103.1762,1
0,0,0,2003122,0,0,0,-65.1856,103.0328,1,-65.1856,103.0328,1
0,0,0,2003123,0,0,0,-65.1856,103.0328,1,-65.1856,103.0328,1
0,0,0,2003124,0,0,0,-65.1856,103.0328,1,-65.1856,103.0328,1
0,0,0,2003125,0,0,0,-65.1856,103.0328,1,-65.1856,103.0328,1
0,0,0,2003126,0,0,0,-65.1856,103.0328,1,-65.1856,103.0328,1
0,0,0,2003127,0,0,0,-65.1856,103.0328,1,-65.1856,103.0328,1
0,0,0,2003128,0,0,0,-65.1771,103.2466,1,-65.1771,103.2466,1
0,0,0,2003129,0,0,0,-65.1771,103.2466,1,-65.1771,103.2466,1
0,0,0,2003130,0,0,0,-65.1771,103.2466,1,-65.1771,103.2466,1
0,0,0,2003131,0,0,0,-65.1918,103.1749,1,-65.1918,103.1749,1
0,0,0,2003132,0,0,0,-65.1918,103.1749,1,-65.1918,103.1749,1
0,0,0,2003133,0,0,0,-65.1918,103.1749,1,-65.1918,103.1749,1
0,0,0,2003134,0,0,0,-65.1918,103.1749,1,-65.1918,103.1749,1
0,0,0,2003135,0,0,0,-65.1918,103.1749,1,-65.1918,103.1749,1
0,0,0,2003136,0,0,0,-65.1918,103.1749,1,-65.1918,103.1749,1
0,0,0,2003137,0,0,0,-65.1918,103.1749,1,-65.1918,103.1749,1
0,0,0,2003138,0,0,0,-65.1918,103.1749,1,-65.1918,103.1749,1
0,0,0,2003139,0,0,0,-65.1918,103.1749,1,-65.1918,103.1749,1
0,0,0,2003140,0,0,0,-65.1918,103.1749,1,-65.1918,103.1749,1
0,0,0,2003141,0,0,0,-65.1918,103.1749,1,-65.1918,103.1749,1
0,0,0,2003142,0,0,0,-65.1918,103.1749,1,-65.1918,103.1749,1
0,0,0,2003143,0,0,0,-65.1918,103.1749,1,-65.1918,103.1749,1
0,0,0,2003144,0,0,0,-65.1918,103.1749,1,-65.1918,103.1749,1
