date,qscat_1,qscat_2,qscat_3
2007154,-65.6403,115.5772,1
2007155,-65.6403,115.5772,1
2007156,-65.6403,115.5772,1
2007157,-65.6403,115.5772,1
2007158,-65.6403,115.5772,1
2007159,-65.6403,115.5772,1
2007160,-65.6403,115.5772,1
2007161,-65.6403,115.5772,1
2007162,-65.6403,115.5772,1
2007163,-65.6403,115.5772,1
2007164,-65.6403,115.5772,1
2007165,-65.6403,115.5772,1
2007166,-65.6403,115.5772,1
2007167,-65.6403,115.5772,1
2007168,-65.6403,115.5772,1
2007169,-65.6403,115.5772,1
2007170,-65.6403,115.5772,1
2007171,-65.6403,115.5772,1
2007172,-65.6403,115.5772,1
2007173,-65.6403,115.5772,1
2007174,-65.6403,115.5772,1
2007175,-65.6403,115.5772,1
2007176,-65.6403,115.5772,1
2007177,-65.6403,115.5772,1
2007178,-65.6403,115.5772,1
2007179,-65.6403,115.5772,1
2007180,-65.6403,115.5772,1
2007181,-65.6403,115.5772,1
2007182,-65.6403,115.5772,1
2007183,-65.6403,115.5772,1
2007184,-65.6403,115.5772,1
2007185,-65.6403,115.5772,1
2007186,-65.6403,115.5772,1
2007187,-65.6403,115.5772,1
2007188,-65.6403,115.5772,1
2007189,-65.6403,115.5772,1
2007190,-65.6403,115.5772,1
2007191,-65.6403,115.5772,1
2007192,-65.6403,115.5772,1
2007193,-65.6403,115.5772,1
2007194,-65.6403,115.5772,1
2007195,-65.6403,115.5772,1
2007196,-65.6403,115.5772,1
2007197,-65.6403,115.5772,1
2007198,-65.6403,115.5772,1
2007199,-65.6403,115.5772,1
2007200,-65.6403,115.5772,1
2007201,-65.6403,115.5772,1
2007202,-65.6403,115.5772,1
2007203,-65.6403,115.5772,1
2007204,-65.6403,115.5772,1
2007205,-65.6403,115.5772,1
2007206,-65.6403,115.5772,1
2007207,-65.6403,115.5772,1
2007208,-65.6403,115.5772,1
2007209,-65.6403,115.5772,1
2007210,-65.6403,115.5772,1
2007211,-65.6403,115.5772,1
2007212,-65.6403,115.5772,1
2007213,-65.6403,115.5772,1
2007214,-65.6403,115.5772,1
2007215,-65.6403,115.5772,1
2007216,-65.6403,115.5772,1
2007217,-65.6403,115.5772,1
2007218,-65.6403,115.5772,1
2007219,-65.6403,115.5772,1
2007220,-65.6403,115.5772,1
2007221,-65.6403,115.5772,1
2007222,-65.6403,115.5772,1
2007223,-65.6403,115.5772,1
2007224,-65.6403,115.5772,1
2007225,-65.6403,115.5772,1
2007226,-65.6403,115.5772,1
2007227,-65.6403,115.5772,1
2007228,-65.6403,115.5772,1
2007229,-65.6403,115.5772,1
2007230,-65.6403,115.5772,1
2007231,-65.6403,115.5772,1
2007232,-65.6403,115.5772,1
2007233,-65.6403,115.5772,1
2007234,-65.6403,115.5772,1
2007235,-65.6403,115.5772,1
2007236,-65.6403,115.5772,1
2007237,-65.6403,115.5772,1
2007238,-65.6403,115.5772,1
2007239,-65.6403,115.5772,1
2007240,-65.6403,115.5772,1
2007241,-65.6403,115.5772,1
2007242,-65.6403,115.5772,1
2007243,-65.6403,115.5772,1
2007244,-65.6403,115.5772,1
2007245,-65.6403,115.5772,1
2007246,-65.6403,115.5772,1
2007247,-65.6403,115.5772,1
2007248,-65.6403,115.5772,1
2007249,-65.6403,115.5772,1
2007250,-65.6403,115.5772,1
2007251,-65.6403,115.5772,1
2007252,-65.6403,115.5772,1
2007253,-65.6403,115.5772,1
2007254,-65.6403,115.5772,1
2007255,-65.6403,115.5772,1
2007256,-65.6403,115.5772,1
2007257,-65.6403,115.5772,1
2007258,-65.6403,115.5772,1
2007259,-65.6403,115.5772,1
2007260,-65.6403,115.5772,1
2007261,-65.6403,115.5772,1
2007262,-65.6403,115.5772,1
2007263,-65.6403,115.5772,1
2007264,-65.6403,115.5772,1
2007265,-65.6403,115.5772,1
2007266,-65.6403,115.5772,1
2007267,-65.6403,115.5772,1
2007268,-65.6403,115.5772,1
2007269,-65.6403,115.5772,1
2007270,-65.6403,115.5772,1
2007271,-65.6403,115.5772,1
2007272,-65.6403,115.5772,1
2007273,-65.6403,115.5772,1
2007274,-65.6403,115.5772,1
2007275,-65.6403,115.5772,1
2007276,-65.6403,115.5772,1
2007277,-65.6403,115.5772,1
2007278,-65.6403,115.5772,1
2007279,-65.6403,115.5772,1
2007280,-65.6403,115.5772,1
2007281,-65.6403,115.5772,1
2007282,-65.6403,115.5772,1
2007283,-65.6403,115.5772,1
2007284,-65.6403,115.5772,1
2007285,-65.6403,115.5772,1
2007286,-65.6403,115.5772,1
2007287,-65.6403,115.5772,1
2007288,-65.6403,115.5772,1
2007289,-65.6403,115.5772,1
2007290,-65.6403,115.5772,1
2007291,-65.6403,115.5772,0
