date,qscat_1,qscat_2,qscat_3
2008072,-73.023,-110.7369,1
2008073,-73.023,-110.7369,1
2008074,-73.023,-110.7369,1
2008075,-73.023,-110.7369,1
2008076,-73.023,-110.7369,1
2008077,-73.023,-110.7369,1
2008078,-73.023,-110.7369,1
2008079,-73.023,-110.7369,1
2008080,-73.023,-110.7369,1
2008081,-73.023,-110.7369,1
2008082,-73.023,-110.7369,1
2008083,-73.0093,-110.5879,1
2008084,-73.0093,-110.5879,1
2008085,-73.0093,-110.5879,1
2008086,-73.0093,-110.5879,1
2008087,-73.0093,-110.5879,1
2008088,-73.0093,-110.5879,1
2008089,-73.0093,-110.5879,1
2008090,-73.0093,-110.5879,1
2008091,-73.0093,-110.5879,1
2008092,-73.0093,-110.5879,1
2008093,-73.0093,-110.5879,1
2008094,-73.0093,-110.5879,1
2008095,-73.0093,-110.5879,1
2008096,-73.0093,-110.5879,1
2008097,-73.0093,-110.5879,1
2008098,-73.0093,-110.5879,1
2008099,-73.0093,-110.5879,1
2008100,-73.0093,-110.5879,1
2008101,-73.0093,-110.5879,1
2008102,-73.0093,-110.5879,1
2008103,-73.0093,-110.5879,1
2008104,-73.0093,-110.5879,1
2008105,-73.0093,-110.5879,1
2008106,-73.0093,-110.5879,1
2008107,-73.0093,-110.5879,1
2008108,-73.0093,-110.5879,1
2008109,-73.0093,-110.5879,1
2008110,-73.0093,-110.5879,1
2008111,-73.0093,-110.5879,1
2008112,-73.0093,-110.5879,1
2008113,-73.0093,-110.5879,1
2008114,-73.0093,-110.5879,1
2008115,-73.0093,-110.5879,1
2008116,-73.0093,-110.5879,1
2008117,-73.0093,-110.5879,1
2008118,-73.0093,-110.5879,1
2008119,-73.0093,-110.5879,1
2008120,-73.0093,-110.5879,0
2008121,-73.0093,-110.5879,1
2008122,-73.0093,-110.5879,0
2008123,-73.0093,-110.5879,1
2008124,-73.0093,-110.5879,1
2008125,-73.0093,-110.5879,1
2008126,-73.0093,-110.5879,1
2008127,-73.0093,-110.5879,1
2008128,-73.0093,-110.5879,0
2008129,-73.0093,-110.5879,1
2008130,-73.0093,-110.5879,1
2008131,-73.0093,-110.5879,1
2008132,-73.0093,-110.5879,1
2008133,-73.0093,-110.5879,1
2008134,-73.0093,-110.5879,1
2008135,-73.0093,-110.5879,1
2008136,-73.0093,-110.5879,1
2008137,-73.0093,-110.5879,1
2008138,-73.0093,-110.5879,1
2008139,-73.0093,-110.5879,1
2008140,-73.0093,-110.5879,1
2008141,-73.0093,-110.5879,1
2008142,-73.0093,-110.5879,1
2008143,-73.0093,-110.5879,1
2008144,-73.0093,-110.5879,1
2008145,-73.0093,-110.5879,1
2008146,-73.0093,-110.5879,1
2008147,-73.0093,-110.5879,1
2008148,-73.0093,-110.5879,1
2008149,-73.0093,-110.5879,1
2008150,-73.0093,-110.5879,1
2008151,-72.9819,-110.7532,1
2008152,-72.9819,-110.7532,1
2008153,-72.9819,-110.7532,1
2008154,-72.9819,-110.7532,1
2008155,-72.9819,-110.7532,1
2008156,-72.9819,-110.7532,1
2008157,-72.9819,-110.7532,1
2008158,-72.9819,-110.7532,1
2008159,-72.9819,-110.7532,1
2008160,-72.9819,-110.7532,1
2008161,-72.9819,-110.7532,1
2008162,-72.9819,-110.7532,1
2008163,-72.9819,-110.7532,1
2008164,-72.9819,-110.7532,1
2008165,-72.9819,-110.7532,1
2008166,-72.9819,-110.7532,1
2008167,-72.9819,-110.7532,1
2008168,-72.9819,-110.7532,1
2008169,-72.9819,-110.7532,1
2008170,-72.9819,-110.7532,1
2008171,-72.9819,-110.7532,1
2008172,-72.9819,-110.7532,1
2008173,-72.9819,-110.7532,1
2008174,-72.9819,-110.7532,1
2008175,-72.9819,-110.7532,1
2008176,-72.9819,-110.7532,0
2008177,-72.9819,-110.7532,1
2008178,-72.9819,-110.7532,1
2008179,-72.9819,-110.7532,1
2008180,-72.9819,-110.7532,1
2008181,-72.9819,-110.7532,1
2008182,-72.9819,-110.7532,1
2008183,-72.9819,-110.7532,1
2008184,-72.9819,-110.7532,1
2008185,-72.9819,-110.7532,1
2008186,-72.9819,-110.7532,1
2008187,-72.9819,-110.7532,1
2008188,-72.9422,-110.8061,1
2008189,-72.9422,-110.8061,1
2008190,-72.9422,-110.8061,1
2008191,-72.9422,-110.8061,1
2008192,-72.9422,-110.8061,1
2008193,-72.9422,-110.8061,1
2008194,-72.9422,-110.8061,1
2008195,-72.9422,-110.8061,1
2008196,-72.9422,-110.8061,1
2008197,-72.9422,-110.8061,1
2008198,-72.9422,-110.8061,1
2008199,-72.9422,-110.8061,1
2008200,-72.9422,-110.8061,1
2008201,-72.9422,-110.8061,1
