date,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3
2003360,-59.6204,-48.4979,1,0,0,0
2003361,-59.3841,-47.797,1,0,0,0
2003362,-59.3213,-47.7893,1,0,0,0
2003363,-59.2723,-47.9848,1,0,0,0
2003364,-59.4174,-48.0014,1,0,0,0
2003365,-59.5627,-47.9593,1,0,0,0
2004001,-59.6509,-47.8133,1,0,0,0
2004002,-59.7081,-47.6844,1,0,0,0
2004003,-59.7323,-47.5115,1,0,0,0
2004004,-59.7165,-47.359,1,0,0,0
2004005,-59.7165,-47.359,1,0,0,0
2004006,-59.6711,-47.1573,1,0,0,0
2004007,-59.4722,-46.9323,1,0,0,0
2004008,-59.4722,-46.9323,1,0,0,0
2004009,-59.4193,-46.4683,1,0,0,0
2004010,-59.4872,-46.2603,1,0,0,0
2004011,-59.6381,-45.9614,1,0,0,0
2004012,-59.6381,-45.9614,1,0,0,0
2004013,-59.6677,-45.3837,1,0,0,0
2004014,-59.6494,-45.0066,1,0,0,0
2004015,-59.612,-44.9352,1,0,0,0
2004016,-59.5811,-44.6531,1,0,0,0
2004017,-59.538,-44.4976,1,0,0,0
2004018,-59.4594,-43.9368,1,0,0,0
2004019,-59.2007,-43.7808,1,0,0,0
2004020,-59.0419,-43.4647,1,0,0,0
2004021,-58.8337,-42.9521,1,0,0,0
2004022,-58.8074,-42.8301,1,0,0,0
2004023,-58.8074,-42.8301,1,0,0,0
2004024,-58.3435,-42.4506,1,0,0,0
2004025,-58.1723,-42.195,1,0,0,0
2004026,-58.1723,-42.195,1,0,0,0
2004027,-58.0084,-41.9275,1,0,0,0
2004028,-57.881,-41.7133,1,0,0,0
2004029,-57.8789,-41.4572,1,0,0,0
2004030,-57.8789,-41.4572,1,0,0,0
2004031,-57.8789,-41.4572,1,0,0,0
2004032,-57.8789,-41.4572,1,0,0,0
2004033,-58.4054,-40.2809,1,0,0,0
2004034,-58.2082,-39.8973,1,0,0,0
2004035,-58.1015,-39.4004,1,0,0,0
2004036,-58.1389,-38.7653,1,0,0,0
2004037,-58.1514,-38.3542,1,0,0,0
2004038,-58.1514,-38.3542,1,0,0,0
2004039,-58.0705,-38.3749,1,0,0,0
2004040,-57.9754,-38.3186,1,0,0,0
2004041,-57.9754,-38.3186,1,0,0,0
2004042,-57.9268,-38.3203,1,0,0,0
2004043,-57.2063,-38.9014,1,0,0,0
2004044,-57.0161,-38.8886,1,0,0,0
2004045,-56.9007,-38.7504,1,0,0,0
2004046,-56.6264,-38.2038,1,0,0,0
2004047,-56.6264,-38.2038,1,0,0,0
2004048,-56.413,-37.8048,1,0,0,0
2004049,-56.3947,-37.482,1,0,0,0
2004050,-56.4889,-37.1981,1,0,0,0
2004051,-56.4889,-37.1981,1,0,0,0
2004052,-56.561,-36.9977,1,0,0,0
2004053,-56.6432,-36.7126,1,0,0,0
2004054,-56.6432,-36.7126,1,0,0,0
2004055,-56.7545,-36.4774,1,0,0,0
2004056,-56.7545,-36.4774,1,0,0,0
2004057,-57.0209,-36.027,1,0,0,0
2004058,-57.0058,-35.6302,1,0,0,0
2004059,-56.6126,-35.0134,1,0,0,0
2004060,-56.6126,-35.0134,1,0,0,0
2004061,-56.5478,-35.3058,1,0,0,0
2004062,-56.5478,-35.3058,1,0,0,0
2004063,-56.5478,-35.3058,1,0,0,0
2004064,-56.5478,-35.3058,1,0,0,0
2004065,-56.5478,-35.3058,1,0,0,0
2004066,-56.8121,-35.533,1,0,0,0
2004067,-56.8121,-35.533,1,0,0,0
2004068,-56.8121,-35.533,1,0,0,0
2004069,-56.8121,-35.533,1,0,0,0
2004070,-56.9282,-35.4766,1,0,0,0
2004071,-57.0672,-35.3805,1,0,0,0
2004072,-57.1813,-35.3861,1,0,0,0
2004073,-57.1813,-35.3861,1,0,0,0
2004074,-57.1813,-35.3861,1,0,0,0
2004075,-57.1813,-35.3861,1,0,0,0
2004076,-57.1813,-35.3861,1,0,0,0
2004077,-56.7625,-35.3625,1,0,0,0
2004078,-56.6899,-35.2276,1,0,0,0
2004079,-56.5051,-34.7302,1,0,0,0
2004080,-56.5051,-34.7302,1,0,0,0
2004081,-56.5051,-34.7302,1,0,0,0
2004082,-56.5051,-34.7302,1,0,0,0
2004083,-56.5051,-34.7302,1,0,0,0
2004084,-56.8154,-34.3381,1,0,0,0
2004085,-56.8429,-34.806,1,0,0,0
2004086,-56.8429,-34.806,1,0,0,0
2004087,-56.8429,-34.806,1,0,0,0
2004088,-56.914,-34.2211,1,0,0,0
2004089,-56.914,-34.2211,1,0,0,0
2004090,-56.914,-34.2211,1,0,0,0
2004091,-56.914,-34.2211,1,0,0,0
2004092,-56.8357,-34.4184,1,0,0,0
2004093,-56.7819,-34.3496,0,0,0,0
2004094,-56.7342,-34.1982,0,0,0,0
2004095,-56.7001,-34.0467,0,0,0,0
2004096,-56.687,-33.9779,1,0,0,0
2004097,-56.687,-33.9779,1,0,0,0
2004098,-56.6766,-33.8705,1,0,0,0
2004099,-57.0218,-32.1021,1,0,0,0
2004100,-56.7656,-32.3688,1,0,0,0
2004101,-56.7656,-32.3688,1,0,0,0
2004102,-56.5985,-32.9977,1,0,0,0
2004103,-56.493,-33.8719,1,0,0,0
2004104,-56.493,-33.8719,1,0,0,0
2004105,-56.493,-33.8719,1,0,0,0
2004106,-56.3949,-33.8543,1,0,0,0
2004107,-56.3949,-33.8543,1,0,0,0
2004108,-56.3949,-33.8543,1,0,0,0
2004109,-56.3949,-33.8543,1,0,0,0
2004110,-56.3949,-33.8543,1,0,0,0
2004111,-55.781,-33.2226,1,0,0,0
2004112,-55.6912,-33.2831,1,0,0,0
2004113,-55.3498,-33.1522,1,0,0,0
2004114,-55.2299,-33.2009,1,0,0,0
2004115,-55.1616,-33.2648,1,0,0,0
2004116,-55.1065,-33.2695,1,0,0,0
2004117,-55.1065,-33.2695,1,0,0,0
2004118,-55.1065,-33.2695,1,0,0,0
2004119,-54.9938,-33.3369,1,0,0,0
2004120,-54.9938,-33.3369,1,0,0,0
2004121,-54.9938,-33.3369,1,0,0,0
2004122,-54.9938,-33.3369,1,0,0,0
2004123,-54.9938,-33.3369,1,0,0,0
2004124,-54.9938,-33.3369,1,0,0,0
2004125,-54.9938,-33.3369,1,0,0,0
2004126,-54.9938,-33.3369,1,0,0,0
2004127,-54.9938,-33.3369,1,0,0,0
2004128,-54.8781,-33.5612,1,0,0,0
2004129,-54.8781,-33.5612,1,0,0,0
2004130,-54.7927,-33.6223,1,0,0,0
2004131,-54.7927,-33.6223,1,0,0,0
2004132,-54.5531,-33.2803,0,0,0,0
2004133,-54.1082,-32.6452,0,0,0,0
2004134,-53.8686,-32.3032,1,0,0,0
2004135,-53.8686,-32.3032,1,0,0,0
2004136,-53.6498,-34.3121,0,0,0,0
2004137,-53.2844,-36.321,1,0,0,0
2004138,-52.9901,-35.8091,1,0,0,0
2004139,-52.861,-35.8037,1,0,0,0
2004140,-52.8693,-35.7079,1,0,0,0
