date,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3
2001294,-63.22,-50.57,1,0,0,0
2001295,-63.164,-50.5163,1,0,0,0
2001296,-63.1074,-50.6193,1,0,0,0
2001297,-63.0464,-50.776,1,0,0,0
2001298,-62.9942,-50.8009,1,0,0,0
2001299,-62.9652,-50.9153,1,0,0,0
2001300,-62.9652,-50.9153,1,0,0,0
2001301,-62.8286,-51.0274,1,0,0,0
2001302,-62.7006,-50.7527,1,0,0,0
2001303,-62.7006,-50.7527,1,0,0,0
2001304,-62.5283,-50.8979,0,0,0,0
2001305,-62.3164,-51.0431,1,0,0,0
2001306,-62.2634,-50.9378,0,0,0,0
2001307,-62.2167,-50.7533,1,0,0,0
2001308,-62.1106,-50.5827,0,0,0,0
2001309,-62.0172,-50.4032,1,0,0,0
2001310,-61.9892,-50.2257,1,0,0,0
2001311,-61.919,-50.0473,1,0,0,0
2001312,-61.9353,-49.9678,1,0,0,0
2001313,-61.9047,-49.8519,1,0,0,0
2001314,-61.9389,-49.5954,1,0,0,0
2001315,-61.9286,-49.5432,1,0,0,0
2001316,-61.9277,-49.1623,1,0,0,0
2001317,-61.9074,-49.0385,1,0,0,0
2001318,-61.8495,-48.8611,1,0,0,0
2001319,-61.8513,-48.8067,1,0,0,0
2001320,-61.8667,-48.7267,1,0,0,0
2001321,-61.9074,-49.0385,1,0,0,0
2001322,-61.8576,-48.7341,0,0,0,0
2001323,-61.8006,-48.3354,1,0,0,0
2001324,-61.7914,-48.1979,1,0,0,0
2001325,-61.7829,-48.0235,0,0,0,0
2001326,-61.7695,-47.8758,1,0,0,0
2001327,-61.7173,-47.8056,1,0,0,0
2001328,-61.7173,-47.8056,1,0,0,0
2001329,-61.7173,-47.8056,1,0,0,0
2001330,-61.7173,-47.8056,0,0,0,0
2001331,-61.7173,-47.8056,1,0,0,0
2001332,-61.7173,-47.8056,1,0,0,0
2001333,-61.6678,-47.7598,0,0,0,0
2001334,-61.559,-47.6441,0,0,0,0
2001335,-61.4501,-47.4914,0,0,0,0
2001336,-61.4006,-47.3343,1,0,0,0
2001337,-61.4505,-47.1549,1,0,0,0
2001338,-61.4505,-47.1549,1,0,0,0
2001339,-61.2781,-46.9426,1,0,0,0
2001340,-61.2781,-46.9426,1,0,0,0
2001341,-61.2352,-46.9125,1,0,0,0
2001342,-61.2352,-46.9125,1,0,0,0
2001343,-61.1854,-46.8166,1,0,0,0
2001344,-61.1854,-46.8166,1,0,0,0
2001345,-61.2035,-46.6579,1,0,0,0
2001346,-61.1621,-46.5248,1,0,0,0
2001347,-61.1846,-46.4059,1,0,0,0
2001348,-61.1785,-46.3283,1,0,0,0
2001349,-61.1954,-46.1976,1,0,0,0
2001350,-61.1954,-46.1976,1,0,0,0
2001351,-60.9948,-45.921,1,0,0,0
