date,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3
2003011,-72.9613,-26.4174,1,0,0,0
2003012,-72.9481,-26.6641,1,0,0,0
2003013,-72.9481,-26.6641,1,0,0,0
2003014,-72.9492,-26.7512,1,0,0,0
2003015,-72.9492,-26.7512,1,0,0,0
2003016,-72.9805,-27.0566,1,0,0,0
2003017,-72.9805,-27.0566,1,0,0,0
2003018,-72.9805,-27.0566,1,0,0,0
2003019,-73.1816,-27.459,1,0,0,0
2003020,-73.1816,-27.459,1,0,0,0
2003021,-73.2594,-27.6887,1,0,0,0
2003022,-73.1548,-27.9927,1,0,0,0
2003023,-73.0812,-28.2288,1,0,0,0
2003024,-72.9809,-28.3567,1,0,0,0
2003025,-72.9809,-28.3567,1,0,0,0
2003026,-72.8937,-28.4194,1,0,0,0
2003027,-72.955,-27.3289,1,0,0,0
2003028,-72.955,-27.3289,1,0,0,0
2003029,-72.961,-27.6695,1,0,0,0
2003030,-72.9168,-27.8413,1,0,0,0
2003031,-72.856,-28.1389,1,0,0,0
2003032,-72.8301,-28.3029,1,0,0,0
2003033,-72.8301,-28.3029,1,0,0,0
2003034,-72.8301,-28.3029,1,0,0,0
2003035,-72.8301,-28.3029,1,0,0,0
2003036,-72.8905,-28.7349,1,0,0,0
2003037,-72.8905,-28.7349,1,0,0,0
2003038,-72.8905,-28.7349,1,0,0,0
2003039,-72.8905,-28.7349,1,0,0,0
2003040,-72.8905,-28.7349,1,0,0,0
2003041,-72.8905,-28.7349,1,0,0,0
2003042,-72.8905,-28.7349,1,0,0,0
2003043,-72.8905,-28.7349,1,0,0,0
2003044,-72.8905,-28.7349,1,0,0,0
2003045,-73.0952,-28.93,1,0,0,0
2003046,-73.0952,-28.93,1,0,0,0
2003047,-73.0952,-28.93,1,0,0,0
2003048,-73.0952,-28.93,1,0,0,0
2003049,-73.0952,-28.93,1,0,0,0
2003050,-72.7723,-28.7878,1,0,0,0
2003051,-72.7723,-28.7878,1,0,0,0
2003052,-72.7723,-28.7878,1,0,0,0
2003053,-72.7723,-28.7878,1,0,0,0
2003054,-72.9668,-29.12,1,0,0,0
2003055,-72.9668,-29.12,1,0,0,0
2003056,-72.9668,-29.12,1,0,0,0
2003057,-72.9668,-29.12,1,0,0,0
2003058,-72.9668,-29.12,1,0,0,0
2003059,-72.9668,-29.12,1,0,0,0
2003060,-72.9668,-29.12,1,0,0,0
2003061,-72.9231,-28.047,1,0,0,0
2003062,-72.9231,-28.047,1,0,0,0
2003063,-72.8372,-28.2197,1,0,0,0
2003064,-72.8372,-28.2197,1,0,0,0
2003065,-72.8372,-28.2197,1,0,0,0
2003066,-72.54,-26.1475,1,0,0,0
2003067,-72.5154,-26.3442,1,0,0,0
2003068,-72.5154,-26.3442,1,0,0,0
2003069,-72.3202,-26.6277,1,0,0,0
2003070,-72.3202,-26.6277,1,0,0,0
2003071,-72.2546,-27.2776,1,0,0,0
2003072,-72.2546,-27.2776,1,0,0,0
2003073,-72.2546,-27.2776,1,0,0,0
2003074,-72.0156,-27.5267,1,0,0,0
2003075,-72.0156,-27.5267,1,0,0,0
2003076,-72.0156,-27.5267,1,0,0,0
2003077,-72.0156,-27.5267,1,0,0,0
2003078,-71.7378,-27.1426,1,0,0,0
2003079,-71.7378,-27.1426,1,0,0,0
2003080,-71.7378,-27.1426,1,0,0,0
2003081,-71.7378,-27.1426,1,0,0,0
2003082,-71.7378,-27.1426,1,0,0,0
2003083,-71.7378,-27.1426,1,0,0,0
2003084,-71.6864,-27.2658,1,0,0,0
2003085,-71.6864,-27.2658,1,0,0,0
2003086,-71.5942,-27.2755,1,0,0,0
2003087,-71.5246,-27.3581,1,0,0,0
2003088,-71.5246,-27.3581,1,0,0,0
2003089,-71.4139,-27.2572,1,0,0,0
2003090,-71.3251,-27.3706,1,0,0,0
2003091,-71.2419,-27.4641,1,0,0,0
2003092,-71.2419,-27.4641,1,0,0,0
2003093,-71.0968,-27.519,1,0,0,0
2003094,-71.0968,-27.519,1,0,0,0
2003095,-71.0968,-27.519,1,0,0,0
2003096,-71.0968,-27.519,1,0,0,0
2003097,-71.0968,-27.519,1,0,0,0
2003098,-70.9527,-27.6699,1,0,0,0
2003099,-70.8598,-27.9176,1,0,0,0
2003100,-70.7358,-27.535,1,0,0,0
2003101,-70.613,-27.4977,1,0,0,0
2003102,-70.5784,-27.8004,1,0,0,0
2003103,-70.5784,-27.8004,1,0,0,0
2003104,-70.3983,-27.981,1,0,0,0
2003105,-70.2615,-27.9563,1,0,0,0
2003106,-70.1454,-28.2258,1,0,0,0
2003107,-70.0347,-28.3655,1,0,0,0
2003108,-69.9935,-28.1903,1,0,0,0
2003109,-69.943,-28.0955,1,0,0,0
2003110,-69.8392,-28.2903,1,0,0,0
2003111,-69.7334,-28.1725,1,0,0,0
2003112,-69.7334,-28.1725,1,0,0,0
2003113,-69.7334,-28.1725,1,0,0,0
2003114,-69.7023,-28.1157,1,-69.7023,-28.1157,1
2003115,-69.7023,-28.1157,1,-69.7023,-28.1157,1
2003116,-69.7148,-27.8489,1,-69.7148,-27.8489,1
2003117,-69.7148,-27.8489,1,-69.7148,-27.8489,1
2003118,-69.7575,-28.0966,1,-69.7575,-28.0966,1
2003119,-69.7575,-28.0966,1,-69.7575,-28.0966,1
2003120,-69.7575,-28.0966,1,-69.7575,-28.0966,1
2003121,-69.7133,-28.224,1,-69.7133,-28.224,1
2003122,-69.7133,-28.224,1,-69.7133,-28.224,1
2003123,-69.8336,-27.8653,1,-69.8336,-27.8653,1
2003124,-69.8297,-27.6664,1,-69.8297,-27.6664,1
2003125,-69.8297,-27.6664,1,-69.8297,-27.6664,1
2003126,-69.9158,-27.5518,1,-69.9158,-27.5518,1
2003127,-69.9125,-27.4248,1,-69.9125,-27.4248,1
2003128,-70.0155,-27.6734,1,-70.0155,-27.6734,1
2003129,-70.0695,-28.2479,1,-70.0695,-28.2479,1
2003130,-70.0695,-28.2479,1,-70.0695,-28.2479,1
2003131,-70.0619,-28.5918,1,-70.0619,-28.5918,1
2003132,-69.9217,-28.575,1,-69.9217,-28.575,1
2003133,-69.8647,-28.3345,1,-69.8647,-28.3345,1
2003134,-69.8647,-28.3345,1,-69.8647,-28.3345,1
2003135,-69.769,-27.6366,1,-69.769,-27.6366,1
2003136,-69.769,-27.6366,1,-69.769,-27.6366,1
2003137,-69.718,-28.0793,1,-69.718,-28.0793,1
2003138,-69.5471,-28.14,1,-69.5471,-28.14,1
2003139,-69.4791,-28.4315,1,-69.4791,-28.4315,1
2003140,-69.2448,-28.3759,1,-69.2448,-28.3759,1
2003141,-69.1383,-28.6124,1,-69.1383,-28.6124,1
2003142,-69.1383,-28.6124,1,-69.1383,-28.6124,1
2003143,-68.9546,-28.489,1,-68.9546,-28.489,1
2003144,-68.7341,-28.59,1,-68.7341,-28.59,1
2003145,-68.4712,-28.7007,1,-68.4712,-28.7007,1
2003146,-68.4712,-28.7007,1,-68.4712,-28.7007,1
2003147,-68.4712,-28.7007,1,-68.4712,-28.7007,1
2003148,-68.3364,-28.6438,1,-68.3364,-28.6438,1
2003149,-68.311,-28.5207,1,-68.311,-28.5207,1
2003150,-68.3199,-28.2655,1,-68.3199,-28.2655,1
2003151,-68.3656,-28.0649,1,-68.3656,-28.0649,1
2003152,-68.4035,-27.7688,1,-68.4035,-27.7688,1
2003153,-68.4853,-27.8429,1,-68.4853,-27.8429,1
2003154,-68.5203,-28.125,1,-68.5203,-28.125,1
2003155,-68.5143,-28.7816,1,-68.5143,-28.7816,1
2003156,-68.3758,-29.1202,1,-68.3758,-29.1202,1
2003157,-68.2741,-29.2411,1,-68.2741,-29.2411,1
2003158,-68.2741,-29.2411,1,-68.2741,-29.2411,0
2003159,-68.2741,-29.2411,1,-68.2741,-29.2411,1
2003160,-68.073,-28.9458,1,-68.073,-28.9458,1
2003161,-67.9457,-28.895,1,-67.9457,-28.895,1
2003162,-67.8578,-28.7053,1,-67.8578,-28.7053,1
2003163,-67.806,-28.5481,1,-67.806,-28.5481,1
2003164,-67.7356,-28.4103,1,-67.7356,-28.4103,1
2003165,-67.7203,-28.1278,1,-67.7203,-28.1278,1
2003166,-67.618,-27.8825,1,-67.618,-27.8825,1
2003167,-67.5852,-27.897,1,-67.5852,-27.897,1
2003168,-67.5141,-27.9015,1,-67.5141,-27.9015,1
2003169,-67.3838,-28.1684,1,-67.3838,-28.1684,1
2003170,-67.1977,-28.2507,1,-67.1977,-28.2507,1
2003171,-67.1404,-28.2342,1,-67.1404,-28.2342,1
2003172,-67.1446,-28.0799,1,-67.1446,-28.0799,1
2003173,-67.1142,-27.8876,1,-67.1142,-27.8876,1
2003174,-67.1514,-27.5845,1,-67.1514,-27.5845,1
2003175,-67.138,-27.3743,1,-67.138,-27.3743,1
2003176,-67.1695,-27.036,1,-67.1695,-27.036,1
2003177,-67.1342,-26.8631,1,-67.1342,-26.8631,1
2003178,-67.1342,-26.8631,1,-67.1342,-26.8631,1
2003179,-67.2315,-26.7108,1,-67.2315,-26.7108,1
2003180,-67.2315,-26.7108,1,-67.2315,-26.7108,1
2003181,-67.2315,-26.7108,1,-67.2315,-26.7108,1
2003182,-67.0057,-26.878,1,-67.0057,-26.878,1
2003183,-67.1063,-26.9697,1,-67.1063,-26.9697,1
2003184,-67.1063,-26.9697,1,-67.1063,-26.9697,1
2003185,-67.1063,-26.9697,1,-67.1281,-27.2319,0
2003186,-67.1842,-27.6646,1,-67.1842,-27.6646,1
2003187,-67.359,-28.0008,1,-67.359,-28.0008,1
2003188,-67.4456,-28.3261,1,-67.4456,-28.3261,1
2003189,-67.4456,-28.3261,1,-67.4456,-28.3261,1
2003190,-67.5337,-28.6192,1,-67.5337,-28.6192,1
2003191,-67.5063,-29.0545,1,-67.5063,-29.0545,1
2003192,-67.4232,-29.1608,1,-67.4232,-29.1608,1
2003193,-67.359,-29.1032,1,-67.359,-29.1032,1
2003194,-67.2606,-29.0863,1,-67.2606,-29.0863,1
2003195,-67.2202,-28.9468,1,-67.2202,-28.9468,1
2003196,-67.0777,-28.8182,1,-67.0777,-28.8182,1
2003197,-67.0756,-28.7418,1,-67.0756,-28.7418,1
2003198,-67.0237,-28.5462,1,-67.0237,-28.5462,1
2003199,-67.0654,-28.5404,1,-67.0654,-28.5404,1
2003200,-67.0774,-28.1731,1,-67.0774,-28.1731,1
2003201,-67.0877,-27.7993,1,-67.0877,-27.7993,1
2003202,-67.0877,-27.7993,1,-67.0877,-27.7993,1
2003203,-67.1125,-27.4319,1,-67.1125,-27.4319,1
2003204,-67.0546,-27.5806,1,-67.0546,-27.5806,1
2003205,-67.0546,-27.5806,1,-67.0546,-27.5806,1
2003206,-66.9632,-27.794,1,-66.9632,-27.794,1
2003207,-66.9415,-27.8053,1,-66.9415,-27.8053,1
2003208,-66.9343,-27.8955,1,-66.9343,-27.8955,1
2003209,-66.9575,-28.0272,1,-66.9575,-28.0272,1
2003210,-66.9169,-28.2587,1,-66.9169,-28.2587,1
2003211,-66.8671,-28.174,1,-66.8671,-28.174,1
2003212,-66.9816,-28.1145,1,-66.9816,-28.1145,1
2003213,-66.9821,-28.2972,1,-66.9821,-28.2972,1
2003214,-66.9866,-28.0858,1,-66.9866,-28.0858,1
2003215,-66.9866,-28.0858,1,-66.9866,-28.0858,1
2003216,-66.9057,-27.8128,1,-66.9057,-27.8128,1
2003217,-66.7024,-27.8626,1,-66.7024,-27.8626,1
2003218,-66.6419,-27.8221,1,-66.6419,-27.8221,1
2003219,-66.6419,-27.8221,1,-66.6419,-27.8221,1
2003220,-66.5974,-27.7555,1,-66.5974,-27.7555,1
2003221,-66.5563,-27.5112,1,-66.5563,-27.5112,1
2003222,-66.5563,-27.5112,1,-66.5563,-27.5112,1
2003223,-66.4356,-27.3001,1,-66.4356,-27.3001,1
2003224,-66.2643,-27.109,1,-66.2643,-27.109,1
2003225,-66.1741,-26.905,1,-66.1741,-26.905,1
2003226,-66.2692,-26.2745,1,-66.2692,-26.2745,1
2003227,-66.1573,-25.8638,1,-66.1573,-25.8638,1
2003228,-66.0693,-25.8834,1,-66.0693,-25.8834,1
2003229,-65.9304,-26.183,1,-65.9304,-26.183,1
2003230,-66.1595,-25.6262,1,-66.1595,-25.6262,1
2003231,-65.9211,-25.5745,1,-65.9211,-25.5745,1
2003232,-65.9211,-25.5745,1,-65.9211,-25.5745,1
2003233,-65.757,-26.0375,1,-65.757,-26.0375,1
2003234,-65.8255,-25.9458,1,-65.8255,-25.9458,1
2003235,-65.8886,-25.8068,1,-65.8886,-25.8068,1
2003236,-65.9924,-25.8371,1,-65.9924,-25.8371,1
2003237,-66.024,-26.1464,1,-66.024,-26.1464,1
2003238,-65.9277,-26.2788,1,-65.9277,-26.2788,1
2003239,-65.8697,-26.3221,1,-65.8697,-26.3221,1
2003240,-65.837,-26.4302,1,-65.837,-26.4302,1
2003241,-65.837,-26.4302,1,-65.837,-26.4302,1
2003242,-65.7231,-26.352,1,-65.7231,-26.352,1
2003243,-65.6948,-26.1702,1,-65.6948,-26.1702,1
2003244,-65.6948,-26.1702,1,-65.6948,-26.1702,1
2003245,-65.5004,-25.743,1,-65.5004,-25.743,1
2003246,-65.5609,-25.3376,1,-65.5609,-25.3376,1
2003247,-65.5609,-25.3376,1,-65.5609,-25.3376,1
2003248,-65.5609,-25.3376,1,-65.5162,-25.269,0
2003249,-65.5609,-25.3376,1,-65.4122,-25.1053,0
2003250,-65.5609,-25.3376,1,-65.2941,-24.9093,0
2003251,-65.2718,-24.761,1,-65.2073,-24.744,1
2003252,-65.2718,-24.761,1,-65.1644,-24.6345,0
2003253,-65.2718,-24.761,1,-65.1354,-24.543,0
2003254,-65.2718,-24.761,1,-65.1013,-24.438,0
2003255,-65.0428,-24.2881,1,-65.0428,-24.2881,1
2003256,-64.8594,-23.9817,1,-64.8594,-23.9817,1
2003257,-64.8527,-23.9691,1,-64.8527,-23.9691,1
2003258,-64.7304,-23.3694,1,-64.7304,-23.3694,1
2003259,-64.7304,-23.3694,1,-64.7304,-23.3694,1
2003260,-64.7304,-23.3694,1,-64.7304,-23.3694,0
2003261,-64.7304,-23.3694,1,-64.7304,-23.3694,1
