date,ers_1,ers_2,ers_3
1992229,-65.2669,51.4139,1
1992230,-65.3007,51.2217,1
1992231,-65.3346,51.0295,1
1992232,-65.4205,50.6493,1
1992233,-65.5584,50.0811,1
1992234,-65.6963,49.5128,1
1992235,-65.7505,49.197,1
1992236,-65.721,49.1337,1
1992237,-65.6915,49.0704,1
1992238,-65.7101,48.9304,1
1992239,-65.7771,48.7138,1
1992240,-65.8439,48.4971,1
1992241,-65.887,48.3679,1
1992242,-65.9061,48.3262,1
1992243,-65.9253,48.2845,1
1992244,-65.9349,48.2636,1
1992245,-65.9349,48.2636,1
1992246,-65.9349,48.2636,1
1992247,-65.9827,48.0907,1
1992248,-66.0782,47.7448,1
1992249,-66.1737,47.3989,1
1992250,-66.2215,47.226,1
1992251,-66.2215,47.226,1
1992252,-66.2215,47.226,1
1992253,-66.2413,47.1085,1
1992254,-66.281,46.8736,1
1992255,-66.3207,46.6388,1
1992256,-66.3604,46.4039,1
1992257,-66.4001,46.169,1
1992258,-66.4398,45.9341,1
1992259,-66.4596,45.8166,1
1992260,-66.4596,45.8166,1
1992261,-66.4596,45.8166,1
1992262,-66.5094,45.5148,1
1992263,-66.6091,44.9112,1
1992264,-66.7088,44.3076,1
1992265,-66.78,43.9385,1
1992266,-66.8227,43.804,1
1992267,-66.8654,43.6695,1
1992268,-66.9015,43.5627,1
1992269,-66.9309,43.4837,1
1992270,-66.9603,43.4047,1
1992271,-67.094,42.9721,0
1992272,-67.331,42.1774,0
1992273,-67.557,41.4128,0
1992274,-67.6577,41.0708,1
1992275,-67.6577,41.0708,1
1992276,-67.6577,41.0708,1
1992277,-67.6772,40.9579,1
1992278,-67.7161,40.7322,1
1992279,-67.755,40.5065,1
1992280,-67.7963,40.2705,1
1992281,-67.8398,40.0243,1
1992282,-67.8834,39.7782,1
1992283,-67.9,39.6166,1
1992284,-67.8897,39.5395,1
1992285,-67.8795,39.4624,1
1992286,-67.871,39.3374,1
1992287,-67.8643,39.1644,1
1992288,-67.8576,38.9914,1
1992289,-67.8416,38.8561,1
1992290,-67.8163,38.7585,1
1992291,-67.791,38.661,1
1992292,-67.7783,38.6122,1
1992293,-67.7783,38.6122,1
1992294,-67.7783,38.6122,1
1992295,-67.7783,38.6122,1
1992296,-67.7783,38.6122,1
1992297,-67.7783,38.6122,1
1992298,-67.781,38.4924,1
1992299,-67.7865,38.2529,1
1992300,-67.7919,38.0134,1
1992301,-67.7974,37.7739,1
1992302,-67.8028,37.5344,1
1992303,-67.8083,37.2949,1
1992304,-67.8178,37.0422,1
1992305,-67.8314,36.7761,1
1992306,-67.8449,36.51,1
1992307,-67.8553,36.2217,1
1992308,-67.8627,35.9109,1
1992309,-67.8699,35.6002,1
1992310,-67.8691,35.3945,1
1992311,-67.8601,35.2937,1
1992312,-67.851,35.1929,1
1992313,-67.8465,35.1425,1
1992314,-67.8465,35.1425,1
1992315,-67.8465,35.1425,1
1992316,-67.8322,35.0896,1
1992317,-67.8037,34.9836,1
1992318,-67.7751,34.8778,1
1992319,-67.7608,34.8248,1
1992320,-67.7608,34.8248,1
1992321,-67.7608,34.8248,1
1992322,-67.7608,34.8248,1
1992323,-67.7608,34.8248,1
1992324,-67.7608,34.8248,1
1992325,-67.7608,34.8248,1
1992326,-67.7608,34.8248,1
1992327,-67.7608,34.8248,1
1992328,-67.7608,34.8248,1
1992329,-67.7608,34.8248,1
1992330,-67.7608,34.8248,1
1992331,-67.7876,34.7615,1
1992332,-67.8414,34.6349,1
1992333,-67.895,34.5083,1
1992334,-67.9343,34.3881,1
1992335,-67.9592,34.2743,1
1992336,-67.9841,34.1605,1
1992337,-68.0983,33.9085,1
1992338,-68.3019,33.5182,1
1992339,-68.5054,33.1279,1
1992340,-68.6072,32.9328,1
1992341,-68.6072,32.9328,1
1992342,-68.6072,32.9328,1
1992343,-68.5782,32.8525,1
1992344,-68.5202,32.6919,1
1992345,-68.4622,32.5313,1
1992346,-68.4332,32.451,1
1992347,-68.4332,32.451,1
1992348,-68.4332,32.451,1
1992349,-68.4367,32.3607,1
1992350,-68.4438,32.18,1
1992351,-68.4509,31.9993,1
1992352,-68.4544,31.909,1
1992353,-68.4544,31.909,1
1992354,-68.4544,31.909,1
1992355,-68.4743,31.7512,1
1992356,-68.5139,31.4356,1
1992357,-68.5536,31.1201,1
1992358,-68.5735,30.9623,1
1992359,-68.5735,30.9623,1
1992360,-68.5735,30.9623,1
1992361,-68.5735,30.9623,1
1992362,-68.5735,30.9623,1
1992363,-68.5735,30.9623,1
1992364,-68.5735,30.9623,1
1992365,-68.6405,30.6177,0
1992366,-68.827,29.6596,0
1993001,-68.9581,28.9858,0
1993002,-69.2823,27.3197,1
