date,qscat_1,qscat_2,qscat_3
2002118,-64.56,-54.25,1
2002119,-64.56,-54.25,1
2002120,-64.56,-54.25,1
2002121,-64.56,-54.25,1
2002122,-64.56,-54.25,1
2002123,-64.56,-54.25,1
2002124,-64.6785,-54.1754,1
2002125,-64.5993,-54.3358,1
2002126,-64.5993,-54.3358,1
2002127,-64.4873,-54.3532,1
2002128,-64.4604,-54.4202,1
2002129,-64.305,-54.5431,1
2002130,-64.0799,-54.2056,1
2002131,-63.9135,-53.8903,1
2002132,-63.8327,-53.9314,1
2002133,-63.7718,-53.6747,1
2002134,-63.4872,-53.654,1
2002135,-63.3583,-53.6724,1
2002136,-63.2721,-53.6115,1
2002137,-63.2493,-53.5963,1
2002138,-63.2251,-53.5416,1
2002139,-63.106,-53.5683,1
2002140,-63.0375,-53.4795,1
2002141,-62.9694,-53.6115,1
2002142,-62.9694,-53.6115,1
2002143,-62.9694,-53.6115,1
2002144,-62.9297,-53.6356,1
2002145,-62.9297,-53.6356,1
2002146,-62.9193,-53.6396,1
2002147,-62.8438,-53.741,1
2002148,-62.6482,-54.0323,1
2002149,-62.5361,-54.4283,0
2002150,-62.4845,-54.6726,1
2002151,-62.4845,-54.6726,1
2002152,-62.4407,-54.9104,1
2002153,-62.4407,-54.9104,1
2002154,-62.4407,-54.9104,1
2002155,-62.4709,-54.8441,1
2002156,-62.4709,-54.8441,1
2002157,-62.5036,-54.8913,1
2002158,-62.5036,-54.8913,1
2002159,-62.4317,-54.7807,1
2002160,-62.4317,-54.7807,1
2002161,-62.4317,-54.7807,1
2002162,-62.3333,-54.7449,1
2002163,-62.3333,-54.7449,1
2002164,-62.2916,-54.7707,1
2002165,-62.1055,-55.0575,1
2002166,-62.0801,-55.4943,1
2002167,-62.1076,-55.7605,1
2002168,-61.976,-55.967,1
2002169,-61.8678,-56.1216,1
2002170,-61.822,-56.1307,1
2002171,-61.6311,-56.2029,1
2002172,-61.6311,-56.2029,1
2002173,-61.6311,-56.2029,1
2002174,-61.6397,-56.0873,1
2002175,-61.6397,-55.8594,1
2002176,-61.6253,-55.6526,1
2002177,-61.5706,-55.4599,1
2002178,-61.5532,-55.2452,1
2002179,-61.5532,-55.2452,1
2002180,-61.4043,-55.2709,1
2002181,-61.3962,-55.1539,1
2002182,-61.3827,-55.026,1
2002183,-61.3449,-54.8965,1
2002184,-61.3449,-54.8965,1
2002185,-61.446,-55.0913,1
2002186,-61.446,-55.0913,1
2002187,-61.3955,-54.9329,1
2002188,-61.3955,-54.9329,1
2002189,-61.3999,-55.0523,1
2002190,-61.3967,-54.9443,1
2002191,-61.3967,-54.9443,1
2002192,-61.3893,-54.7822,1
2002193,-61.4263,-54.4359,1
2002194,-61.466,-54.3976,1
2002195,-61.5329,-54.3847,1
2002196,-61.6212,-54.4341,1
2002197,-61.6733,-54.6691,1
2002198,-61.7969,-54.6712,1
2002199,-61.7969,-54.6712,1
2002200,-61.8282,-54.768,1
2002201,-61.8282,-54.768,1
2002202,-61.9049,-54.9179,1
2002203,-61.9945,-54.7789,1
2002204,-61.9585,-54.7186,1
2002205,-62.0551,-54.7393,1
2002206,-62.0633,-54.3617,1
2002207,-61.9554,-53.9408,1
2002208,-61.8529,-53.6622,1
2002209,-61.8215,-53.3034,1
2002210,-61.757,-53.0546,1
2002211,-61.8639,-53.1069,1
2002212,-61.8639,-53.1069,1
2002213,-61.8639,-53.1069,1
2002214,-61.8119,-52.9587,1
2002215,-61.7553,-53.0568,1
2002216,-61.7227,-53.1085,1
2002217,-61.5893,-53.2034,1
2002218,-61.5614,-53.318,1
2002219,-61.541,-53.4385,1
2002220,-61.541,-53.4385,1
2002221,-61.541,-53.4385,1
2002222,-61.541,-53.4385,1
2002223,-61.7238,-54.153,1
2002224,-61.805,-54.3898,1
2002225,-61.9562,-54.4377,1
2002226,-61.9887,-54.2969,1
2002227,-61.9416,-54.1332,1
2002228,-61.8483,-53.9397,1
2002229,-61.8483,-53.9397,1
2002230,-61.7147,-53.963,1
2002231,-61.6376,-53.8158,1
2002232,-61.6782,-54.2121,1
2002233,-61.6555,-54.4513,1
2002234,-61.6555,-54.4513,1
2002235,-61.8135,-54.5089,1
2002236,-61.9144,-54.5447,1
2002237,-61.9914,-54.4009,1
2002238,-61.9204,-54.088,1
2002239,-61.9204,-54.088,1
2002240,-61.7948,-53.8634,1
2002241,-61.8002,-53.7559,1
2002242,-61.7763,-53.6532,1
2002243,-61.7763,-53.6532,1
2002244,-61.6853,-53.7569,1
2002245,-61.6853,-53.7569,1
2002246,-61.7087,-54.1972,1
2002247,-61.7611,-54.3042,1
2002248,-61.9576,-54.3792,1
2002249,-62.0067,-54.0839,1
2002250,-61.9621,-53.8337,1
2002251,-61.8971,-53.6289,1
2002252,-61.8614,-53.3014,1
2002253,-61.7739,-52.9533,1
2002254,-61.6583,-52.8193,1
2002255,-61.6019,-53.0267,1
2002256,-61.6198,-53.3043,1
2002257,-61.6646,-53.481,1
2002258,-61.6646,-53.481,1
2002259,-61.6431,-53.4109,1
2002260,-61.6975,-53.3586,1
2002261,-61.6975,-53.3586,1
2002262,-61.7222,-53.1207,1
2002263,-61.6989,-52.9726,1
2002264,-61.6779,-52.8721,1
2002265,-61.6779,-52.8721,1
2002266,-61.6396,-52.8765,1
2002267,-61.6396,-52.8765,1
