ascat_1,ascat_2,ascat_3,date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,oscat_1,oscat_2,oscat_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
0,0,0,1995361,-66.9276,150.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1995362,-66.9276,150.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1995363,-66.9276,150.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1995364,-66.9276,150.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1995365,-66.9276,150.0654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996001,-66.9276,150.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996002,-66.9276,150.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996003,-66.9276,150.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996004,-66.9276,150.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996005,-66.9276,150.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996006,-66.9276,150.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996007,-66.9276,150.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996008,-66.9276,150.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996009,-66.9276,150.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996010,-66.9276,150.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996011,-66.9276,150.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996012,-66.9276,150.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996013,-66.9296,150.0237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996014,-66.9337,149.9402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996015,-66.9377,149.8567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996016,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996017,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996018,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996019,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996020,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996021,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996022,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996023,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996024,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996025,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996026,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996027,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996028,-66.9397,149.8149,1,-67.1,149.6,1,0,0,0,0,0,0,0,0,0,0,0,0,51,19
0,0,0,1996029,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996030,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996031,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996032,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996033,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996034,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996035,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996036,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996037,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996038,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996039,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996040,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996041,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996042,-66.9397,149.8149,1,-67.1,149.6,1,0,0,0,0,0,0,0,0,0,0,0,0,51,19
0,0,0,1996043,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996044,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996045,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996046,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996047,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996048,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996049,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996050,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996051,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996052,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996053,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996054,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996055,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996056,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996057,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996058,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996059,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996060,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996061,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996062,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996063,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996064,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996065,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996066,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996067,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996068,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996069,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996070,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996071,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996072,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996073,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996074,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996075,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996076,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996077,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996078,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996079,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996080,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996081,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996082,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996083,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996084,-66.9397,149.8149,1,-67.1,149.6,1,0,0,0,0,0,0,0,0,0,0,0,0,51,19
0,0,0,1996085,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996086,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996087,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996088,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996089,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996090,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996091,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996092,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996093,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996094,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996095,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996096,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996097,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996098,-66.9397,149.8149,1,-67.2,149.6,1,0,0,0,0,0,0,0,0,0,0,0,0,51,19
0,0,0,1996099,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996100,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996101,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996102,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996103,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996104,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996105,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996106,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996107,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996108,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996109,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996110,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996111,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996112,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996113,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996114,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996115,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996116,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996117,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996118,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996119,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996120,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996121,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996122,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996123,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996124,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996125,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996126,-66.9397,149.8149,1,-67.2,149.6,1,0,0,0,0,0,0,0,0,0,0,0,0,51,19
0,0,0,1996127,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996128,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996129,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996130,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996131,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996132,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996133,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996134,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996135,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996136,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996137,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996138,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996139,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996140,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996141,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996142,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996143,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996144,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996145,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996146,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996147,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996148,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996149,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996150,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996151,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996152,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996153,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996154,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996155,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996156,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996157,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996158,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996159,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996160,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996161,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996162,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996163,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996164,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996165,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996166,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996167,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996168,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996169,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996170,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996171,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996172,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996173,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996174,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996175,-66.9397,149.8149,1,-67.2,149.6,1,0,0,0,0,0,0,0,0,0,0,0,0,51,19
0,0,0,1996176,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996177,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996178,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996179,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996180,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996181,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996182,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996183,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996184,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996185,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996186,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996187,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996188,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996189,-66.9397,149.8149,1,-67.2,149.6,1,0,0,0,0,0,0,0,0,0,0,0,0,51,19
0,0,0,1996190,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996191,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996192,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996193,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996194,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996195,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996196,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996197,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996198,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996199,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996200,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996201,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996202,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996203,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996204,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996205,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996206,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996207,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996208,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996209,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996210,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996211,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996212,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996213,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996214,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996215,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996216,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996217,-66.9397,149.8149,1,-67.2,149.6,1,0,0,0,0,0,0,0,0,0,0,0,0,51,19
0,0,0,1996218,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996219,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996220,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996221,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996222,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996223,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996224,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996225,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996226,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996227,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996228,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996229,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996230,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996231,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996232,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996233,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996234,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996235,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996236,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996237,-66.9397,149.8149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
