date,qscat_1,qscat_2,qscat_3
2002004,-62.15,-29,1
2002005,-62.15,-29,1
2002006,-62.15,-29,1
2002007,-62.15,-29,1
2002008,-62.15,-29,1
2002009,-62.15,-29,1
2002010,-62.15,-29,1
2002011,-62.056,-28.4489,1
2002012,-62.056,-28.4489,1
2002013,-62.0309,-28.2814,1
2002014,-62.0309,-28.2814,1
2002015,-61.982,-28.2796,1
2002016,-61.982,-28.2796,1
2002017,-61.982,-28.2796,1
2002018,-61.8764,-28.0301,1
2002019,-61.8764,-28.0301,1
2002020,-61.8496,-27.9659,1
2002021,-61.8496,-27.9659,1
2002022,-61.8496,-27.9659,1
2002023,-61.8496,-27.9659,1
2002024,-61.8496,-27.9659,1
2002025,-61.8398,-27.6636,1
2002026,-61.834,-27.5892,1
2002027,-61.834,-27.5892,1
2002028,-61.8088,-27.4805,1
2002029,-61.8088,-27.4805,1
2002030,-61.8088,-27.4805,1
2002031,-61.8088,-27.4805,1
2002032,-61.8088,-27.4805,1
2002033,-61.9047,-27.6511,1
2002034,-61.944,-27.6887,1
2002035,-61.9315,-27.5696,1
2002036,-61.9315,-27.5696,1
2002037,-61.9315,-27.5696,1
2002038,-61.9315,-27.5696,1
2002039,-61.879,-27.4714,1
2002040,-61.8976,-27.3757,1
2002041,-61.8976,-27.3757,1
2002042,-61.8976,-27.3757,1
2002043,-61.7578,-27.1722,1
2002044,-61.7295,-26.888,1
2002045,-61.7751,-27.0194,1
2002046,-61.7052,-26.9668,1
2002047,-61.7052,-26.9668,1
2002048,-61.6436,-26.9182,1
2002049,-61.6559,-26.9831,1
2002050,-61.6492,-27.0327,1
2002051,-61.6221,-26.9631,1
2002052,-61.6221,-26.9631,1
2002053,-61.6221,-26.9631,1
2002054,-61.5379,-26.6908,1
2002055,-61.5379,-26.6908,1
2002056,-61.5379,-26.6908,1
2002057,-61.5379,-26.6908,1
2002058,-61.5528,-26.4737,1
2002059,-61.5973,-26.4134,1
2002060,-61.5973,-26.4134,1
2002061,-61.5455,-26.2751,1
2002062,-61.5086,-26.1918,1
2002063,-61.478,-26.0813,1
2002064,-61.4462,-25.9759,1
2002065,-61.4462,-25.9759,1
2002066,-61.3767,-25.985,1
2002067,-61.3179,-26.0994,1
2002068,-61.3179,-26.0994,1
2002069,-61.2914,-26.1669,1
2002070,-61.2479,-26.1444,1
2002071,-61.2479,-26.1444,1
2002072,-61.2089,-26.0709,1
2002073,-61.2089,-26.0709,1
2002074,-61.1775,-26.056,1
2002075,-61.1775,-26.056,1
2002076,-61.2014,-25.9791,1
2002077,-61.2284,-25.9678,1
2002078,-61.2271,-25.939,0
2002079,-61.2242,-25.9012,0
2002080,-61.2212,-25.8824,1
2002081,-61.2184,-25.9756,1
2002082,-61.2184,-25.9756,1
2002083,-61.2184,-25.9756,1
2002084,-61.2184,-25.9756,1
2002085,-61.3035,-25.5273,1
2002086,-61.3437,-25.4702,1
2002087,-61.3771,-25.3467,1
2002088,-61.3961,-25.2148,1
2002089,-61.35,-25.1094,1
2002090,-61.2823,-24.9825,1
2002091,-61.2365,-24.7105,1
2002092,-61.1141,-24.3476,1
2002093,-60.9795,-23.7785,0
2002094,-60.8504,-23.0602,0
2002095,-60.7928,-22.3282,1
2002096,-60.8674,-21.6193,1
2002097,-60.8023,-21.0669,0
2002098,-60.6592,-20.5537,0
2002099,-60.5161,-20.1755,0
2002100,-60.451,-20.0281,1
2002101,-60.451,-20.0281,1
2002102,-59.9237,-19.5733,1
2002103,-59.8355,-19.9548,1
2002104,-59.6772,-20.3829,1
2002105,-59.3918,-20.4714,1
2002106,-59.2481,-20.086,1
2002107,-59.2504,-19.7792,1
2002108,-59.3051,-19.5092,1
2002109,-59.3051,-19.5092,1
2002110,-59.4681,-19.4994,1
2002111,-59.5572,-19.3959,1
2002112,-59.6032,-19.4796,1
2002113,-59.6004,-20.1256,1
2002114,-59.436,-20.5944,1
2002115,-59.4238,-21.154,1
2002116,-59.3473,-21.2475,1
2002117,-59.4014,-21.3648,1
2002118,-59.3834,-21.5228,1
2002119,-59.3834,-21.5228,1
2002120,-59.3834,-21.5228,1
2002121,-59.5399,-21.9466,1
2002122,-59.506,-22.1113,1
2002123,-59.5653,-22.3895,1
2002124,-59.4986,-22.5533,1
2002125,-59.4727,-22.8851,1
2002126,-59.4132,-23.0853,1
2002127,-59.3694,-23.2266,1
2002128,-59.4061,-23.3593,1
2002129,-59.4266,-23.4431,1
2002130,-59.5659,-23.6448,1
2002131,-59.5659,-23.6448,1
2002132,-59.8851,-23.7701,1
2002133,-59.8121,-23.6342,1
2002134,-59.8121,-23.6342,1
2002135,-59.8121,-23.6342,1
2002136,-59.8121,-23.6342,1
2002137,-59.8121,-23.6342,1
2002138,-59.8121,-23.6342,1
2002139,-59.8121,-23.6342,1
2002140,-59.8121,-23.6342,1
2002141,-59.8121,-23.6342,1
2002142,-60.0402,-23.6334,1
