ascat_1,ascat_2,ascat_3,date,oscat_1,oscat_2,oscat_3
-65.3966,126.9516,1,2012130,-65.3966,126.9516,1
-65.4006,126.9388,1,2012131,-65.4006,126.9388,1
-65.407,127.0357,1,2012132,-65.407,127.0357,1
-65.4319,127.1136,1,2012133,-65.4319,127.1136,1
-65.4095,127.1456,1,2012134,-65.4095,127.1456,1
-65.4109,127.0627,1,2012135,-65.4109,127.0627,1
-65.4228,127.0251,1,2012136,-65.4228,127.0251,1
-65.4359,127.0225,1,2012137,-65.4359,127.0225,1
-65.4267,127.0124,1,2012138,-65.4267,127.0124,1
-65.4149,127.05,1,2012139,-65.4149,127.05,1
-65.4279,127.1263,1,2012140,-65.4279,127.1263,1
-65.4253,127.0953,1,2012141,-65.4253,127.0953,1
-65.403,127.0875,1,2012142,-65.403,127.0875,1
-65.4291,127.1613,1,2012143,-65.4291,127.1613,1
-65.4396,127.1675,1,2012144,-65.4396,127.1675,1
-65.4437,127.076,1,2012145,-65.4437,127.076,1
-65.4293,127.0826,1,2012146,-65.4293,127.0826,1
-65.4029,127.1272,1,2012147,-65.4029,127.1272,1
-65.4214,127.0291,1,2012148,-65.4214,127.0291,1
-65.445,127.0718,1,2012149,-65.445,127.0718,1
-65.462,127.0964,1,2012150,-65.462,127.0964,1
-65.4281,127.0084,1,2012151,-65.4281,127.0084,1
-65.4125,126.9404,1,2012152,-65.4125,126.9404,1
-65.3769,127.0139,1,2012153,-65.3769,127.0139,1
-65.4239,127.1389,1,2012154,-65.4239,127.1389,1
-65.4386,127.0537,1,2012155,-65.4386,127.0537,1
-65.4044,126.9655,1,2012156,-65.4044,126.9655,1
-65.4543,127.0425,1,2012157,-65.4543,127.0425,1
-65.3887,127.0535,1,2012158,-65.3887,127.0535,1
-65.3253,127.2943,1,2012159,-65.3253,127.2943,1
-65.3332,127.2695,1,2012160,-65.3332,127.2695,1
-65.3673,127.2398,1,2012161,-65.3673,127.2398,1
-65.3911,127.1649,1,2012162,-65.3911,127.1649,1
-65.3991,127.0612,1,2012163,-65.3991,127.0612,1
-65.4242,126.9814,1,2012164,-65.4242,126.9814,1
-65.4018,127.0135,1,2012165,-65.4018,127.0135,1
-65.4202,126.9549,1,2012166,-65.4202,126.9549,1
-65.4374,126.9001,1,2012167,-65.4374,126.9001,1
-65.3953,126.9948,1,2012168,-65.3953,126.9948,1
-65.3913,127.0861,1,2012169,-65.3913,127.0861,1
-65.3952,127.0342,1,2012170,-65.3952,127.0342,1
-65.4228,127.0251,1,2012171,-65.4228,127.0251,1
-65.4281,127.0084,1,2012172,-65.4281,127.0084,1
-65.411,126.9839,1,2012173,-65.411,126.9839,1
-65.4228,127.0643,1,2012174,-65.4228,127.0643,1
-65.4135,127.0938,1,2012175,-65.4135,127.0938,1
-65.4097,127.0278,1,2012176,-65.4097,127.0278,1
-65.402,126.9773,0,2012177,-65.402,126.9773,0
-65.3966,126.9516,1,2012178,-65.3966,126.9516,1
-65.4084,126.9529,1,2012179,-65.4084,126.9529,1
-65.4425,127.0803,1,2012180,-65.4425,127.0803,1
-65.369,127.0395,1,2012181,-65.369,127.0395,1
-65.3992,126.9825,1,2012182,-65.3992,126.9825,1
-65.4045,126.9658,1,2012183,-65.4045,126.9658,1
-65.4032,126.9699,1,2012184,-65.4032,126.9699,1
-65.3849,126.9893,1,2012185,-65.3849,126.9893,1
-65.3756,126.9399,1,2012186,-65.3756,126.9399,1
-65.4059,126.9221,1,2012187,-65.4059,126.9221,1
-65.3927,127.0035,1,2012188,-65.3927,127.0035,1
-65.3732,126.9483,1,2012189,-65.3732,126.9483,1
-65.3468,126.9533,1,2012190,-65.3468,126.9533,1
-65.3861,127.0243,1,2012191,-65.3861,127.0243,1
-65.3822,127.0371,1,2012192,-65.3822,127.0371,1
-65.3651,126.9338,1,2012193,-65.3651,126.9338,1
-65.4044,127.0837,1,2012194,-65.4044,127.0837,1
-65.3809,127.0412,1,2012195,-65.3809,127.0412,1
-65.3572,126.9592,1,2012196,-65.3572,126.9592,1
-65.4255,126.9774,1,2012197,-65.4255,126.9774,1
-65.4006,126.9388,1,2012198,-65.4006,126.9388,1
-65.411,127.0231,1,2012199,-65.411,127.0231,1
-65.3978,127.1045,1,2012200,-65.3978,127.1045,1
-65.3809,127.0802,1,2012201,-65.3809,127.0802,1
-65.3585,127.0729,1,2012202,-65.3585,127.0729,1
-65.4006,126.978,1,2012203,-65.4006,126.978,1
-65.3767,127.0925,1,2012204,-65.3767,127.0925,1
-65.4332,127.1887,1,2012205,-65.4332,127.1887,1
-65.352,126.976,1,2012206,-65.352,126.976,1
-65.4151,126.9714,1,2012207,-65.4151,126.9714,1
-65.3887,127.0161,1,2012208,-65.3887,127.0161,1
-65.4111,126.945,1,2012209,-65.4111,126.945,1
-65.3874,126.8626,1,2012210,-65.3874,126.8626,1
-65.3887,126.8703,0,2012211,-65.3887,126.8703,0
-65.3921,126.8906,0,2012212,-65.3921,126.8906,0
-65.397,126.9194,0,2012213,-65.397,126.9194,0
-65.4025,126.9524,0,2012214,-65.4025,126.9524,0
-65.408,126.9853,0,2012215,-65.408,126.9853,0
-65.4129,127.0141,0,2012216,-65.4129,127.0141,0
-65.4163,127.0344,0,2012217,-65.4163,127.0344,0
-65.4176,127.0421,1,2012218,-65.4176,127.0421,1
-65.3862,126.9065,1,2012219,-65.3862,126.9065,1
-65.3875,126.9415,1,2012220,-65.3875,126.9415,1
-65.3783,126.971,1,2012221,-65.3783,126.971,1
-65.398,126.908,1,2012222,-65.398,126.908,1
-65.3769,126.9749,1,2012223,-65.3769,126.9749,1
-65.4228,127.0251,1,2012224,-65.4228,127.0251,1
-65.4202,126.9551,1,2012225,-65.4202,126.9551,1
-65.4033,126.8521,1,2012226,-65.4033,126.8521,1
-65.3875,126.8628,1,2012227,-65.3875,126.8628,1
-65.3704,126.9568,1,2012228,-65.3704,126.9568,1
-65.3888,126.9374,1,2012229,-65.3888,126.9374,1
-65.4059,126.9222,1,2012230,-65.4059,126.9222,1
-65.3795,126.9667,1,2012231,-65.3795,126.9667,1
-65.4098,126.949,0,2012232,-65.4098,126.949,0
-65.44,126.9312,1,2012233,-65.44,126.9312,1
-65.3717,126.9526,1,2012234,-65.3717,126.9526,1
-65.415,126.893,1,2012235,-65.415,126.893,1
-65.4321,126.8777,1,2012236,-65.4321,126.8777,1
-65.4086,126.9136,1,2012237,-65.4086,126.9136,1
-65.3403,127.0137,1,2012238,-65.3403,127.0137,1
-65.3678,126.9258,1,2012239,-65.3678,126.9258,1
-65.3888,126.9374,1,2012240,-65.3888,126.9374,1
-65.4033,126.97,1,2012241,-65.4033,126.97,1
-65.3547,126.9285,1,2012242,-65.3547,126.9285,1
-65.3652,126.8948,1,2012243,-65.3652,126.8948,1
-65.3953,126.9555,1,2012244,-65.3953,126.9555,1
-65.4294,127.0436,1,2012245,-65.4294,127.0436,1
-65.3757,126.94,1,2012246,-65.3757,126.94,1
-65.3796,126.9273,1,2012247,-65.3796,126.9273,1
-65.3901,126.9725,1,2012248,-65.3901,126.9725,1
-65.3756,126.9399,1,2012249,-65.3756,126.9399,1
-65.4058,126.9616,1,2012250,-65.4058,126.9616,1
-65.4229,126.9465,1,2012251,-65.4229,126.9465,1
-65.3809,126.9231,1,2012252,-65.3809,126.9231,1
-65.4295,126.9648,1,2012253,-65.4295,126.9648,1
-65.3717,126.9526,1,2012254,-65.3717,126.9526,1
-65.4255,126.8986,1,2012255,-65.4255,126.8986,1
-65.3966,126.9516,1,2012256,-65.3966,126.9516,1
-65.4045,126.9658,1,2012257,-65.4045,126.9658,1
-65.4059,126.9221,1,2012258,-65.4059,126.9221,1
-65.3927,126.9642,1,2012259,-65.3927,126.9642,1
-65.4203,126.9154,1,2012260,-65.4203,126.9154,1
-65.4111,126.9449,1,2012261,-65.4111,126.9449,1
-65.3955,126.8771,1,2012262,-65.3955,126.8771,1
-65.3625,126.9425,1,2012263,-65.3625,126.9425,1
-65.398,126.9475,1,2012264,-65.398,126.9475,1
-65.3955,126.8771,1,2012265,-65.3955,126.8771,1
-65.3626,126.9427,1,2012266,-65.3626,126.9427,1
-65.3677,126.8866,1,2012267,-65.3677,126.8866,1
-65.4268,126.8945,1,2012268,-65.4268,126.8945,1
-65.415,126.9322,1,2012269,-65.415,126.9322,1
-65.4058,126.9617,1,2012270,-65.4058,126.9617,1
-65.4152,126.8927,1,2012271,-65.4152,126.8927,1
-65.3441,126.9619,1,2012272,-65.3441,126.9619,1
-65.4071,126.9576,1,2012273,-65.4071,126.9576,1
-65.4111,126.827,1,2012274,-65.4111,126.827,1
-65.4084,126.796,1,2012275,-65.4084,126.796,1
-65.4132,126.7979,0,2012276,-65.4132,126.7979,0
-65.422,126.8041,0,2012277,-65.422,126.8041,0
-65.4268,126.8156,1,2012278,-65.4268,126.8156,1
-65.4072,126.918,1,2012279,-65.4072,126.918,1
-65.4019,126.9348,1,2012280,-65.4019,126.9348,1
-65.3862,126.9065,1,2012281,-65.3862,126.9065,1
-65.3784,126.8924,1,2012282,-65.3784,126.8924,1
-65.3731,126.9091,1,2012283,-65.3731,126.9091,1
-65.3796,126.8883,1,2012284,-65.3796,126.8883,1
-65.3941,126.8419,1,2012285,-65.3941,126.8419,1
-65.3913,126.9292,1,2012286,-65.3913,126.9292,1
-65.4309,126.8819,1,2012287,-65.4309,126.8819,1
-65.3665,126.8909,1,2012288,-65.3665,126.8909,1
-65.3862,126.8674,1,2012289,-65.3862,126.8674,1
-65.3954,126.8378,1,2012290,-65.3954,126.8378,1
-65.3993,126.9039,1,2012291,-65.3993,126.9039,1
-65.3822,126.9192,1,2012292,-65.3822,126.9192,1
-65.4019,126.856,1,2012293,-65.4019,126.856,1
-65.3966,126.9516,1,2012294,-65.3966,126.9516,1
-65.3993,126.9429,1,2012295,-65.3993,126.9429,1
-65.3965,127.0302,1,2012296,-65.3965,127.0302,1
-65.4164,126.9674,1,2012297,-65.4164,126.9674,1
-65.3704,126.9568,1,2012298,-65.3704,126.9568,1
-65.3902,126.8939,1,2012299,-65.3902,126.8939,1
-65.3626,126.9427,1,2012300,-65.3626,126.9427,1
-65.3639,126.899,1,2012301,-65.3639,126.899,1
-65.3783,126.971,1,2012302,-65.3783,126.971,1
-65.3784,126.8924,1,2012303,-65.3784,126.8924,1
-65.3809,126.884,1,2012304,-65.3809,126.884,1
-65.4295,126.8467,1,2012305,-65.4295,126.8467,1
-65.4059,126.883,1,2012306,-65.4059,126.883,1
-65.3914,126.8896,1,2012307,-65.3914,126.8896,1
-65.4045,126.9657,1,2012308,-65.4045,126.9657,1
-65.4176,126.9631,1,2012309,-65.4176,126.9631,1
-65.4189,126.959,1,2012310,-65.4189,126.959,1
-65.4269,126.9337,1,2012311,-65.4269,126.9337,1
-65.3901,126.9725,1,2012312,-65.3901,126.9725,1
-65.381,126.9625,1,2012313,-65.381,126.9625,1
-65.3481,126.9492,1,2012314,-65.3481,126.9492,1
-65.3941,126.9598,1,2012315,-65.3941,126.9598,1
-65.3652,126.9735,1,2012316,-65.3652,126.9735,1
-65.3876,126.9416,1,2012317,-65.3876,126.9416,1
-65.3625,126.9425,1,2012318,-65.3625,126.9425,1
-65.4243,126.9816,1,2012319,-65.4243,126.9816,1
-65.3744,126.944,1,2012320,-65.3744,126.944,1
-65.3901,126.9724,1,2012321,-65.3901,126.9724,1
-65.4096,126.9885,1,2012322,-65.4096,126.9885,1
-65.4439,126.8791,1,2012323,-65.4439,126.8791,1
-65.411,126.9447,1,2012324,-65.411,126.9447,1
-65.4387,126.9749,1,2012325,-65.4387,126.9749,1
-65.3822,126.9192,1,2012326,-65.3822,126.9192,1
-65.3927,126.8855,1,2012327,-65.3927,126.8855,1
-65.5066,126.7957,1,2012328,-65.5066,126.7957,1
-65.4936,126.7984,1,2012329,-65.4936,126.7984,1
-65.4818,126.8363,1,2012330,-65.4818,126.8363,1
-65.4961,126.9084,1,2012331,-65.4961,126.9084,1
-65.4082,126.9532,1,2012332,-65.4082,126.9532,1
-65.4859,126.9023,1,2012333,-65.4859,126.9023,1
-65.445,126.9145,1,2012334,-65.445,126.9145,1
-65.4727,126.9446,1,2012335,-65.4727,126.9446,1
-65.4175,126.9238,1,2012336,-65.4175,126.9238,1
-65.4137,126.8971,1,2012337,-65.4137,126.8971,1
-65.3901,126.9333,1,2012338,-65.3901,126.9333,1
-65.3862,126.8278,1,2012339,-65.3862,126.8278,1
-65.398,126.9476,1,2012340,-65.398,126.9476,1
-65.4623,126.9386,1,2012341,-65.4623,126.9386,1
-65.386,126.9458,1,2012342,-65.386,126.9458,1
-65.4164,126.8886,1,2012343,-65.4164,126.8886,1
-65.4137,126.8971,1,2012344,-65.4137,126.8971,1
-65.4071,126.8001,1,2012345,-65.4071,126.8001,1
-65.4216,126.8722,1,2012346,-65.4216,126.8722,1
-65.4123,126.9408,1,2012347,-65.4123,126.9408,1
-65.4229,126.9464,1,2012348,-65.4229,126.9464,1
-65.4583,126.9513,1,2012349,-65.4583,126.9513,1
-65.407,126.8786,1,2012350,-65.407,126.8786,1
-65.4216,126.9113,1,2012351,-65.4216,126.9113,1
-65.4189,126.9591,1,2012352,-65.4189,126.9591,1
-65.3912,126.9361,1,2012353,-65.3912,126.9361,1
-65.3912,126.9361,1,2012354,-65.3912,126.9361,1
-65.3702,126.8086,1,2012355,-65.3702,126.8086,1
-65.3926,126.8798,1,2012356,-65.3926,126.8798,1
-65.3926,126.8798,1,2012357,-65.3926,126.8798,1
-65.3926,126.8798,1,2012358,-65.3926,126.8798,1
-65.3926,126.8798,1,2012359,-65.3926,126.8798,1
-65.3926,126.8798,1,2012360,-65.3926,126.8798,1
-65.4636,126.8556,1,2012361,-65.4636,126.8556,1
-65.4215,126.872,1,2012362,-65.4215,126.872,1
-65.4255,126.8594,1,2012363,-65.4255,126.8594,1
-65.4307,126.8425,1,2012364,-65.4307,126.8425,1
-65.4267,126.6976,1,2012365,-65.4267,126.6976,1
-65.4215,126.7939,1,2012366,-65.4215,126.7939,1
-65.4137,126.7792,1,2013001,-65.4137,126.7792,1
-65.4452,126.8359,1,2013002,-65.4452,126.8359,1
-65.4557,126.881,1,2013003,-65.4557,126.881,1
-65.4687,126.7993,1,2013004,-65.4687,126.7993,1
-65.4542,126.7669,1,2013005,-65.4542,126.7669,1
-65.4293,126.7682,1,2013006,-65.4293,126.7682,1
-65.4438,126.8007,1,2013007,-65.4438,126.8007,1
-65.3649,126.6593,1,2013008,-65.3649,126.6593,1
-65.4043,126.5727,1,2013009,-65.4043,126.5727,1
-65.3492,126.5924,1,2013010,-65.3492,126.5924,1
-65.4096,126.556,1,2013011,-65.4096,126.556,1
-65.3869,126.4704,1,2013012,-65.3869,126.4704,1
-65.3556,126.1745,1,2013013,-65.3556,126.1745,1
-65.3791,126.1384,1,2013014,-65.3791,126.1384,1
-65.3508,126.0308,1,2013015,-65.3508,126.0308,1
-65.3864,126.0346,1,2013016,-65.3864,126.0346,1
-65.3379,126.0734,1,2013017,-65.3379,126.0734,1
-65.3669,126.0588,1,2013018,-65.3669,126.0588,1
-65.31,126.0053,1,2013019,-65.31,126.0053,1
-65.2878,125.9989,1,2013020,-65.2878,125.9989,1
-65.2621,126.0834,1,2013021,-65.2621,126.0834,1
-65.2818,126.059,1,2013022,-65.2818,126.059,1
-65.2609,125.8874,1,2013023,-65.2609,125.8874,1
-65.2619,125.8445,1,2013024,-65.2619,125.8445,1
-65.2609,125.8881,1,2013025,-65.2609,125.8881,1
-65.3154,125.9888,1,2013026,-65.3154,125.9888,1
-65.3546,125.9792,1,2013027,-65.3546,125.9792,1
-65.4059,126.0276,0,2013028,-65.4059,126.0276,0
-65.4696,126.1218,1,2013029,-65.4696,126.1218,1
-65.5553,126.2403,1,2013030,-65.5553,126.2403,1
-65.5909,126.3232,1,2013031,-65.5909,126.3232,1
-65.566,126.3642,1,2013032,-65.566,126.3642,1
-65.5557,126.3561,0,2013033,-65.5557,126.3561,0
-65.5487,126.3357,0,2013034,-65.5487,126.3357,0
-65.5461,126.3092,1,2013035,-65.5461,126.3092,1
-65.5959,126.2662,1,2013036,-65.5959,126.2662,1
-65.5746,126.2156,1,2013037,-65.5746,126.2156,1
-65.5783,126.1633,1,2013038,-65.5783,126.1633,1
-65.564,126.2104,1,2013039,-65.564,126.2104,1
-65.5639,126.1706,1,2013040,-65.5639,126.1706,1
-65.589,126.2085,1,2013041,-65.589,126.2085,1
-65.582,126.1874,0,2013042,-65.582,126.1874,0
-65.5651,126.1663,1,2013043,-65.5651,126.1663,1
-65.5238,126.3027,1,2013044,-65.5238,126.3027,1
-65.5251,126.2982,1,2013045,-65.5251,126.2982,1
-65.5032,126.2886,0,2013046,-65.5032,126.2886,0
-65.4614,126.2767,0,2013047,-65.4614,126.2767,0
-65.4357,126.2709,1,2013048,-65.4357,126.2709,1
-65.4321,126.2836,1,2013049,-65.4321,126.2836,1
-65.427,126.2372,0,2013050,-65.427,126.2372,0
-65.4238,126.1908,1,2013051,-65.4238,126.1908,1
