date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,size_1,size_2
1986271,0,0,0,-77.8,-43.7,1,45,43
1986272,0,0,0,-77.763,-43.7,0,0,0
1986273,0,0,0,-77.7364,-43.7,0,0,0
1986274,0,0,0,-77.7187,-43.7,0,0,0
1986275,0,0,0,-77.7079,-43.7,0,0,0
1986276,0,0,0,-77.7023,-43.7,0,0,0
1986277,0,0,0,-77.7003,-43.7,0,0,0
1986278,0,0,0,-77.7,-43.7,1,45,43
1986279,0,0,0,-77.7166,-43.6945,0,0,0
1986280,0,0,0,-77.7595,-43.6802,0,0,0
1986281,0,0,0,-77.8181,-43.6606,0,0,0
1986282,0,0,0,-77.8819,-43.6394,0,0,0
1986283,0,0,0,-77.9405,-43.6198,0,0,0
1986284,0,0,0,-77.9834,-43.6055,0,0,0
1986285,0,0,0,-78,-43.6,1,45,43
1986286,0,0,0,-77.986,-43.6388,0,0,0
1986287,0,0,0,-77.9493,-43.7388,0,0,0
1986288,0,0,0,-77.8977,-43.8755,0,0,0
1986289,0,0,0,-77.8391,-44.0245,0,0,0
1986290,0,0,0,-77.7813,-44.1612,0,0,0
1986291,0,0,0,-77.7324,-44.2612,0,0,0
1986292,0,0,0,-77.7,-44.3,1,45,43
1986293,0,0,0,-77.6787,-44.2446,0,0,0
1986294,0,0,0,-77.6583,-44.1017,0,0,0
1986295,0,0,0,-77.6397,-43.9064,0,0,0
1986296,0,0,0,-77.6236,-43.6936,0,0,0
1986297,0,0,0,-77.6111,-43.4983,0,0,0
1986298,0,0,0,-77.6029,-43.3554,0,0,0
1986299,0,0,0,-77.6,-43.3,1,45,43
1986300,0,0,0,-77.6111,-43.3027,0,0,0
1986301,0,0,0,-77.6397,-43.3105,0,0,0
1986302,0,0,0,-77.6787,-43.3226,0,0,0
1986303,0,0,0,-77.7213,-43.3383,0,0,0
1986304,0,0,0,-77.7603,-43.3569,0,0,0
1986305,0,0,0,-77.7889,-43.3777,0,0,0
1986306,0,0,0,-77.8,-43.4,1,45,43
1986307,0,0,0,-77.8,-43.439,0,0,0
1986308,0,0,0,-77.8,-43.5026,0,0,0
1986309,0,0,0,-77.8,-43.5798,0,0,0
1986310,0,0,0,-77.8,-43.6594,0,0,0
1986311,0,0,0,-77.8,-43.73,0,0,0
1986312,0,0,0,-77.8,-43.7806,0,0,0
1986313,0,0,0,-77.8,-43.8,1,45,43
1986348,0,0,0,-77.7,-43.5,1,45,43
1987004,0,0,0,-77.8,-43.7,1,45,43
1987018,0,0,0,-77.8,-44.2,1,45,43
1987032,0,0,0,-77.8,-44.2,1,45,43
1987046,0,0,0,-77.7,-44,1,45,40
1987102,0,0,0,-77.8,-44.2,1,45,40
1987130,0,0,0,-78,-44.2,1,45,40
1987158,0,0,0,-77.8,-45.2,1,45,40
1987186,0,0,0,-77.8,-44.8,1,45,40
1987207,0,0,0,-77.2,-41.3,1,45,40
1987221,0,0,0,-77.4,-43.8,1,45,40
1987242,0,0,0,-77.4,-44,1,45,40
1987270,0,0,0,-77.6,-44.9,1,45,40
1987271,0,0,0,-77.6,-44.9,0,0,0
1987272,0,0,0,-77.6,-44.9,0,0,0
1987273,0,0,0,-77.6,-44.9,0,0,0
1987274,0,0,0,-77.6,-44.9,0,0,0
1987275,0,0,0,-77.6,-44.9,0,0,0
1987276,0,0,0,-77.6,-44.9,0,0,0
1987277,0,0,0,-77.6,-44.9,1,45,40
1987291,0,0,0,-77.5,-44.2,1,45,40
1987305,0,0,0,-77.6,-44.2,1,45,40
1987326,0,0,0,-77.4,-44.8,1,45,40
1987347,0,0,0,-77.5,-43.3,1,45,40
1987348,0,0,0,-77.5113,-43.3388,0,0,0
1987349,0,0,0,-77.5278,-43.4388,0,0,0
1987350,0,0,0,-77.547,-43.5755,0,0,0
1987351,0,0,0,-77.5664,-43.7245,0,0,0
1987352,0,0,0,-77.5834,-43.8612,0,0,0
1987353,0,0,0,-77.5954,-43.9612,0,0,0
1987354,0,0,0,-77.6,-44,1,45,40
1988003,0,0,0,-77.5,-43.2,1,45,40
1988004,0,0,0,-77.4854,-43.2093,0,0,0
1988005,0,0,0,-77.465,-43.2344,0,0,0
1988006,0,0,0,-77.441,-43.2711,0,0,0
1988007,0,0,0,-77.4154,-43.3151,0,0,0
1988008,0,0,0,-77.3903,-43.3625,0,0,0
1988009,0,0,0,-77.3678,-43.4088,0,0,0
1988010,0,0,0,-77.35,-43.45,1,45,40
1988024,0,0,0,-77.2,-44,1,45,40
1988038,0,0,0,-77.3,-44.2,1,45,40
1988059,0,0,0,-77.5,-43.5,1,45,40
1988080,0,0,0,-77.5,-44,1,45,40
1988081,0,0,0,-77.4945,-43.9446,0,0,0
1988082,0,0,0,-77.4802,-43.8017,0,0,0
1988083,0,0,0,-77.4606,-43.6064,0,0,0
1988084,0,0,0,-77.4394,-43.3936,0,0,0
1988085,0,0,0,-77.4198,-43.1983,0,0,0
1988086,0,0,0,-77.4055,-43.0554,0,0,0
1988087,0,0,0,-77.4,-43,1,45,40
1988101,0,0,0,-77.8,-45,1,45,40
1988102,0,0,0,-77.8,-45.0437,0,0,0
1988103,0,0,0,-77.8,-45.0849,0,0,0
1988104,0,0,0,-77.8,-45.1221,0,0,0
1988105,0,0,0,-77.8,-45.1539,0,0,0
1988106,0,0,0,-77.8,-45.1784,0,0,0
1988107,0,0,0,-77.8,-45.1944,0,0,0
1988108,0,0,0,-77.8,-45.2,1,45,40
1988109,0,0,0,-77.792,-45.1436,0,0,0
1988110,0,0,0,-77.7705,-44.9957,0,0,0
1988111,0,0,0,-77.7396,-44.7883,0,0,0
1988112,0,0,0,-77.7031,-44.5531,0,0,0
1988113,0,0,0,-77.665,-44.322,0,0,0
1988114,0,0,0,-77.6294,-44.127,0,0,0
1988115,0,0,0,-77.6,-44,1,45,40
1988129,0,0,0,-77.3,-43.3,1,45,40
1988130,0,0,0,-77.3043,-43.2791,0,0,0
1988131,0,0,0,-77.3158,-43.2588,0,0,0
1988132,0,0,0,-77.3321,-43.2401,0,0,0
1988133,0,0,0,-77.351,-43.224,0,0,0
1988134,0,0,0,-77.3701,-43.2113,0,0,0
1988135,0,0,0,-77.3872,-43.203,0,0,0
1988136,0,0,0,-77.4,-43.2,1,45,40
1988150,0,0,0,-77.5,-43.3,1,45,40
1988151,0,0,0,-77.5,-43.2834,0,0,0
1988152,0,0,0,-77.5,-43.2405,0,0,0
1988153,0,0,0,-77.5,-43.1819,0,0,0
1988154,0,0,0,-77.5,-43.1181,0,0,0
1988155,0,0,0,-77.5,-43.0595,0,0,0
1988156,0,0,0,-77.5,-43.0166,0,0,0
1988157,0,0,0,-77.5,-43,1,45,40
1988171,0,0,0,-77.5,-43.8,1,45,40
1988185,0,0,0,-77.4,-43.5,1,45,40
1988186,0,0,0,-77.4,-43.5277,0,0,0
1988187,0,0,0,-77.4,-43.5991,0,0,0
1988188,0,0,0,-77.4,-43.6968,0,0,0
1988189,0,0,0,-77.4,-43.8032,0,0,0
1988190,0,0,0,-77.4,-43.9009,0,0,0
1988191,0,0,0,-77.4,-43.9723,0,0,0
1988192,0,0,0,-77.4,-44,1,45,40
1988193,0,0,0,-77.4,-44,0,0,0
1988194,0,0,0,-77.4,-44,0,0,0
1988195,0,0,0,-77.4,-44,0,0,0
1988196,0,0,0,-77.4,-44,0,0,0
1988197,0,0,0,-77.4,-44,0,0,0
1988198,0,0,0,-77.4,-44,0,0,0
1988199,0,0,0,-77.4,-44,1,45,40
1988200,0,0,0,-77.3962,-44,0,0,0
1988201,0,0,0,-77.386,-44,0,0,0
1988202,0,0,0,-77.3711,-44,0,0,0
1988203,0,0,0,-77.3534,-44,0,0,0
1988204,0,0,0,-77.3344,-44,0,0,0
1988205,0,0,0,-77.316,-44,0,0,0
1988206,0,0,0,-77.3,-44,1,45,40
1988220,0,0,0,-77.1,-43.7,1,45,40
1988234,0,0,0,-77.45,-42.25,1,45,40
1988276,0,0,0,-77.1,-42,1,45,40
1988290,0,0,0,-77.2,-43.5,1,45,40
1988291,0,0,0,-77.1778,-43.5784,0,0,0
1988292,0,0,0,-77.1207,-43.6484,0,0,0
1988293,0,0,0,-77.0426,-43.7135,0,0,0
1988294,0,0,0,-76.9574,-43.7776,0,0,0
1988295,0,0,0,-76.8793,-43.8443,0,0,0
1988296,0,0,0,-76.8222,-43.9172,0,0,0
1988297,0,0,0,-76.8,-44,1,45,40
1988311,0,0,0,-77.1,-45.8,1,45,40
1988325,0,0,0,-76.8,-44,1,45,40
1988339,0,0,0,-76.8,-44,1,45,40
1988353,0,0,0,-76.85,-44.05,1,45,40
1989029,0,0,0,-76.8,-43,1,45,40
1989050,0,0,0,-76.9,-43.1,1,45,40
1989078,0,0,0,-76.9,-43,1,45,40
1989079,0,0,0,-76.9,-43,0,0,0
1989080,0,0,0,-76.9,-43,0,0,0
1989081,0,0,0,-76.9,-43,0,0,0
1989082,0,0,0,-76.9,-43,0,0,0
1989083,0,0,0,-76.9,-43,0,0,0
1989084,0,0,0,-76.9,-43,0,0,0
1989085,0,0,0,-76.9,-43,1,45,40
1989086,0,0,0,-76.9138,-43.0375,0,0,0
1989087,0,0,0,-76.9496,-43.1351,0,0,0
1989088,0,0,0,-76.9984,-43.2708,0,0,0
1989089,0,0,0,-77.0516,-43.4222,0,0,0
1989090,0,0,0,-77.1004,-43.5674,0,0,0
1989091,0,0,0,-77.1362,-43.684,0,0,0
1989092,0,0,0,-77.15,-43.75,1,45,40
1989106,0,0,0,-76.8,-44,1,45,40
1989107,0,0,0,-76.8222,-43.9889,0,0,0
1989108,0,0,0,-76.8793,-43.9603,0,0,0
1989109,0,0,0,-76.9574,-43.9213,0,0,0
1989110,0,0,0,-77.0426,-43.8787,0,0,0
1989111,0,0,0,-77.1207,-43.8397,0,0,0
1989112,0,0,0,-77.1778,-43.8111,0,0,0
1989113,0,0,0,-77.2,-43.8,1,45,40
1989127,0,0,0,-76.8,-44,1,45,40
1989183,0,0,0,-77,-43.5,1,45,40
1989184,0,0,0,-76.9889,-43.5942,0,0,0
1989185,0,0,0,-76.9603,-43.837,0,0,0
1989186,0,0,0,-76.9213,-44.1691,0,0,0
1989187,0,0,0,-76.8787,-44.5309,0,0,0
1989188,0,0,0,-76.8397,-44.863,0,0,0
