ascat_1,ascat_2,ascat_3,date,oscat_1,oscat_2,oscat_3
-70.2976,-6.5125,1,2012158,-70.2976,-6.5125,1
-70.3712,-6.7469,1,2012159,-70.3712,-6.7469,1
-70.4145,-7.002,1,2012160,-70.4145,-7.002,1
-70.4489,-7.1947,1,2012161,-70.4489,-7.1947,1
-70.4582,-7.2883,1,2012162,-70.4582,-7.2883,1
-70.4654,-7.1702,1,2012163,-70.4654,-7.1702,1
-70.4717,-7.2332,1,2012164,-70.4717,-7.2332,1
-70.4629,-7.2297,1,2012165,-70.4629,-7.2297,1
-70.4503,-7.3154,1,2012166,-70.4503,-7.3154,1
-70.4961,-7.242,1,2012167,-70.4961,-7.242,1
-70.4761,-7.2347,1,2012168,-70.4761,-7.2347,1
-70.4361,-7.2798,1,2012169,-70.4361,-7.2798,1
-70.4027,-7.3271,1,2012170,-70.4027,-7.3271,1
-70.4186,-7.2729,1,2012171,-70.4186,-7.2729,1
-70.4017,-7.5071,1,2012172,-70.4017,-7.5071,1
-70.374,-7.6758,1,2012173,-70.374,-7.6758,1
-70.3725,-7.8551,1,2012174,-70.3725,-7.8551,1
-70.3496,-7.8152,1,2012175,-70.3496,-7.8152,1
-70.3276,-8.0462,1,2012176,-70.3276,-8.0462,1
-70.3682,-8.1625,0,2012177,-70.3682,-8.1625,0
-70.4212,-8.2961,1,2012178,-70.4212,-8.2961,1
-70.4392,-8.6961,1,2012179,-70.4392,-8.6961,1
-70.4881,-9.0509,1,2012180,-70.4881,-9.0509,1
-70.5481,-9.231,1,2012181,-70.5481,-9.231,1
-70.6353,-9.6098,1,2012182,-70.6353,-9.6098,1
-70.6373,-9.6101,1,2012183,-70.6373,-9.6101,1
-70.6288,-9.7588,1,2012184,-70.6288,-9.7588,1
-70.6214,-9.571,1,2012185,-70.6214,-9.571,1
-70.6247,-9.6343,1,2012186,-70.6247,-9.6343,1
-70.6477,-9.5846,1,2012187,-70.6477,-9.5846,1
-70.6485,-9.769,1,2012188,-70.6485,-9.769,1
-70.6661,-9.7777,1,2012189,-70.6661,-9.7777,1
-70.7016,-9.827,1,2012190,-70.7016,-9.827,1
-70.6989,-9.7948,1,2012191,-70.6989,-9.7948,1
-70.6867,-9.8499,1,2012192,-70.6867,-9.8499,1
-70.6579,-9.6813,1,2012193,-70.6579,-9.6813,1
-70.656,-9.8341,1,2012194,-70.656,-9.8341,1
-70.6311,-9.637,1,2012195,-70.6311,-9.637,1
-70.5863,-9.5535,1,2012196,-70.5863,-9.5535,1
-70.543,-9.4404,1,2012197,-70.543,-9.4404,1
-70.5864,-9.6761,1,2012198,-70.5864,-9.6761,1
-70.582,-9.5511,1,2012199,-70.582,-9.5511,1
-70.6119,-9.7807,1,2012200,-70.6119,-9.7807,1
-70.6042,-9.7151,1,2012201,-70.6042,-9.7151,1
-70.5987,-9.7735,1,2012202,-70.5987,-9.7735,1
-70.5198,-9.7326,1,2012203,-70.5198,-9.7326,1
-70.4939,-9.8713,1,2012204,-70.4939,-9.8713,1
-70.4952,-9.8108,1,2012205,-70.4952,-9.8108,1
-70.4813,-10.199,1,2012206,-70.4813,-10.199,1
-70.5023,-10.3007,1,2012207,-70.5023,-10.3007,1
-70.5446,-10.5679,1,2012208,-70.5446,-10.5679,1
-70.6805,-10.6746,1,2012209,-70.6805,-10.6746,1
-70.7386,-10.8622,1,2012210,-70.7386,-10.8622,1
-70.78,-10.8859,1,2012211,-70.78,-10.8859,1
-70.7779,-10.9639,0,2012212,-70.7779,-10.9639,0
-70.7726,-11.1125,0,2012213,-70.7726,-11.1125,0
-70.7655,-11.3101,0,2012214,-70.7655,-11.3101,0
-70.758,-11.5354,0,2012215,-70.758,-11.5354,0
-70.7516,-11.7666,0,2012216,-70.7516,-11.7666,0
-70.7477,-11.9822,1,2012217,-70.7477,-11.9822,1
-70.7461,-12.1958,1,2012218,-70.7461,-12.1958,1
-70.7873,-12.1601,1,2012219,-70.7873,-12.1601,1
-71.0072,-12.5895,1,2012220,-71.0072,-12.5895,1
-71.026,-12.8228,1,2012221,-71.026,-12.8228,1
-71.1288,-13.34,1,2012222,-71.1288,-13.34,1
-71.2242,-13.7296,1,2012223,-71.2242,-13.7296,1
-71.334,-14.1354,1,2012224,-71.334,-14.1354,1
-71.4029,-14.6111,1,2012225,-71.4029,-14.6111,1
-71.5017,-14.8874,1,2012226,-71.5017,-14.8874,1
-71.5291,-14.9426,1,2012227,-71.5291,-14.9426,1
-71.5189,-15.1963,1,2012228,-71.5189,-15.1963,1
-71.6052,-15.4018,1,2012229,-71.6052,-15.4018,1
-71.6254,-15.6174,1,2012230,-71.6254,-15.6174,1
-71.6871,-15.7049,1,2012231,-71.6871,-15.7049,1
-71.7464,-15.9392,0,2012232,-71.7464,-15.9392,0
-71.8148,-16.2215,1,2012233,-71.8148,-16.2215,1
-71.9175,-16.4179,1,2012234,-71.9175,-16.4179,1
-72.0955,-16.759,1,2012235,-72.0955,-16.759,1
-72.1906,-16.8864,1,2012236,-72.1906,-16.8864,1
-72.3342,-17.2728,1,2012237,-72.3342,-17.2728,1
-72.4671,-17.8647,1,2012238,-72.4671,-17.8647,1
-72.5068,-18.4347,1,2012239,-72.5068,-18.4347,1
-72.5548,-18.9827,1,2012240,-72.5548,-18.9827,1
-72.6487,-19.3757,1,2012241,-72.6487,-19.3757,1
-72.7306,-19.832,1,2012242,-72.7306,-19.832,1
-72.8381,-20.2896,1,2012243,-72.8381,-20.2896,1
-72.9511,-20.5414,1,2012244,-72.9511,-20.5414,1
-73.0267,-20.7856,1,2012245,-73.0267,-20.7856,1
-73.0432,-21.0656,1,2012246,-73.0432,-21.0656,1
-73.1173,-21.2377,1,2012247,-73.1173,-21.2377,1
-73.1952,-21.567,1,2012248,-73.1952,-21.567,1
-73.2708,-21.9343,1,2012249,-73.2708,-21.9343,1
-73.3529,-22.4292,1,2012250,-73.3529,-22.4292,1
-73.396,-22.758,1,2012251,-73.396,-22.758,1
-73.4231,-23.3351,1,2012252,-73.4231,-23.3351,1
-73.4319,-23.5783,1,2012253,-73.4319,-23.5783,1
-73.4895,-23.7825,1,2012254,-73.4895,-23.7825,1
-73.5752,-24.3457,1,2012255,-73.5752,-24.3457,1
-73.6444,-25.0082,1,2012256,-73.6444,-25.0082,1
-73.7067,-25.19,1,2012257,-73.7067,-25.19,1
-73.7773,-25.6287,1,2012258,-73.7773,-25.6287,1
-73.8466,-25.6668,1,2012259,-73.8466,-25.6668,1
-73.898,-26.0799,1,2012260,-73.898,-26.0799,1
-73.8999,-26.0824,1,2012261,-73.8999,-26.0824,1
-73.9921,-26.287,1,2012262,-73.9921,-26.287,1
-74.044,-26.2161,1,2012263,-74.044,-26.2161,1
-74.149,-26.3647,1,2012264,-74.149,-26.3647,1
-74.1563,-26.4194,1,2012265,-74.1563,-26.4194,1
-74.1805,-26.4632,1,2012266,-74.1805,-26.4632,1
-74.196,-26.533,1,2012267,-74.196,-26.533,1
-74.1924,-26.6509,1,2012268,-74.1924,-26.6509,1
-74.2074,-26.7613,1,2012269,-74.2074,-26.7613,1
-74.2812,-26.773,1,2012270,-74.2812,-26.773,1
-74.2974,-26.9292,1,2012271,-74.2974,-26.9292,1
-74.3276,-27.1116,1,2012272,-74.3276,-27.1116,1
-74.3017,-27.1883,1,2012273,-74.3017,-27.1883,1
-74.2859,-27.2838,1,2012274,-74.2859,-27.2838,1
-74.2707,-27.4645,1,2012275,-74.2707,-27.4645,1
-74.2619,-27.5673,0,2012276,-74.2619,-27.5673,0
-74.2552,-27.6446,0,2012277,-74.2552,-27.6446,0
-74.2479,-27.7142,1,2012278,-74.2479,-27.7142,1
-74.2385,-27.7795,1,2012279,-74.2385,-27.7795,1
-74.2165,-27.8626,1,2012280,-74.2165,-27.8626,1
-74.1928,-28.0262,1,2012281,-74.1928,-28.0262,1
-74.2182,-27.9913,1,2012282,-74.2182,-27.9913,1
-74.2376,-28.1559,1,2012283,-74.2376,-28.1559,1
-74.2463,-28.1304,1,2012284,-74.2463,-28.1304,1
-74.2176,-28.3271,1,2012285,-74.2176,-28.3271,1
-74.2399,-28.244,1,2012286,-74.2399,-28.244,1
-74.2922,-28.3055,1,2012287,-74.2922,-28.3055,1
-74.2914,-28.4315,1,2012288,-74.2914,-28.4315,1
-74.3342,-28.6447,1,2012289,-74.3342,-28.6447,1
-74.3374,-28.95,1,2012290,-74.3374,-28.95,1
-74.3403,-29.1694,1,2012291,-74.3403,-29.1694,1
-74.355,-29.2422,1,2012292,-74.355,-29.2422,1
-74.3507,-29.491,1,2012293,-74.3507,-29.491,1
-74.3633,-29.56,1,2012294,-74.3633,-29.56,1
-74.3737,-29.7113,1,2012295,-74.3737,-29.7113,1
-74.3349,-30.0606,1,2012296,-74.3349,-30.0606,1
-74.3691,-30.3066,1,2012297,-74.3691,-30.3066,1
-74.2977,-30.4115,1,2012298,-74.2977,-30.4115,1
-74.3044,-30.5989,1,2012299,-74.3044,-30.5989,1
-74.4139,-30.6646,1,2012300,-74.4139,-30.6646,1
-74.4826,-30.5097,1,2012301,-74.4826,-30.5097,1
-74.4837,-30.6009,1,2012302,-74.4837,-30.6009,1
-74.4449,-30.3839,1,2012303,-74.4449,-30.3839,1
-74.4547,-30.4056,1,2012304,-74.4547,-30.4056,1
-74.467,-30.4763,1,2012305,-74.467,-30.4763,1
-74.4998,-30.5487,1,2012306,-74.4998,-30.5487,1
-74.4495,-30.5692,1,2012307,-74.4495,-30.5692,1
-74.438,-30.6749,1,2012308,-74.438,-30.6749,1
-74.3839,-30.8175,1,2012309,-74.3839,-30.8175,1
-74.3795,-30.6326,1,2012310,-74.3795,-30.6326,1
-74.3886,-30.6093,1,2012311,-74.3886,-30.6093,1
-74.368,-30.7384,1,2012312,-74.368,-30.7384,1
-74.368,-30.7381,1,2012313,-74.368,-30.7381,1
-74.3885,-30.8709,1,2012314,-74.3885,-30.8709,1
-74.3509,-31.0057,1,2012315,-74.3509,-31.0057,1
-74.3463,-31.0826,1,2012316,-74.3463,-31.0826,1
-74.4078,-30.913,1,2012317,-74.4078,-30.913,1
-74.4017,-31.0316,1,2012318,-74.4017,-31.0316,1
-74.3701,-31.0483,1,2012319,-74.3701,-31.0483,1
-74.3861,-31.1278,1,2012320,-74.3861,-31.1278,1
-74.3723,-31.2282,1,2012321,-74.3723,-31.2282,1
-74.3723,-31.228,1,2012322,-74.3723,-31.228,1
-74.3905,-31.1811,1,2012323,-74.3905,-31.1811,1
-74.3278,-31.4349,1,2012324,-74.3278,-31.4349,1
-74.362,-31.4674,1,2012325,-74.362,-31.4674,1
-74.3422,-31.5545,1,2012326,-74.3422,-31.5545,1
-74.2815,-31.8547,1,2012327,-74.2815,-31.8547,1
-74.2561,-31.927,1,2012328,-74.2561,-31.927,1
-74.2274,-32.3438,1,2012329,-74.2274,-32.3438,1
-74.2874,-32.0855,1,2012330,-74.2874,-32.0855,1
-74.2705,-32.3559,1,2012331,-74.2705,-32.3559,1
-74.338,-32.3803,1,2012332,-74.338,-32.3803,1
-74.3522,-33.0825,1,2012333,-74.3522,-33.0825,1
-74.341,-33.0984,1,2012334,-74.341,-33.0984,1
-74.3473,-33.4272,1,2012335,-74.3473,-33.4272,1
-74.2577,-33.6103,1,2012336,-74.2577,-33.6103,1
-74.2766,-33.5214,1,2012337,-74.2766,-33.5214,1
-74.299,-33.5765,1,2012338,-74.299,-33.5765,1
-74.2746,-33.7408,1,2012339,-74.2746,-33.7408,1
-74.3437,-33.9566,1,2012340,-74.3437,-33.9566,1
-74.3433,-34.136,1,2012341,-74.3433,-34.136,1
-74.3465,-34.3249,1,2012342,-74.3465,-34.3249,1
-74.3929,-34.8533,1,2012343,-74.3929,-34.8533,1
-74.3531,-35.2071,1,2012344,-74.3531,-35.2071,1
-74.4518,-35.2811,1,2012345,-74.4518,-35.2811,1
-74.3712,-35.7145,1,2012346,-74.3712,-35.7145,1
-74.4205,-36.0309,1,2012347,-74.4205,-36.0309,1
-74.3595,-36.2835,1,2012348,-74.3595,-36.2835,1
-74.397,-36.4316,1,2012349,-74.397,-36.4316,1
-74.3469,-36.3877,1,2012350,-74.3469,-36.3877,1
-74.3344,-36.3534,1,2012351,-74.3344,-36.3534,1
-74.3567,-36.7876,1,2012352,-74.3567,-36.7876,1
-74.3295,-36.9776,1,2012353,-74.3295,-36.9776,1
-74.3295,-36.9776,1,2012354,-74.3295,-36.9776,1
-74.3295,-36.9776,1,2012355,-74.3295,-36.9776,1
-74.3295,-36.9776,1,2012356,-74.3295,-36.9776,1
-74.3514,-37.1856,1,2012357,-74.3514,-37.1856,1
-74.3514,-37.1856,1,2012358,-74.3514,-37.1856,1
-74.2978,-37.6256,1,2012359,-74.2978,-37.6256,1
-74.2395,-37.5305,1,2012360,-74.2395,-37.5305,1
-74.1973,-37.6956,1,2012361,-74.1973,-37.6956,1
-74.1133,-37.8777,1,2012362,-74.1133,-37.8777,1
-74.13,-38.2528,1,2012363,-74.13,-38.2528,1
-74.1096,-38.2402,1,2012364,-74.1096,-38.2402,1
-74.0734,-38.1831,1,2012365,-74.0734,-38.1831,1
-74.0128,-38.3835,1,2012366,-74.0128,-38.3835,1
-74.0128,-38.476,1,2013001,-74.0128,-38.476,1
-73.9101,-38.6937,1,2013002,-73.9101,-38.6937,1
-73.9145,-38.7521,1,2013003,-73.9145,-38.7521,1
-73.8903,-38.8218,1,2013004,-73.8903,-38.8218,1
-73.8709,-38.9987,1,2013005,-73.8709,-38.9987,1
-73.8466,-39.0676,1,2013006,-73.8466,-39.0676,1
-73.8403,-39.0956,1,2013007,-73.8403,-39.0956,1
-73.8351,-39.2205,1,2013008,-73.8351,-39.2205,1
-73.7851,-39.401,1,2013009,-73.7851,-39.401,1
-73.7638,-39.4309,1,2013010,-73.7638,-39.4309,1
-73.744,-39.4661,1,2013011,-73.744,-39.4661,1
-73.6954,-39.463,1,2013012,-73.6954,-39.463,1
-73.6478,-39.5558,1,2013013,-73.6478,-39.5558,1
-73.608,-39.7636,1,2013014,-73.608,-39.7636,1
-73.5275,-39.7584,1,2013015,-73.5275,-39.7584,1
-73.5092,-39.7503,1,2013016,-73.5092,-39.7503,1
-73.4923,-39.5626,1,2013017,-73.4923,-39.5626,1
-73.5037,-39.6881,1,2013018,-73.5037,-39.6881,1
-73.5094,-39.428,1,2013019,-73.5094,-39.428,1
-73.4533,-39.344,0,2013020,-73.4533,-39.344,0
-73.3971,-39.2886,1,2013021,-73.3971,-39.2886,1
-73.442,-39.2341,1,2013022,-73.442,-39.2341,1
-73.4303,-39.2468,1,2013023,-73.4303,-39.2468,1
-73.4302,-39.3837,1,2013024,-73.4302,-39.3837,1
-73.4475,-39.4331,1,2013025,-73.4475,-39.4331,1
-73.4769,-39.5181,1,2013026,-73.4769,-39.5181,1
-73.4941,-39.5681,1,2013027,-73.4941,-39.5681,1
-73.4687,-39.5401,1,2013028,-73.4687,-39.5401,1
-73.4249,-39.3679,1,2013029,-73.4249,-39.3679,1
-73.4101,-39.2341,1,2013030,-73.4101,-39.2341,1
-73.4472,-39.1122,1,2013031,-73.4472,-39.1122,1
-73.501,-39.1295,1,2013032,-73.501,-39.1295,1
-73.5301,-39.169,0,2013033,-73.5301,-39.169,0
-73.5516,-39.23,0,2013034,-73.5516,-39.23,0
-73.5599,-39.2994,1,2013035,-73.5599,-39.2994,1
-73.5406,-39.3816,1,2013036,-73.5406,-39.3816,1
-73.5881,-39.4269,1,2013037,-73.5881,-39.4269,1
-73.586,-39.56,1,2013038,-73.586,-39.56,1
-73.5818,-39.6399,1,2013039,-73.5818,-39.6399,1
-73.5633,-39.6317,1,2013040,-73.5633,-39.6317,1
-73.4944,-39.6154,1,2013041,-73.4944,-39.6154,1
-73.4353,-39.6835,0,2013042,-73.4353,-39.6835,0
-73.4042,-39.8124,1,2013043,-73.4042,-39.8124,1
-73.4242,-39.9617,1,2013044,-73.4242,-39.9617,1
-73.4547,-40.0049,1,2013045,-73.4547,-40.0049,1
-73.4166,-39.9754,0,2013046,-73.4166,-39.9754,0
-73.3617,-39.9165,1,2013047,-73.3617,-39.9165,1
-73.3344,-39.8365,1,2013048,-73.3344,-39.8365,1
-73.3637,-39.7386,1,2013049,-73.3637,-39.7386,1
-73.4146,-39.6985,0,2013050,-73.4146,-39.6985,0
-73.4704,-39.6819,1,2013051,-73.4704,-39.6819,1
-73.5124,-39.8981,1,2013052,-73.5124,-39.8981,1
-73.5575,-39.8918,1,2013053,-73.5575,-39.8918,1
-73.537,-40.2968,1,2013054,-73.537,-40.2968,1
-73.4691,-40.4188,1,2013055,-73.4691,-40.4188,1
-73.4413,-40.521,1,2013056,-73.4413,-40.521,1
-73.3802,-40.6627,1,2013057,-73.3802,-40.6627,1
-73.3657,-40.7578,1,2013058,-73.3657,-40.7578,1
-73.3346,-40.9427,1,2013059,-73.3346,-40.9427,1
-73.3285,-41.1099,1,2013060,-73.3285,-41.1099,1
-73.3188,-41.2666,1,2013061,-73.3188,-41.2666,1
-73.2857,-41.1299,0,2013062,-73.2857,-41.1299,0
-73.2595,-40.9931,1,2013063,-73.2595,-40.9931,1
-73.2785,-41.1437,1,2013064,-73.2785,-41.1437,1
-73.248,-41.0513,1,2013065,-73.248,-41.0513,1
-73.2314,-41.0473,1,2013066,-73.2314,-41.0473,1
-73.2094,-40.9812,1,2013067,-73.2094,-40.9812,1
-73.1479,-41.1194,1,2013068,-73.1479,-41.1194,1
-73.0463,-41.3195,1,2013069,-73.0463,-41.3195,1
-73.0232,-41.3867,1,2013070,-73.0232,-41.3867,1
-72.8561,-41.5701,1,2013071,-72.8561,-41.5701,1
-72.674,-41.8405,1,2013072,-72.674,-41.8405,1
-72.5604,-42.0404,1,2013073,-72.5604,-42.0404,1
-72.5106,-42.0248,1,2013074,-72.5106,-42.0248,1
-72.3868,-42.1036,1,2013075,-72.3868,-42.1036,1
-72.3137,-42.0636,1,2013076,-72.3137,-42.0636,1
-72.2687,-42.1076,1,2013077,-72.2687,-42.1076,1
-72.2271,-42.0729,1,2013078,-72.2271,-42.0729,1
-72.2506,-42.0535,1,2013079,-72.2506,-42.0535,1
-72.2558,-42.1822,0,2013080,-72.2558,-42.1822,0
-72.2577,-42.4312,1,2013081,-72.2577,-42.4312,1
-72.2561,-42.7392,1,2013082,-72.2561,-42.7392,1
-72.2393,-43.0024,1,2013083,-72.2393,-43.0024,1
-72.108,-43.14,1,2013084,-72.108,-43.14,1
-72.0694,-43.2002,1,2013085,-72.0694,-43.2002,1
-72.0717,-43.2253,0,2013086,-72.0717,-43.2253,0
-72.074,-43.2587,1,2013087,-72.074,-43.2587,1
-71.9663,-43.5114,1,2013088,-71.9663,-43.5114,1
-71.8499,-43.6446,1,2013089,-71.8499,-43.6446,1
-71.7174,-43.7273,1,2013090,-71.7174,-43.7273,1
-71.6314,-43.6855,1,2013091,-71.6314,-43.6855,1
-71.6477,-43.4265,1,2013092,-71.6477,-43.4265,1
-71.6777,-43.4295,1,2013093,-71.6777,-43.4295,1
-71.6973,-43.6212,1,2013094,-71.6973,-43.6212,1
-71.6444,-43.9905,1,2013095,-71.6444,-43.9905,1
-71.6285,-43.9404,1,2013096,-71.6285,-43.9404,1
-71.6719,-44.0734,1,2013097,-71.6719,-44.0734,1
-71.6428,-44.1172,1,2013098,-71.6428,-44.1172,1
-71.6267,-44.2004,1,2013099,-71.6267,-44.2004,1
-71.6172,-44.0381,1,2013100,-71.6172,-44.0381,1
-71.621,-44.0057,1,2013101,-71.621,-44.0057,1
-71.5926,-44.0075,1,2013102,-71.5926,-44.0075,1
-71.5649,-43.9666,1,2013103,-71.5649,-43.9666,1
-71.5376,-43.8835,1,2013104,-71.5376,-43.8835,1
-71.5345,-43.874,1,2013105,-71.5345,-43.874,1
-71.5568,-43.6781,1,2013106,-71.5568,-43.6781,1
-71.5362,-43.573,1,2013107,-71.5362,-43.573,1
-71.5222,-43.3132,1,2013108,-71.5222,-43.3132,1
-71.489,-43.3021,1,2013109,-71.489,-43.3021,1
-71.5207,-43.309,1,2013110,-71.5207,-43.309,1
-71.6277,-43.4542,1,2013111,-71.6277,-43.4542,1
-71.6639,-43.4757,1,2013112,-71.6639,-43.4757,1
-71.5936,-43.9237,1,2013113,-71.5936,-43.9237,1
-71.4694,-44.116,1,2013114,-71.4694,-44.116,1
-71.4159,-44.2591,1,2013115,-71.4159,-44.2591,1
-71.3107,-44.1573,1,2013116,-71.3107,-44.1573,1
-71.2814,-44.2423,1,2013117,-71.2814,-44.2423,1
-71.3118,-43.9851,1,2013118,-71.3118,-43.9851,1
-71.3336,-44.0953,1,2013119,-71.3336,-44.0953,1
-71.4117,-43.9824,1,2013120,-71.4117,-43.9824,1
-71.4608,-44.0444,1,2013121,-71.4608,-44.0444,1
-71.5191,-43.9144,1,2013122,-71.5191,-43.9144,1
-71.537,-44.1899,1,2013123,-71.537,-44.1899,1
-71.5239,-44.5033,1,2013124,-71.5239,-44.5033,1
-71.4779,-44.7594,1,2013125,-71.4779,-44.7594,1
-71.4521,-44.9002,1,2013126,-71.4521,-44.9002,1
-71.4553,-45.0883,1,2013127,-71.4553,-45.0883,1
-71.4031,-45.594,1,2013128,-71.4031,-45.594,1
-71.297,-46.0611,1,2013129,-71.297,-46.0611,1
-71.2343,-46.0367,1,2013130,-71.2343,-46.0367,1
-71.1757,-46.1164,1,2013131,-71.1757,-46.1164,1
-71.1722,-45.9256,1,2013132,-71.1722,-45.9256,1
-71.1201,-45.9382,1,2013133,-71.1201,-45.9382,1
-71.1465,-45.8882,1,2013134,-71.1465,-45.8882,1
-71.136,-46.3021,1,2013135,-71.136,-46.3021,1
-71.0701,-46.2673,1,2013136,-71.0701,-46.2673,1
-71.037,-46.3838,1,2013137,-71.037,-46.3838,1
-70.9321,-46.3131,1,2013138,-70.9321,-46.3131,1
-70.9968,-46.342,1,2013139,-70.9968,-46.342,1
-70.9939,-46.378,1,2013140,-70.9939,-46.378,1
-71.0124,-46.4374,1,2013141,-71.0124,-46.4374,1
-70.9752,-46.4513,1,2013142,-70.9752,-46.4513,1
-70.9461,-46.9385,1,2013143,-70.9461,-46.9385,1
-70.8266,-47.1289,1,2013144,-70.8266,-47.1289,1
-70.668,-47.234,1,2013145,-70.668,-47.234,1
-70.6465,-47.0295,1,2013146,-70.6465,-47.0295,1
-70.643,-47.1958,1,2013147,-70.643,-47.1958,1
-70.5682,-47.13,1,2013148,-70.5682,-47.13,1
-70.5163,-47.1385,1,2013149,-70.5163,-47.1385,1
-70.4953,-47.0702,1,2013150,-70.4953,-47.0702,1
-70.4912,-47.1452,1,2013151,-70.4912,-47.1452,1
-70.4083,-47.2297,1,2013152,-70.4083,-47.2297,1
-70.219,-47.4514,1,2013153,-70.219,-47.4514,1
