date,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
2003040,-65.6,-60.7,1,0,0,0,0,0,0,22,10
2003054,-65.6,-60.7,1,0,0,0,0,0,0,22,10
2003063,0,0,0,-65.691,-60.9518,1,0,0,0,0,0
2003064,0,0,0,-65.7279,-61.0567,1,0,0,0,0,0
2003065,0,0,0,-65.7279,-61.0567,1,0,0,0,0,0
2003066,0,0,0,-65.7279,-61.0567,1,0,0,0,0,0
2003067,0,0,0,-65.7279,-61.0567,1,0,0,0,0,0
2003068,0,0,0,-65.7279,-61.0567,1,0,0,0,0,0
2003069,0,0,0,-65.6841,-60.912,1,0,0,0,0,0
2003070,0,0,0,-65.6841,-60.912,1,0,0,0,0,0
2003071,0,0,0,-65.6717,-60.9658,1,0,0,0,0,0
2003072,0,0,0,-65.6588,-60.863,1,0,0,0,0,0
2003073,0,0,0,-65.6588,-60.863,1,0,0,0,0,0
2003074,0,0,0,-65.6588,-60.863,1,0,0,0,0,0
2003075,0,0,0,-65.6588,-60.863,1,0,0,0,0,0
2003076,0,0,0,-65.6588,-60.863,1,0,0,0,0,0
2003077,0,0,0,-65.6947,-60.9265,1,0,0,0,0,0
2003078,0,0,0,-65.6947,-60.9265,1,0,0,0,0,0
2003079,0,0,0,-65.6947,-60.9265,1,0,0,0,0,0
2003080,0,0,0,-65.6947,-60.9265,1,0,0,0,0,0
2003081,0,0,0,-65.6947,-60.9265,1,0,0,0,0,0
2003082,-65.6,-60.7,1,-65.7314,-60.8852,1,0,0,0,22,10
2003083,0,0,0,-65.7314,-60.8852,1,0,0,0,0,0
2003084,0,0,0,-65.7314,-60.8852,1,0,0,0,0,0
2003085,0,0,0,-65.7314,-60.8852,1,0,0,0,0,0
2003086,0,0,0,-65.7314,-60.8852,1,0,0,0,0,0
2003087,0,0,0,-65.7314,-60.8852,1,0,0,0,0,0
2003088,0,0,0,-65.7314,-60.8852,1,0,0,0,0,0
2003089,0,0,0,-65.7334,-60.7443,1,0,0,0,0,0
2003090,0,0,0,-65.7334,-60.7443,1,0,0,0,0,0
2003091,0,0,0,-65.7334,-60.7443,1,0,0,0,0,0
2003092,0,0,0,-65.7285,-60.6357,1,0,0,0,0,0
2003093,0,0,0,-65.7285,-60.6357,1,0,0,0,0,0
2003094,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003095,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003096,-65.7,-60.5,1,-65.7736,-60.5998,1,0,0,0,22,10
2003097,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003098,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003099,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003100,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003101,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003102,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003103,-65.8,-60.6,1,-65.7736,-60.5998,1,0,0,0,22,10
2003104,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003105,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003106,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003107,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003108,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003109,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003110,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003111,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003112,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003113,0,0,0,-65.7736,-60.5998,1,0,0,0,0,0
2003114,0,0,0,-65.7736,-60.5998,1,-65.7736,-60.5998,1,0,0
2003115,0,0,0,-65.7736,-60.5998,1,-65.7736,-60.5998,1,0,0
2003116,0,0,0,-65.7736,-60.5998,1,-65.7736,-60.5998,1,0,0
2003117,-65.7,-60.5,1,-65.7736,-60.5998,1,-65.7736,-60.5998,1,22,10
2003118,0,0,0,-65.7736,-60.5998,1,-65.7736,-60.5998,1,0,0
2003119,0,0,0,-65.7736,-60.5998,1,-65.7736,-60.5998,1,0,0
2003120,0,0,0,-65.7736,-60.5998,1,-65.7736,-60.5998,1,0,0
2003121,0,0,0,-65.7736,-60.5998,1,-65.7736,-60.5998,1,0,0
2003122,0,0,0,-65.7736,-60.5998,1,-65.7736,-60.5998,1,0,0
2003123,0,0,0,-65.7736,-60.5998,1,-65.7736,-60.5998,1,0,0
