date,qscat_1,qscat_2,qscat_3
2008228,-74.4581,-30.6429,1
2008229,-74.5283,-30.9694,1
2008230,-74.5283,-30.9694,1
2008231,-74.5194,-31.2185,1
2008232,-74.5194,-31.2185,1
2008233,-74.5194,-31.2185,1
2008234,-74.5967,-31.5686,1
2008235,-74.8165,-31.7899,1
2008236,-74.8761,-31.8019,1
2008237,-74.8736,-31.9489,1
2008238,-74.968,-31.829,1
2008239,-74.968,-31.829,1
2008240,-74.799,-31.6859,1
2008241,-74.7771,-31.5731,1
2008242,-74.7771,-31.5731,1
2008243,-74.7629,-31.8291,1
2008244,-74.633,-31.6999,1
2008245,-74.547,-31.5851,1
2008246,-74.3615,-31.3886,1
2008247,-74.2266,-31.6668,1
2008248,-74.143,-31.6748,1
2008249,-74.1029,-31.7121,1
2008250,-74.1029,-31.7121,1
2008251,-74.2335,-31.9129,1
2008252,-74.319,-32.022,1
2008253,-74.319,-32.022,1
2008254,-74.214,-32.0151,1
2008255,-74.1077,-31.9416,1
2008256,-74.0703,-31.7572,1
2008257,-74.1079,-31.4829,1
2008258,-74.0252,-31.6778,1
2008259,-74.0034,-31.7469,1
2008260,-73.9216,-31.6498,1
2008261,-73.9548,-31.6295,1
2008262,-73.9495,-31.9373,1
2008263,-73.9495,-31.9373,1
2008264,-73.8679,-31.9615,1
2008265,-73.9028,-32.0763,1
2008266,-73.9913,-32.4094,1
2008267,-73.9913,-32.4094,1
2008268,-74.0126,-32.3175,1
2008269,-74.0129,-32.4592,1
2008270,-73.9638,-32.6599,1
2008271,-73.9638,-32.6599,1
2008272,-74.0502,-32.8897,1
2008273,-74.0073,-33.018,1
2008274,-74.0311,-33.2446,1
2008275,-74.0477,-33.5522,1
2008276,-73.9793,-33.6969,1
2008277,-73.9592,-33.8192,1
2008278,-73.9543,-33.983,1
2008279,-73.9449,-34.3674,1
2008280,-73.8886,-34.5761,1
2008281,-73.8208,-34.6675,1
2008282,-73.8061,-34.7562,1
2008283,-73.7599,-34.7291,1
2008284,-73.7875,-34.9317,1
2008285,-73.8,-35.0467,1
2008286,-73.8802,-35.2916,1
2008287,-73.822,-35.4231,1
2008288,-73.7089,-35.5398,1
2008289,-73.6377,-35.6601,1
2008290,-73.6017,-35.7858,1
2008291,-73.5196,-35.9317,1
2008292,-73.4607,-36.0393,1
2008293,-73.4136,-36.0892,1
2008294,-73.4136,-36.0892,1
2008295,-73.341,-35.9416,1
2008296,-73.2771,-35.6452,1
2008297,-73.2771,-35.6452,1
2008298,-73.3212,-35.7144,1
2008299,-73.2787,-36.1569,1
2008300,-73.2908,-36.5217,1
2008301,-73.1564,-36.7555,1
2008302,-73.071,-36.6867,1
2008303,-73.1834,-36.9221,1
2008304,-73.1537,-36.7131,1
2008305,-73.2592,-37.0369,1
2008306,-73.2315,-37.4246,1
2008307,-73.177,-37.7183,1
2008308,-73.1412,-37.8772,1
2008309,-73.1309,-38.1594,1
2008310,-73.128,-38.2725,1
2008311,-73.1652,-38.4626,1
2008312,-73.1726,-38.525,1
2008313,-73.1726,-38.525,1
2008314,-73.1121,-38.4943,1
2008315,-73.1121,-38.4943,1
2008316,-73.1121,-38.4943,1
2008317,-73.1121,-38.4943,1
2008318,-73.1424,-38.8997,1
2008319,-73.1764,-39.3056,1
2008320,-73.1072,-39.5676,1
2008321,-73.034,-39.4785,1
2008322,-73.0452,-39.2199,1
2008323,-73.0485,-39.1026,1
2008324,-73.091,-39.0434,1
2008325,-73.1336,-39.0306,1
2008326,-73.199,-39.0304,1
2008327,-73.2141,-39.129,1
2008328,-73.2483,-39.3202,1
2008329,-73.22,-39.7099,1
2008330,-73.1796,-40.094,1
2008331,-73.1912,-40.3813,0
2008332,-73.2166,-40.6441,0
2008333,-73.242,-40.836,0
2008334,-73.2536,-40.9103,1
2008335,-73.2536,-40.9103,1
2008336,-73.0469,-41.1752,1
2008337,-73.0041,-41.1494,1
2008338,-73.0539,-40.9092,1
2008339,-73.0872,-41.2199,1
2008340,-73.1699,-41.3153,1
2008341,-73.2259,-41.2743,0
2008342,-73.2696,-41.2333,1
2008343,-73.3034,-41.3064,1
2008344,-73.2713,-41.311,1
2008345,-73.2867,-41.2555,1
2008346,-73.2867,-41.2555,1
2008347,-73.2867,-41.2555,1
2008348,-73.2618,-41.5757,1
2008349,-73.1918,-41.7821,1
2008350,-73.1661,-41.777,1
2008351,-73.1729,-41.6465,1
2008352,-73.1925,-41.5206,1
2008353,-73.2956,-41.5039,1
2008354,-73.4187,-41.5537,1
2008355,-73.4587,-41.6479,1
2008356,-73.3808,-41.5541,1
2008357,-73.4548,-41.7302,1
2008358,-73.6261,-42.4265,1
2008359,-73.7079,-42.4838,1
2008360,-73.7623,-42.9815,1
2008361,-73.8224,-43.324,1
2008362,-73.8973,-43.6217,1
2008363,-73.9179,-44.0636,1
2008364,-73.8873,-44.0958,1
2008365,-73.8063,-44.0735,1
2008366,-73.7802,-43.9678,1
2009001,-73.7215,-43.9234,1
2009002,-73.7215,-43.9234,1
2009003,-73.7179,-44.1157,1
2009004,-73.7473,-43.9967,1
2009005,-73.8036,-43.6227,1
2009006,-73.8036,-43.6227,1
2009007,-73.8036,-43.6227,1
2009008,-73.7757,-43.2976,1
2009009,-73.7904,-43.0972,1
2009010,-73.7904,-43.0972,1
2009011,-73.8361,-43.261,1
2009012,-73.8361,-43.261,1
2009013,-73.8551,-43.1164,1
2009014,-73.8551,-43.1164,1
2009015,-73.8105,-43.2369,1
2009016,-73.7856,-43.717,1
2009017,-73.6503,-43.877,1
2009018,-73.5302,-43.8477,1
2009019,-73.4191,-43.8649,1
2009020,-73.3462,-43.7641,1
2009021,-73.2743,-43.7616,1
2009022,-73.2148,-43.7144,1
2009023,-73.1905,-43.7998,1
2009024,-73.1008,-44.0419,1
2009025,-73.1029,-43.9743,1
2009026,-73.153,-43.6549,1
2009027,-73.1399,-43.7208,1
2009028,-73.1519,-43.7175,1
2009029,-73.1593,-43.6113,1
2009030,-73.1818,-44.0063,1
2009031,-73.1643,-43.994,1
2009032,-73.151,-44.081,1
2009033,-73.1326,-44.1857,1
2009034,-73.1039,-44.248,1
2009035,-73.0454,-44.5314,1
2009036,-73.0321,-44.4816,1
2009037,-73.0185,-44.1581,1
2009038,-73.0365,-44.2073,1
2009039,-73.0439,-44.1627,1
2009040,-73.0349,-43.9597,1
2009041,-73.1213,-43.846,1
2009042,-73.1852,-43.777,1
2009043,-73.2587,-43.7314,1
2009044,-73.2893,-43.8224,1
2009045,-73.2954,-43.8427,1
2009046,-73.2639,-44.0174,1
2009047,-73.238,-43.8719,1
2009048,-73.2171,-43.706,1
2009049,-73.3319,-43.6063,1
2009050,-73.336,-43.6951,1
2009051,-73.4309,-44.254,1
2009052,-73.3926,-44.1426,1
2009053,-73.4266,-44.1164,1
2009054,-73.4456,-44.1892,1
