date,qscat_1,qscat_2,qscat_3
2007079,-66.6576,72.8779,1
2007080,-66.6576,72.8779,1
2007081,-66.6498,72.5167,1
2007082,-66.5391,72.3201,1
2007083,-66.5391,72.3201,1
2007084,-66.4965,72.0402,1
2007085,-66.3875,71.84,1
2007086,-66.3875,71.84,1
2007087,-66.2829,71.7191,1
2007088,-66.0949,71.6677,1
2007089,-65.9925,71.587,1
2007090,-66.0002,71.1104,1
2007091,-65.9659,70.3749,1
2007092,-65.9608,69.5337,1
2007093,-65.9608,69.5337,1
2007094,-65.9297,69.2088,1
2007095,-65.8429,68.2518,1
2007096,-65.8429,68.2518,1
2007097,-65.8159,67.9187,1
2007098,-65.8388,67.4695,1
2007099,-65.7743,66.8287,1
2007100,-65.7743,66.8287,1
2007101,-65.7546,65.6777,1
2007102,-65.7546,65.6777,1
2007103,-65.7615,64.913,1
2007104,-65.8228,64.2694,1
2007105,-65.8544,63.9534,1
2007106,-65.8213,63.7538,1
2007107,-65.8364,63.5495,1
2007108,-65.8549,63.3686,1
2007109,-65.8486,63.1302,1
2007110,-65.8238,62.6903,1
2007111,-65.8052,62.4547,1
2007112,-65.8006,62.2754,1
2007113,-65.7923,61.5523,1
2007114,-65.7399,61.145,1
2007115,-65.6966,60.6513,1
2007116,-65.6966,60.6513,1
2007117,-65.5243,60.4868,1
2007118,-65.465,60.5584,1
2007119,-65.4473,60.0682,1
2007120,-65.4483,59.4022,1
2007121,-65.3208,58.2641,1
2007122,-65.1731,57.5943,1
2007123,-65.0168,56.9765,1
2007124,-65.0324,56.1473,1
2007125,-64.931,55.8819,1
2007126,-64.8673,55.3579,1
2007127,-64.8502,54.8889,1
2007128,-64.7566,54.6823,1
2007129,-64.7556,54.6747,1
2007130,-64.7853,53.8216,1
2007131,-64.8333,53.0871,1
2007132,-64.8276,52.5558,1
2007133,-64.739,52.5894,1
2007134,-64.7221,52.4434,1
2007135,-64.5635,52.675,1
2007136,-64.4937,52.6212,1
2007137,-64.5167,52.4086,1
