ascat_1,ascat_2,ascat_3,date,oscat_1,oscat_2,oscat_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3
0,0,0,2003269,0,0,0,-64.7636,89.6264,1,-64.7636,89.6264,1
0,0,0,2003270,0,0,0,-64.7919,89.5116,1,-64.7919,89.5116,1
0,0,0,2003271,0,0,0,-64.8321,89.1813,1,-64.8321,89.1813,1
0,0,0,2003272,0,0,0,-64.8779,89.0486,1,-64.8779,89.0486,1
0,0,0,2003273,0,0,0,-65.0449,88.6921,1,-65.0449,88.6921,1
0,0,0,2003274,0,0,0,-65.0371,88.5254,1,-65.1287,88.1396,1
0,0,0,2003275,0,0,0,-65.0371,88.5254,1,-65.1741,87.7826,0
0,0,0,2003276,0,0,0,-65.1947,87.513,1,-65.1947,87.513,1
0,0,0,2003277,0,0,0,-65.173,87.3138,1,-65.173,87.3138,1
0,0,0,2003278,0,0,0,-65.1478,87.0479,1,-65.1478,87.0479,1
0,0,0,2003279,0,0,0,-65.1478,87.0479,1,-65.1478,87.0479,1
0,0,0,2003280,0,0,0,-65.1478,87.0479,1,-65.1478,87.0479,1
0,0,0,2003281,0,0,0,-65.0995,86.7679,1,-65.0995,86.7679,1
0,0,0,2003282,0,0,0,-64.9625,86.7182,1,-64.9625,86.7182,1
0,0,0,2003283,0,0,0,-64.9092,86.8251,1,-64.9092,86.8251,1
0,0,0,2003284,0,0,0,-64.9603,86.771,1,-64.9603,86.771,1
0,0,0,2003285,0,0,0,-64.9584,86.7075,1,-64.9584,86.7075,1
0,0,0,2003286,0,0,0,-65.055,86.4191,1,-65.055,86.4191,1
0,0,0,2003287,0,0,0,-65.2019,86.0277,1,-65.2019,86.0277,1
0,0,0,2003288,0,0,0,-65.2411,85.8053,1,-65.2411,85.8053,1
0,0,0,2003289,0,0,0,-65.1858,85.6338,1,-65.1858,85.6338,1
0,0,0,2003290,0,0,0,-65.1711,85.4783,1,-65.1711,85.4783,1
0,0,0,2003291,0,0,0,-65.1822,85.2888,1,-65.1822,85.2888,1
0,0,0,2003292,0,0,0,-65.1822,85.2888,1,-65.1822,85.2888,1
0,0,0,2003293,0,0,0,-65.1822,85.2888,1,-65.1822,85.2888,0
0,0,0,2003294,0,0,0,-65.1822,85.2888,1,-65.1822,85.2888,1
0,0,0,2003295,0,0,0,-65.1822,85.2888,1,-65.1822,85.2888,1
0,0,0,2003296,0,0,0,-65.1619,84.8046,1,-65.1619,84.8046,1
0,0,0,2003297,0,0,0,-65.0844,84.7248,1,-65.0844,84.7248,1
0,0,0,2003298,0,0,0,-65.0744,84.5807,1,0,0,0
0,0,0,2003299,0,0,0,-65.0744,84.5807,1,0,0,0
0,0,0,2003300,0,0,0,-65.0578,84.7265,1,0,0,0
0,0,0,2003301,0,0,0,-64.9282,84.7712,1,0,0,0
0,0,0,2003302,0,0,0,-64.9282,84.7712,1,0,0,0
0,0,0,2003303,0,0,0,-65.0548,84.4969,1,0,0,0
0,0,0,2003304,0,0,0,-65.1161,84.0897,1,0,0,0
0,0,0,2003305,0,0,0,-65.1055,83.4408,1,0,0,0
0,0,0,2003306,0,0,0,-65.1055,83.4408,1,0,0,0
0,0,0,2003307,0,0,0,-65.1055,83.4408,1,0,0,0
0,0,0,2003308,0,0,0,-65.0275,83.4258,1,0,0,0
0,0,0,2003309,0,0,0,-65.0528,82.8355,1,0,0,0
0,0,0,2003310,0,0,0,-65.0528,82.8355,1,0,0,0
0,0,0,2003311,0,0,0,-65.0321,82.0738,1,0,0,0
0,0,0,2003312,0,0,0,-65.0605,81.5971,1,0,0,0
0,0,0,2003313,0,0,0,-65.0864,81.4198,1,0,0,0
0,0,0,2003314,0,0,0,-65.0743,81.4314,1,0,0,0
0,0,0,2003315,0,0,0,-65.0545,81.3142,1,0,0,0
0,0,0,2003316,0,0,0,-65.0384,81.2971,1,0,0,0
0,0,0,2003317,0,0,0,-65.1195,81.0067,1,0,0,0
0,0,0,2003318,0,0,0,-65.1552,80.9534,1,0,0,0
0,0,0,2003319,0,0,0,-65.2132,80.6693,1,0,0,0
0,0,0,2003320,0,0,0,-65.2348,80.5913,1,0,0,0
0,0,0,2003321,0,0,0,-65.2448,80.4502,1,0,0,0
0,0,0,2003322,0,0,0,-65.1873,80.3132,1,0,0,0
0,0,0,2003323,0,0,0,-65.1726,80.1412,1,0,0,0
0,0,0,2003324,0,0,0,-65.2312,80.0166,1,0,0,0
0,0,0,2003325,0,0,0,-65.2617,79.9266,1,0,0,0
0,0,0,2003326,0,0,0,-65.3537,79.9182,1,0,0,0
0,0,0,2003327,0,0,0,-65.4281,79.8801,1,0,0,0
0,0,0,2003328,0,0,0,-65.3866,79.7713,1,0,0,0
0,0,0,2003329,0,0,0,-65.3866,79.7713,1,0,0,0
0,0,0,2003330,0,0,0,-65.3866,79.7713,1,0,0,0
0,0,0,2003331,0,0,0,-65.3381,79.7572,1,0,0,0
0,0,0,2003332,0,0,0,-65.3381,79.7572,1,0,0,0
0,0,0,2003333,0,0,0,-65.284,79.7329,1,0,0,0
0,0,0,2003334,0,0,0,-65.284,79.7329,1,0,0,0
0,0,0,2003335,0,0,0,-65.284,79.7329,1,0,0,0
0,0,0,2003336,0,0,0,-65.284,79.7329,1,0,0,0
0,0,0,2003337,0,0,0,-65.2989,79.6607,1,0,0,0
0,0,0,2003338,0,0,0,-65.2989,79.6607,1,0,0,0
0,0,0,2003339,0,0,0,-65.2989,79.6607,1,0,0,0
0,0,0,2003340,0,0,0,-65.3313,79.7252,1,0,0,0
0,0,0,2003341,0,0,0,-65.3846,79.7679,1,0,0,0
0,0,0,2003342,0,0,0,-65.3846,79.7679,1,0,0,0
0,0,0,2003343,0,0,0,-65.3846,79.7679,1,0,0,0
0,0,0,2003344,0,0,0,-65.3846,79.7679,1,0,0,0
0,0,0,2003345,0,0,0,-65.3846,79.7679,1,0,0,0
0,0,0,2003346,0,0,0,-65.5054,79.7752,1,0,0,0
0,0,0,2003347,0,0,0,-65.5054,79.7752,1,0,0,0
0,0,0,2003348,0,0,0,-65.5054,79.7752,1,0,0,0
0,0,0,2003349,0,0,0,-65.5426,79.6798,1,0,0,0
0,0,0,2003350,0,0,0,-65.5426,79.6798,1,0,0,0
0,0,0,2003351,0,0,0,-65.5426,79.6798,1,0,0,0
0,0,0,2003352,0,0,0,-65.5426,79.6798,0,0,0,0
0,0,0,2003353,0,0,0,-65.5426,79.6798,1,0,0,0
0,0,0,2003354,0,0,0,-65.5426,79.6798,1,0,0,0
0,0,0,2003355,0,0,0,-65.5939,79.4328,1,0,0,0
0,0,0,2003356,0,0,0,-65.5939,79.4328,1,0,0,0
0,0,0,2003357,0,0,0,-65.5939,79.4328,1,0,0,0
0,0,0,2003358,0,0,0,-65.5939,79.4328,1,0,0,0
0,0,0,2003359,0,0,0,-65.5972,79.1282,1,0,0,0
0,0,0,2003360,0,0,0,-65.5972,79.1282,1,0,0,0
0,0,0,2003361,0,0,0,-65.5972,79.1282,1,0,0,0
0,0,0,2003362,0,0,0,-65.543,78.7722,1,0,0,0
0,0,0,2003363,0,0,0,-65.543,78.7722,1,0,0,0
0,0,0,2003364,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2003365,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004001,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004002,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004003,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004004,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004005,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004006,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004007,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004008,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004009,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004010,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004011,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004012,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004013,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004014,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004015,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004016,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004017,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004018,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004019,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004020,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004021,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004022,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004023,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004024,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004025,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004026,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004027,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004028,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004029,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004030,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004031,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004032,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004033,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004034,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004035,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004036,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004037,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004038,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004039,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004040,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004041,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004042,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004043,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004044,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004045,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004046,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004047,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004048,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004049,0,0,0,-65.4856,78.7782,1,0,0,0
0,0,0,2004050,0,0,0,-65.4915,78.7844,0,0,0,0
0,0,0,2004051,0,0,0,-65.5077,78.8019,0,0,0,0
0,0,0,2004052,0,0,0,-65.5322,78.8291,0,0,0,0
0,0,0,2004053,0,0,0,-65.563,78.8643,0,0,0,0
0,0,0,2004054,0,0,0,-65.5979,78.9059,0,0,0,0
0,0,0,2004055,0,0,0,-65.6349,78.9522,0,0,0,0
0,0,0,2004056,0,0,0,-65.6718,79.0015,0,0,0,0
0,0,0,2004057,0,0,0,-65.7067,79.0522,0,0,0,0
0,0,0,2004058,0,0,0,-65.7375,79.1027,0,0,0,0
0,0,0,2004059,0,0,0,-65.762,79.1513,0,0,0,0
0,0,0,2004060,0,0,0,-65.7782,79.1964,0,0,0,0
0,0,0,2004061,0,0,0,-65.7841,79.2362,1,0,0,0
0,0,0,2004062,0,0,0,-65.7103,79.2721,1,0,0,0
0,0,0,2004063,0,0,0,-65.7103,79.2721,1,0,0,0
0,0,0,2004064,0,0,0,-65.7103,79.2721,1,0,0,0
0,0,0,2004065,0,0,0,-65.7103,79.2721,1,0,0,0
0,0,0,2004066,0,0,0,-65.7103,79.2721,1,0,0,0
0,0,0,2004067,0,0,0,-65.7103,79.2721,1,0,0,0
0,0,0,2004068,0,0,0,-65.6525,79.3601,0,0,0,0
0,0,0,2004069,0,0,0,-65.508,79.5854,0,0,0,0
0,0,0,2004070,0,0,0,-65.3201,79.89,0,0,0,0
0,0,0,2004071,0,0,0,-65.1322,80.2162,0,0,0,0
0,0,0,2004072,0,0,0,-64.9877,80.5058,0,0,0,0
0,0,0,2004073,0,0,0,-64.9299,80.701,1,0,0,0
0,0,0,2004074,0,0,0,-64.9859,80.8013,1,0,0,0
0,0,0,2004075,0,0,0,-64.9859,80.8013,1,0,0,0
0,0,0,2004076,0,0,0,-65.1758,80.912,1,0,0,0
0,0,0,2004077,0,0,0,-65.1758,80.912,1,0,0,0
0,0,0,2004078,0,0,0,-65.3038,80.4962,1,0,0,0
0,0,0,2004079,0,0,0,-65.3431,80.0808,1,0,0,0
0,0,0,2004080,0,0,0,-65.3431,80.0808,1,0,0,0
0,0,0,2004081,0,0,0,-65.3431,80.0808,1,0,0,0
0,0,0,2004082,0,0,0,-65.3271,80.458,0,0,0,0
0,0,0,2004083,0,0,0,-65.2889,81.3575,0,0,0,0
0,0,0,2004084,0,0,0,-65.2434,82.4311,0,0,0,0
0,0,0,2004085,0,0,0,-65.2052,83.3306,0,0,0,0
0,0,0,2004086,0,0,0,-65.1892,83.7078,1,0,0,0
0,0,0,2004087,0,0,0,-65.1892,83.7078,1,0,0,0
0,0,0,2004088,0,0,0,-65.1892,83.7078,1,0,0,0
0,0,0,2004089,0,0,0,-65.1892,83.7078,1,0,0,0
0,0,0,2004090,0,0,0,-65.6242,82.5868,1,0,0,0
0,0,0,2004091,0,0,0,-65.6135,82.1018,1,0,0,0
0,0,0,2004092,0,0,0,-65.6135,82.1018,1,0,0,0
0,0,0,2004093,0,0,0,-65.6135,82.1018,1,0,0,0
0,0,0,2004094,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004095,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004096,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004097,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004098,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004099,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004100,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004101,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004102,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004103,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004104,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004105,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004106,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004107,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004108,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004109,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004110,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004111,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004112,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004113,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004114,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004115,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004116,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004117,0,0,0,-65.738,81.1814,1,0,0,0
0,0,0,2004118,0,0,0,-65.9167,80.3087,1,0,0,0
0,0,0,2004119,0,0,0,-65.9167,80.3087,1,0,0,0
0,0,0,2004120,0,0,0,-65.9167,80.3087,1,0,0,0
0,0,0,2004121,0,0,0,-66.0884,79.9507,1,0,0,0
0,0,0,2004122,0,0,0,-66.0884,79.9507,1,0,0,0
0,0,0,2004123,0,0,0,-66.0884,79.9507,1,0,0,0
0,0,0,2004124,0,0,0,-66.0884,79.9507,1,0,0,0
0,0,0,2004125,0,0,0,-66.0884,79.9507,1,0,0,0
0,0,0,2004126,0,0,0,-66.0884,79.9507,1,0,0,0
0,0,0,2004127,0,0,0,-66.0884,79.9507,1,0,0,0
0,0,0,2004128,0,0,0,-66.0884,79.9507,1,0,0,0
0,0,0,2004129,0,0,0,-66.0884,79.9507,1,0,0,0
0,0,0,2004130,0,0,0,-66.0884,79.9507,1,0,0,0
0,0,0,2004131,0,0,0,-66.1109,79.8874,0,0,0,0
0,0,0,2004132,0,0,0,-66.1721,79.7157,0,0,0,0
0,0,0,2004133,0,0,0,-66.2623,79.4626,0,0,0,0
0,0,0,2004134,0,0,0,-66.3718,79.1552,0,0,0,0
0,0,0,2004135,0,0,0,-66.491,78.8208,0,0,0,0
0,0,0,2004136,0,0,0,-66.6101,78.4863,0,0,0,0
0,0,0,2004137,0,0,0,-66.7196,78.1789,0,0,0,0
0,0,0,2004138,0,0,0,-66.8098,77.9258,0,0,0,0
0,0,0,2004139,0,0,0,-66.871,77.7541,0,0,0,0
0,0,0,2004140,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004141,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004142,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004143,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004144,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004145,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004146,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004147,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004148,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004149,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004150,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004151,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004152,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004153,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004154,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004155,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004156,0,0,0,-66.8935,77.6908,1,0,0,0
0,0,0,2004157,0,0,0,-66.8476,77.7175,1,0,0,0
0,0,0,2004158,0,0,0,-66.8476,77.7175,1,0,0,0
0,0,0,2004159,0,0,0,-66.8091,78.0097,1,0,0,0
0,0,0,2004160,0,0,0,-66.8091,78.0097,1,0,0,0
0,0,0,2004161,0,0,0,-66.8848,78.0898,1,0,0,0
0,0,0,2004162,0,0,0,-66.8043,78.2283,1,0,0,0
0,0,0,2004163,0,0,0,-66.8043,78.2283,1,0,0,0
0,0,0,2004164,0,0,0,-66.8043,78.2283,1,0,0,0
0,0,0,2004165,0,0,0,-66.8043,78.2283,1,0,0,0
0,0,0,2004166,0,0,0,-66.7101,78.1557,1,0,0,0
0,0,0,2004167,0,0,0,-66.6826,78.03,1,0,0,0
0,0,0,2004168,0,0,0,-66.6826,78.03,1,0,0,0
0,0,0,2004169,0,0,0,-66.7889,77.9933,1,0,0,0
0,0,0,2004170,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004171,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004172,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004173,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004174,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004175,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004176,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004177,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004178,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004179,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004180,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004181,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004182,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004183,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004184,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004185,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004186,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004187,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004188,0,0,0,-66.8587,77.6577,1,0,0,0
0,0,0,2004189,0,0,0,-66.9982,77.3084,1,0,0,0
0,0,0,2004190,0,0,0,-66.9982,77.3084,1,0,0,0
0,0,0,2004191,0,0,0,-66.9982,77.3084,1,0,0,0
0,0,0,2004192,0,0,0,-67.1197,77.371,1,0,0,0
0,0,0,2004193,0,0,0,-67.1197,77.371,1,0,0,0
0,0,0,2004194,0,0,0,-67.1197,77.371,1,0,0,0
0,0,0,2004195,0,0,0,-67.1197,77.371,1,0,0,0
0,0,0,2004196,0,0,0,-67.1197,77.371,1,0,0,0
0,0,0,2004197,0,0,0,-67.0562,77.5308,1,0,0,0
0,0,0,2004198,0,0,0,-67.0562,77.5308,1,0,0,0
0,0,0,2004199,0,0,0,-67.0562,77.5308,1,0,0,0
0,0,0,2004200,0,0,0,-67.0562,77.5308,1,0,0,0
0,0,0,2004201,0,0,0,-67.0562,77.5308,1,0,0,0
0,0,0,2004202,0,0,0,-67.0562,77.5308,1,0,0,0
0,0,0,2004203,0,0,0,-67.0562,77.5308,1,0,0,0
0,0,0,2004204,0,0,0,-67.0562,77.5308,1,0,0,0
0,0,0,2004205,0,0,0,-67.0562,77.5308,1,0,0,0
0,0,0,2004206,0,0,0,-66.9416,77.6722,1,0,0,0
0,0,0,2004207,0,0,0,-66.9416,77.6722,1,0,0,0
0,0,0,2004208,0,0,0,-66.9416,77.6722,1,0,0,0
0,0,0,2004209,0,0,0,-66.9416,77.6722,1,0,0,0
0,0,0,2004210,0,0,0,-66.9416,77.6722,1,0,0,0
0,0,0,2004211,0,0,0,-67.0739,77.3361,1,0,0,0
0,0,0,2004212,0,0,0,-67.0739,77.3361,1,0,0,0
0,0,0,2004213,0,0,0,-67.0739,77.3361,1,0,0,0
0,0,0,2004214,0,0,0,-67.0739,77.3361,1,0,0,0
0,0,0,2004215,0,0,0,-67.0739,77.3361,1,0,0,0
0,0,0,2004216,0,0,0,-67.0739,77.3361,1,0,0,0
0,0,0,2004217,0,0,0,-67.0641,77.4031,0,0,0,0
0,0,0,2004218,0,0,0,-67.0369,77.5882,0,0,0,0
0,0,0,2004219,0,0,0,-66.9959,77.868,0,0,0,0
0,0,0,2004220,0,0,0,-66.9446,78.2186,0,0,0,0
0,0,0,2004221,0,0,0,-66.8862,78.6165,0,0,0,0
0,0,0,2004222,0,0,0,-66.8245,79.038,0,0,0,0
0,0,0,2004223,0,0,0,-66.7627,79.4596,0,0,0,0
0,0,0,2004224,0,0,0,-66.7043,79.8575,0,0,0,0
0,0,0,2004225,0,0,0,-66.653,80.2081,0,0,0,0
0,0,0,2004226,0,0,0,-66.612,80.4879,0,0,0,0
0,0,0,2004227,0,0,0,-66.5848,80.673,0,0,0,0
0,0,0,2004228,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004229,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004230,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004231,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004232,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004233,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004234,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004235,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004236,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004237,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004238,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004239,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004240,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004241,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004242,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004243,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004244,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004245,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004246,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004247,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004248,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004249,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004250,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004251,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004252,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004253,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004254,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004255,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004256,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004257,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004258,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004259,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004260,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004261,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004262,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004263,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004264,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004265,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004266,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004267,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004268,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004269,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004270,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004271,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004272,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004273,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004274,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004275,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004276,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004277,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004278,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004279,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004280,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004281,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004282,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004283,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004284,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004285,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004286,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004287,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004288,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004289,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004290,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004291,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004292,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004293,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004294,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004295,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004296,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004297,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004298,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004299,0,0,0,-66.575,80.74,1,0,0,0
0,0,0,2004300,0,0,0,-66.575,80.74,1,0,0,0
