ascat_1,ascat_2,ascat_3,date,oscat_1,oscat_2,oscat_3
-66.7308,-33.6279,1,2011272,-66.7308,-33.6279,1
-66.6486,-33.7302,1,2011273,-66.6486,-33.7302,1
-66.6141,-33.6417,1,2011274,-66.6141,-33.6417,1
-66.5565,-34.2333,1,2011275,-66.5565,-34.2333,1
-66.3894,-34.7246,1,2011276,-66.3894,-34.7246,1
-66.2473,-34.9556,1,2011277,-66.2473,-34.9556,1
-66.0938,-35.1949,1,2011278,-66.0938,-35.1949,1
-66.016,-35.4747,1,2011279,-66.016,-35.4747,1
-65.879,-35.3536,1,2011280,-65.879,-35.3536,1
-65.8626,-35.3839,1,2011281,-65.8626,-35.3839,1
-65.8658,-35.1544,1,2011282,-65.8658,-35.1544,1
-65.7484,-35.1582,1,2011283,-65.7484,-35.1582,1
-65.7582,-34.7064,1,2011284,-65.7582,-34.7064,1
-65.6243,-34.5702,1,2011285,-65.6243,-34.5702,1
-65.4347,-34.3141,1,2011286,-65.4347,-34.3141,1
-65.437,-34.3177,1,2011287,-65.437,-34.3177,1
-65.4037,-34.4348,1,2011288,-65.4037,-34.4348,1
-65.3256,-34.7064,1,2011289,-65.3256,-34.7064,1
-65.2956,-34.2565,1,2011290,-65.2956,-34.2565,1
-65.3103,-34.2529,1,2011291,-65.3103,-34.2529,1
-65.2507,-34.0996,1,2011292,-65.2507,-34.0996,1
-65.3061,-33.7072,1,2011293,-65.3061,-33.7072,1
-65.2568,-33.7146,1,2011294,-65.2568,-33.7146,1
-65.2441,-33.5533,1,2011295,-65.2441,-33.5533,1
-65.1458,-33.511,1,2011296,-65.1458,-33.511,1
-65.1234,-33.168,1,2011297,-65.1234,-33.168,1
-65.1035,-33.1938,1,2011298,-65.1035,-33.1938,1
-65.064,-33.3274,1,2011299,-65.064,-33.3274,1
-65.0218,-33.1778,1,2011300,-65.0218,-33.1778,1
-64.9714,-33.2944,1,2011301,-64.9714,-33.2944,1
-64.9459,-33.2267,1,2011302,-64.9459,-33.2267,1
-65.0083,-33.4348,1,2011303,-65.0083,-33.4348,1
-65.0211,-33.6219,1,2011304,-65.0211,-33.6219,1
-64.8356,-33.8588,1,2011305,-64.8356,-33.8588,1
-64.7181,-33.6733,1,2011306,-64.7181,-33.6733,1
-64.642,-33.4727,1,2011307,-64.642,-33.4727,1
-64.6072,-33.2827,1,2011308,-64.6072,-33.2827,1
-64.665,-33.1522,1,2011309,-64.665,-33.1522,1
-64.6422,-32.9816,1,2011310,-64.6422,-32.9816,1
-64.5908,-32.8772,1,2011311,-64.5908,-32.8772,1
-64.5293,-32.6223,1,2011312,-64.5293,-32.6223,1
-64.5184,-32.6066,1,2011313,-64.5184,-32.6066,1
-64.4599,-32.5469,1,2011314,-64.4599,-32.5469,1
-64.443,-32.468,1,2011315,-64.443,-32.468,1
-64.4075,-32.3623,1,2011316,-64.4075,-32.3623,1
-64.3978,-32.2946,1,2011317,-64.3978,-32.2946,1
-64.3757,-32.1019,1,2011318,-64.3757,-32.1019,1
-64.3484,-32.0895,1,2011319,-64.3484,-32.0895,1
-64.3023,-32.0228,1,2011320,-64.3023,-32.0228,1
-64.3227,-31.653,1,2011321,-64.3227,-31.653,1
-64.2542,-31.6894,1,2011322,-64.2542,-31.6894,1
-64.2497,-31.8683,1,2011323,-64.2497,-31.8683,1
-64.3482,-31.9025,1,2011324,-64.3482,-31.9025,1
-64.3446,-31.9243,1,2011325,-64.3446,-31.9243,1
-64.3298,-31.9029,1,2011326,-64.3298,-31.9029,1
-64.2421,-31.9898,1,2011327,-64.2421,-31.9898,1
-64.1716,-31.7298,1,2011328,-64.1716,-31.7298,1
-64.1635,-31.6362,0,2011329,-64.1635,-31.6362,0
-64.1603,-31.5773,0,2011330,-64.1603,-31.5773,0
-64.1522,-31.5181,1,2011331,-64.1522,-31.5181,1
-64.0821,-31.4467,1,2011332,-64.0821,-31.4467,1
-64.1148,-31.4398,1,2011333,-64.1148,-31.4398,1
-64.1202,-31.4823,0,2011334,-64.1202,-31.4823,0
-64.1242,-31.5915,0,2011335,-64.1242,-31.5915,0
-64.1271,-31.7401,0,2011336,-64.1271,-31.7401,0
-64.129,-31.9006,0,2011337,-64.129,-31.9006,0
-64.1301,-32.0457,0,2011338,-64.1301,-32.0457,0
-64.1304,-32.148,1,2011339,-64.1304,-32.148,1
-64.1165,-32.2058,1,2011340,-64.1165,-32.2058,1
-64.1061,-32.2436,1,2011341,-64.1061,-32.2436,1
-64.0797,-32.1526,1,2011342,-64.0797,-32.1526,1
-63.9462,-32.3566,1,2011343,-63.9462,-32.3566,1
-63.8916,-32.3034,1,2011344,-63.8916,-32.3034,1
-63.9597,-32.2469,0,2011345,-63.9597,-32.2469,0
-64.0373,-32.1964,1,2011346,-64.0373,-32.1964,1
-64.0492,-32.1614,1,2011347,-64.0492,-32.1614,1
-64.0335,-32.2183,1,2011348,-64.0335,-32.2183,1
-64.0467,-32.0701,0,2011349,-64.0467,-32.0701,0
-64.0598,-31.8601,1,2011350,-64.0598,-31.8601,1
-64.0076,-31.7609,1,2011351,-64.0076,-31.7609,1
-64.0158,-31.6937,1,2011352,-64.0158,-31.6937,1
-63.7774,-31.5176,1,2011353,-63.7774,-31.5176,1
-63.7846,-31.3715,1,2011354,-63.7846,-31.3715,1
-63.7604,-31.3737,0,2011355,-63.7604,-31.3737,0
-63.7361,-31.3816,1,2011356,-63.7361,-31.3816,1
-63.7543,-31.9789,1,2011357,-63.7543,-31.9789,1
-63.743,-32.0919,1,2011358,-63.743,-32.0919,1
-63.7146,-32.1295,1,2011359,-63.7146,-32.1295,1
-63.7306,-32.0998,1,2011360,-63.7306,-32.0998,1
-63.7188,-32.0313,1,2011361,-63.7188,-32.0313,1
-63.72,-31.981,1,2011362,-63.72,-31.981,1
-63.7071,-31.8331,1,2011363,-63.7071,-31.8331,1
-63.7413,-32.09,1,2011364,-63.7413,-32.09,1
-63.9144,-32.2603,0,2011365,-63.9144,-32.2603,0
-64.2482,-32.3955,1,2012001,-64.2482,-32.3955,1
-64.3223,-32.3176,1,2012002,-64.3223,-32.3176,1
-64.3507,-32.2792,1,2012003,-64.3507,-32.2792,1
-64.3443,-32.1898,1,2012004,-64.3443,-32.1898,1
-64.1415,-31.7926,1,2012005,-64.1415,-31.7926,1
-64.0529,-31.7727,1,2012006,-64.0529,-31.7727,1
-64.0883,-31.8226,1,2012007,-64.0883,-31.8226,1
-64.1623,-31.6901,1,2012008,-64.1623,-31.6901,1
-64.1891,-31.6759,1,2012009,-64.1891,-31.6759,1
-64.066,-31.6865,1,2012010,-64.066,-31.6865,1
-64.0502,-31.585,1,2012011,-64.0502,-31.585,1
-64.2813,-31.8865,1,2012012,-64.2813,-31.8865,1
-64.3118,-31.9036,1,2012013,-64.3118,-31.9036,1
-64.3744,-32.288,1,2012014,-64.3744,-32.288,1
-64.322,-32.3179,1,2012015,-64.322,-32.3179,1
-64.0727,-32.8328,1,2012016,-64.0727,-32.8328,1
-64.0834,-32.7133,1,2012017,-64.0834,-32.7133,1
-63.9354,-32.7885,1,2012018,-63.9354,-32.7885,1
-63.9405,-32.6894,1,2012019,-63.9405,-32.6894,1
-63.9386,-32.687,1,2012020,-63.9386,-32.687,1
-63.9116,-32.7004,1,2012021,-63.9116,-32.7004,1
-63.8793,-32.7325,1,2012022,-63.8793,-32.7325,1
-63.843,-32.7057,1,2012023,-63.843,-32.7057,1
-63.8339,-32.6925,1,2012024,-63.8339,-32.6925,1
-63.7943,-32.7139,1,2012025,-63.7943,-32.7139,1
-63.847,-32.7377,1,2012026,-63.847,-32.7377,1
-63.8075,-32.7855,1,2012027,-63.8075,-32.7855,1
-63.8289,-32.7375,1,2012028,-63.8289,-32.7375,1
-63.8362,-32.7484,1,2012029,-63.8362,-32.7484,1
-63.838,-32.751,1,2012030,-63.838,-32.751,1
-63.8559,-32.7243,1,2012031,-63.8559,-32.7243,1
-63.8876,-32.6123,1,2012032,-63.8876,-32.6123,1
-63.8256,-32.5756,1,2012033,-63.8256,-32.5756,1
-63.8035,-32.5173,1,2012034,-63.8035,-32.5173,1
-63.8205,-32.5944,1,2012035,-63.8205,-32.5944,1
-63.8308,-32.5303,1,2012036,-63.8308,-32.5303,1
-63.8665,-32.4768,1,2012037,-63.8665,-32.4768,1
-63.8494,-32.3998,1,2012038,-63.8494,-32.3998,1
-63.8289,-32.3444,1,2012039,-63.8289,-32.3444,1
-63.7987,-32.2226,1,2012040,-63.7987,-32.2226,1
-63.8141,-32.1401,1,2012041,-63.8141,-32.1401,1
-63.7888,-32,1,2012042,-63.7888,-32,1
-63.7409,-31.9327,1,2012043,-63.7409,-31.9327,1
-63.7303,-31.9438,1,2012044,-63.7303,-31.9438,1
-63.7396,-31.8267,1,2012045,-63.7396,-31.8267,1
-63.6057,-31.486,1,2012046,-63.6057,-31.486,1
-63.6171,-31.399,1,2012047,-63.6171,-31.399,1
-63.58,-31.4513,1,2012048,-63.58,-31.4513,1
-63.6181,-31.4519,1,2012049,-63.6181,-31.4519,1
-63.622,-31.4498,0,2012050,-63.622,-31.4498,0
-63.6236,-31.4446,0,2012051,-63.6236,-31.4446,0
-63.6268,-31.4383,1,2012052,-63.6268,-31.4383,1
-63.6393,-31.4297,1,2012053,-63.6393,-31.4297,1
-63.6546,-31.3734,1,2012054,-63.6546,-31.3734,1
-63.6768,-31.4041,1,2012055,-63.6768,-31.4041,1
-63.6981,-31.3817,1,2012056,-63.6981,-31.3817,1
-63.6883,-31.3426,1,2012057,-63.6883,-31.3426,1
-63.6716,-31.3198,1,2012058,-63.6716,-31.3198,1
-63.6925,-31.271,1,2012059,-63.6925,-31.271,1
-63.7104,-31.1731,0,2012060,-63.7104,-31.1731,0
-63.7199,-31.1023,1,2012061,-63.7199,-31.1023,1
-63.698,-31.0989,1,2012062,-63.698,-31.0989,1
-63.6813,-31.0762,1,2012063,-63.6813,-31.0762,1
-63.6771,-31.0447,1,2012064,-63.6771,-31.0447,1
-63.7005,-30.9478,1,2012065,-63.7005,-30.9478,1
-63.7254,-30.9304,1,2012066,-63.7254,-30.9304,1
-63.7894,-30.9658,1,2012067,-63.7894,-30.9658,1
-63.79,-30.9151,1,2012068,-63.79,-30.9151,1
-63.7477,-30.8837,1,2012069,-63.7477,-30.8837,1
-63.8039,-30.8823,1,2012070,-63.8039,-30.8823,1
-63.8426,-30.7542,1,2012071,-63.8426,-30.7542,1
-63.8376,-30.6962,1,2012072,-63.8376,-30.6962,1
-63.8206,-30.8283,1,2012073,-63.8206,-30.8283,1
-63.8101,-30.7622,1,2012074,-63.8101,-30.7622,1
-63.8281,-30.8382,1,2012075,-63.8281,-30.8382,1
-63.7969,-30.8217,1,2012076,-63.7969,-30.8217,1
-63.8307,-30.7899,1,2012077,-63.8307,-30.7899,1
-63.8549,-30.436,1,2012078,-63.8549,-30.436,1
-63.8241,-30.3704,1,2012079,-63.8241,-30.3704,1
-63.8724,-30.2031,1,2012080,-63.8724,-30.2031,1
-63.8645,-30.1163,1,2012081,-63.8645,-30.1163,1
-63.9074,-30.0959,1,2012082,-63.9074,-30.0959,1
-63.9454,-29.9662,1,2012083,-63.9454,-29.9662,1
-63.92,-29.9077,1,2012084,-63.92,-29.9077,1
-63.9207,-29.8061,1,2012085,-63.9207,-29.8061,1
-63.9117,-29.8716,1,2012086,-63.9117,-29.8716,1
-63.8869,-29.8903,1,2012087,-63.8869,-29.8903,1
-63.9148,-29.8496,1,2012088,-63.9148,-29.8496,1
-63.9485,-29.7655,1,2012089,-63.9485,-29.7655,1
-63.9525,-29.7196,1,2012090,-63.9525,-29.7196,1
-63.9107,-29.7168,1,2012091,-63.9107,-29.7168,1
-63.8759,-29.6461,1,2012092,-63.8759,-29.6461,1
-63.7894,-29.8406,1,2012093,-63.7894,-29.8406,1
-63.8072,-29.7608,1,2012094,-63.8072,-29.7608,1
-63.7756,-29.7967,1,2012095,-63.7756,-29.7967,1
-63.7716,-29.8423,1,2012096,-63.7716,-29.8423,1
-63.8123,-29.6909,1,2012097,-63.8123,-29.6909,1
-63.8915,-29.6149,1,2012098,-63.8915,-29.6149,1
-63.8667,-29.5834,1,2012099,-63.8667,-29.5834,1
-63.8947,-29.4918,1,2012100,-63.8947,-29.4918,1
-63.8864,-29.4048,1,2012101,-63.8864,-29.4048,1
-63.8383,-29.5475,1,2012102,-63.8383,-29.5475,1
-63.8076,-29.6603,1,2012103,-63.8076,-29.6603,1
-63.8491,-29.5348,1,2012104,-63.8491,-29.5348,1
-63.7882,-29.5081,1,2012105,-63.7882,-29.5081,1
-63.7421,-29.4237,1,2012106,-63.7421,-29.4237,1
-63.7344,-29.4648,1,2012107,-63.7344,-29.4648,1
-63.7413,-29.3974,1,2012108,-63.7413,-29.3974,1
-63.7414,-29.347,1,2012109,-63.7414,-29.347,1
-63.7711,-29.2582,1,2012110,-63.7711,-29.2582,1
-63.7461,-29.3282,1,2012111,-63.7461,-29.3282,1
-63.7709,-29.3087,1,2012112,-63.7709,-29.3087,1
-63.7783,-29.3689,1,2012113,-63.7783,-29.3689,1
-63.7734,-29.4386,1,2012114,-63.7734,-29.4386,1
-63.7741,-29.5156,1,2012115,-63.7741,-29.5156,1
-63.7306,-29.4598,1,2012116,-63.7306,-29.4598,1
-63.6663,-29.3781,1,2012117,-63.6663,-29.3781,1
-63.665,-29.3239,1,2012118,-63.665,-29.3239,1
-63.5744,-29.3378,1,2012119,-63.5744,-29.3378,1
-63.5292,-29.2804,1,2012120,-63.5292,-29.2804,1
-63.4501,-29.4568,1,2012121,-63.4501,-29.4568,1
-63.3692,-29.2048,1,2012122,-63.3692,-29.2048,1
-63.2999,-29.343,1,2012123,-63.2999,-29.343,1
-63.2604,-29.2434,1,2012124,-63.2604,-29.2434,1
-63.3222,-29.2458,1,2012125,-63.3222,-29.2458,1
-63.3855,-29.3001,1,2012126,-63.3855,-29.3001,1
-63.2888,-29.5531,1,2012127,-63.2888,-29.5531,1
-63.1876,-29.5494,1,2012128,-63.1876,-29.5494,1
-63.1399,-29.4151,1,2012129,-63.1399,-29.4151,1
-62.9635,-29.492,1,2012130,-62.9635,-29.492,1
-63.0029,-29.4663,1,2012131,-63.0029,-29.4663,1
-62.8623,-29.1705,1,2012132,-62.8623,-29.1705,1
-62.6837,-29.124,1,2012133,-62.6837,-29.124,1
-62.4648,-29.0046,1,2012134,-62.4648,-29.0046,1
-62.3236,-29.0273,1,2012135,-62.3236,-29.0273,1
-62.2294,-28.9149,1,2012136,-62.2294,-28.9149,1
-62.1357,-28.6859,1,2012137,-62.1357,-28.6859,1
-62.0522,-28.33,1,2012138,-62.0522,-28.33,1
-62.024,-28.181,1,2012139,-62.024,-28.181,1
-62.0142,-27.8889,1,2012140,-62.0142,-27.8889,1
-61.907,-27.8393,1,2012141,-61.907,-27.8393,1
-61.8573,-27.6675,1,2012142,-61.8573,-27.6675,1
-61.897,-27.6655,1,2012143,-61.897,-27.6655,1
-61.9074,-27.4449,1,2012144,-61.9074,-27.4449,1
-61.9297,-27.4932,1,2012145,-61.9297,-27.4932,1
-61.901,-27.4614,1,2012146,-61.901,-27.4614,1
-61.749,-27.3181,1,2012147,-61.749,-27.3181,1
-61.7584,-27.3513,1,2012148,-61.7584,-27.3513,1
-61.6435,-27.433,1,2012149,-61.6435,-27.433,1
-61.5352,-27.1549,1,2012150,-61.5352,-27.1549,1
-61.4938,-27.0881,1,2012151,-61.4938,-27.0881,1
-61.511,-26.8789,1,2012152,-61.511,-26.8789,1
-61.4443,-27.1724,1,2012153,-61.4443,-27.1724,1
-61.3744,-27.142,1,2012154,-61.3744,-27.142,1
-61.2974,-27.1505,1,2012155,-61.2974,-27.1505,1
-61.2595,-26.9518,1,2012156,-61.2595,-26.9518,1
-61.2693,-26.7145,1,2012157,-61.2693,-26.7145,1
-61.3877,-26.523,1,2012158,-61.3877,-26.523,1
-61.4071,-26.4311,1,2012159,-61.4071,-26.4311,1
-61.336,-26.2452,1,2012160,-61.336,-26.2452,1
-61.299,-26.2302,1,2012161,-61.299,-26.2302,1
-61.3062,-26.0579,1,2012162,-61.3062,-26.0579,1
-61.3988,-25.8156,1,2012163,-61.3988,-25.8156,1
-61.3672,-25.6726,1,2012164,-61.3672,-25.6726,1
-61.2623,-25.7243,1,2012165,-61.2623,-25.7243,1
-61.2966,-25.5351,1,2012166,-61.2966,-25.5351,1
-61.2827,-25.5441,1,2012167,-61.2827,-25.5441,1
-61.177,-25.506,1,2012168,-61.177,-25.506,1
-61.1525,-25.4374,1,2012169,-61.1525,-25.4374,1
-61.1145,-25.3338,1,2012170,-61.1145,-25.3338,1
-61.129,-24.8618,1,2012171,-61.129,-24.8618,1
-61.0589,-24.4227,1,2012172,-61.0589,-24.4227,1
-60.898,-23.4778,1,2012173,-60.898,-23.4778,1
-60.8827,-22.7043,1,2012174,-60.8827,-22.7043,1
-60.8766,-22.2289,1,2012175,-60.8766,-22.2289,1
-60.9441,-21.4937,1,2012176,-60.9441,-21.4937,1
-60.6169,-21.258,0,2012177,-60.6169,-21.258,0
-60.2896,-21.1663,1,2012178,-60.2896,-21.1663,1
-60.3062,-21.3451,1,2012179,-60.3062,-21.3451,1
-60.3306,-21.3848,1,2012180,-60.3306,-21.3848,1
-60.2744,-21.5072,1,2012181,-60.2744,-21.5072,1
-60.2272,-21.4902,1,2012182,-60.2272,-21.4902,1
-60.1285,-21.4539,1,2012183,-60.1285,-21.4539,1
-60.0231,-21.3711,1,2012184,-60.0231,-21.3711,1
-60.1406,-21.3596,1,2012185,-60.1406,-21.3596,1
-60.1974,-21.55,1,2012186,-60.1974,-21.55,1
-60.0956,-21.4693,1,2012187,-60.0956,-21.4693,1
-60.2946,-21.4183,1,2012188,-60.2946,-21.4183,1
-60.1766,-21.513,1,2012189,-60.1766,-21.513,1
-60.1856,-21.4571,1,2012190,-60.1856,-21.4571,1
-60.0301,-22.1435,1,2012191,-60.0301,-22.1435,1
-60.0301,-22.1435,1,2012192,-60.0301,-22.1435,1
-60.0291,-22.4527,1,2012193,-60.0291,-22.4527,1
-59.9581,-22.5597,1,2012194,-59.9581,-22.5597,1
-59.8592,-22.7886,1,2012195,-59.8592,-22.7886,1
-59.8318,-22.7649,1,2012196,-59.8318,-22.7649,1
-59.7106,-22.7468,1,2012197,-59.7106,-22.7468,1
-59.7106,-22.7468,1,2012198,-59.7106,-22.7468,1
-59.4366,-22.6644,1,2012199,-59.4366,-22.6644,1
-59.3567,-22.4562,1,2012200,-59.3567,-22.4562,1
-59.1521,-22.3123,1,2012201,-59.1521,-22.3123,1
-58.8264,-22.2545,1,2012202,-58.8264,-22.2545,1
-58.7695,-22.1693,1,2012203,-58.7695,-22.1693,1
-58.6684,-22.0507,1,2012204,-58.6684,-22.0507,1
-58.6325,-21.9833,1,2012205,-58.6325,-21.9833,1
-58.648,-21.8561,0,2012206,-58.648,-21.8561,0
-58.6635,-21.671,1,2012207,-58.6635,-21.671,1
-58.6631,-21.395,1,2012208,-58.6631,-21.395,1
-58.564,-21.4001,1,2012209,-58.564,-21.4001,1
-58.5415,-21.1867,1,2012210,-58.5415,-21.1867,1
-58.5529,-21.0975,1,2012211,-58.5529,-21.0975,1
-58.5653,-20.9759,0,2012212,-58.5653,-20.9759,0
-58.5793,-20.8266,0,2012213,-58.5793,-20.8266,0
-58.5932,-20.6671,0,2012214,-58.5932,-20.6671,0
-58.6052,-20.5148,0,2012215,-58.6052,-20.5148,0
-58.6136,-20.3872,0,2012216,-58.6136,-20.3872,0
-58.6168,-20.3018,1,2012217,-58.6168,-20.3018,1
-58.58,-20.2583,1,2012218,-58.58,-20.2583,1
-58.5056,-19.9141,1,2012219,-58.5056,-19.9141,1
-58.5628,-19.5265,1,2012220,-58.5628,-19.5265,1
-58.6862,-19.0856,1,2012221,-58.6862,-19.0856,1
-58.6511,-19.0053,1,2012222,-58.6511,-19.0053,1
-58.7039,-18.6323,1,2012223,-58.7039,-18.6323,1
-58.6564,-18.5832,1,2012224,-58.6564,-18.5832,1
-58.5326,-18.3301,1,2012225,-58.5326,-18.3301,1
-58.5891,-18.2121,1,2012226,-58.5891,-18.2121,1
-58.4999,-18.0934,0,2012227,-58.4999,-18.0934,0
-58.3633,-17.9374,1,2012228,-58.3633,-17.9374,1
-58.2794,-17.6195,1,2012229,-58.2794,-17.6195,1
-58.2399,-17.4444,1,2012230,-58.2399,-17.4444,1
-58.2172,-17.1091,1,2012231,-58.2172,-17.1091,1
-58.1587,-16.9744,0,2012232,-58.1587,-16.9744,0
-58.1153,-16.8621,1,2012233,-58.1153,-16.8621,1
-58.1804,-16.6922,1,2012234,-58.1804,-16.6922,1
-58.0868,-16.5269,1,2012235,-58.0868,-16.5269,1
-57.9691,-16.4615,1,2012236,-57.9691,-16.4615,1
-57.7268,-16.0496,1,2012237,-57.7268,-16.0496,1
-57.4182,-15.6112,1,2012238,-57.4182,-15.6112,1
-57.2057,-15.4117,1,2012239,-57.2057,-15.4117,1
-57.1065,-15.3617,1,2012240,-57.1065,-15.3617,1
-57.1247,-15.4614,1,2012241,-57.1247,-15.4614,1
-57.1246,-15.6062,1,2012242,-57.1246,-15.6062,1
-57.1866,-15.674,1,2012243,-57.1866,-15.674,1
-57.166,-15.6439,0,2012244,-57.166,-15.6439,0
-57.1278,-15.5724,0,2012245,-57.1278,-15.5724,0
-57.1072,-15.4881,1,2012246,-57.1072,-15.4881,1
-57.1091,-15.4014,0,2012247,-57.1091,-15.4014,0
-57.1146,-15.2903,0,2012248,-57.1146,-15.2903,0
-57.1229,-15.1343,1,2012249,-57.1229,-15.1343,1
-57.1467,-14.8213,1,2012250,-57.1467,-14.8213,1
-57.0928,-14.6336,1,2012251,-57.0928,-14.6336,1
-57.0934,-14.5081,1,2012252,-57.0934,-14.5081,1
-57.0541,-14.3997,1,2012253,-57.0541,-14.3997,1
-57.0762,-14.3204,1,2012254,-57.0762,-14.3204,1
-56.9962,-14.032,1,2012255,-56.9962,-14.032,1
-56.8986,-13.9524,1,2012256,-56.8986,-13.9524,1
-56.7602,-13.8543,1,2012257,-56.7602,-13.8543,1
-56.7139,-13.6207,1,2012258,-56.7139,-13.6207,1
-56.7311,-13.5578,1,2012259,-56.7311,-13.5578,1
-56.7426,-13.4211,1,2012260,-56.7426,-13.4211,1
-56.7078,-13.4063,1,2012261,-56.7078,-13.4063,1
-56.8048,-13.3774,1,2012262,-56.8048,-13.3774,1
-56.7689,-13.1846,1,2012263,-56.7689,-13.1846,1
-56.7339,-13.2055,1,2012264,-56.7339,-13.2055,1
-56.7941,-13.1247,1,2012265,-56.7941,-13.1247,1
-56.7328,-13.0281,1,2012266,-56.7328,-13.0281,1
-56.6569,-13.0141,1,2012267,-56.6569,-13.0141,1
-56.6628,-13.1049,1,2012268,-56.6628,-13.1049,1
-56.5945,-13.1816,1,2012269,-56.5945,-13.1816,1
-56.5236,-13.345,1,2012270,-56.5236,-13.345,1
-56.5863,-13.2304,1,2012271,-56.5863,-13.2304,1
