date,qscat_1,qscat_2,qscat_3
2005011,-65.1343,134.197,1
2005012,-65.1343,134.197,1
2005013,-65.2731,133.9832,1
2005014,-65.2731,133.9832,1
2005015,-65.387,133.975,1
2005016,-65.4463,134.0738,1
2005017,-65.5678,133.7988,1
2005018,-65.5678,133.7988,1
2005019,-65.7206,133.5597,1
2005020,-65.7206,133.5597,1
2005021,-65.7206,133.5597,1
2005022,-65.8277,133.2107,1
2005023,-65.8277,133.2107,1
2005024,-65.8277,133.2107,1
2005025,-65.8277,133.2107,1
2005026,-65.8277,133.2107,1
2005027,-65.8277,133.2107,1
2005028,-65.8277,133.2107,1
2005029,-65.8277,133.2107,1
2005030,-65.8277,133.2107,1
2005031,-65.8277,133.2107,1
2005032,-65.8277,133.2107,1
2005033,-65.8277,133.2107,1
2005034,-65.8277,133.2107,1
2005035,-65.8277,133.2107,1
2005036,-65.8277,133.2107,1
2005037,-65.8277,133.2107,1
2005038,-65.8277,133.2107,1
2005039,-65.8277,133.2107,1
2005040,-65.8277,133.2107,0
2005041,-65.8277,133.2107,1
2005042,-65.8277,133.2107,1
2005043,-65.8277,133.2107,1
2005044,-65.8277,133.2107,1
2005045,-65.8277,133.2107,1
2005046,-65.8277,133.2107,1
2005047,-65.8277,133.2107,1
2005048,-65.8277,133.2107,1
2005049,-65.8277,133.2107,1
2005050,-65.8277,133.2107,1
2005051,-65.8277,133.2107,1
2005052,-65.8277,133.2107,1
2005053,-65.8277,133.2107,1
2005054,-65.8277,133.2107,1
2005055,-65.8277,133.2107,1
2005056,-65.8277,133.2107,1
2005057,-65.8028,133.2787,1
2005058,-65.8028,133.2787,1
2005059,-65.8028,133.2787,1
2005060,-65.8028,133.2787,1
2005061,-65.8028,133.2787,1
2005062,-65.8028,133.2787,1
2005063,-65.8028,133.2787,1
2005064,-65.8028,133.2787,1
2005065,-65.8028,133.2787,1
2005066,-65.8028,133.2787,1
2005067,-65.8028,133.2787,1
2005068,-65.8028,133.2787,1
2005069,-65.8028,133.2787,1
2005070,-65.8028,133.2787,1
2005071,-65.8028,133.2787,1
2005072,-65.8028,133.2787,1
2005073,-65.8028,133.2787,1
2005074,-65.8028,133.2787,1
2005075,-65.8028,133.2787,1
2005076,-65.8028,133.2787,1
2005077,-65.8028,133.2787,1
2005078,-65.8028,133.2787,1
2005079,-65.7418,133.3629,1
2005080,-65.8131,133.2118,1
2005081,-65.8131,133.2118,1
2005082,-65.8131,133.2118,1
2005083,-65.8131,133.2118,1
2005084,-65.8131,133.2118,1
2005085,-65.8131,133.2118,1
2005086,-65.8131,133.2118,1
2005087,-65.8131,133.2118,1
2005088,-65.8131,133.2118,1
2005089,-65.8131,133.2118,1
2005090,-65.8131,133.2118,1
2005091,-65.8131,133.2118,1
2005092,-65.8131,133.2118,1
2005093,-65.8131,133.2118,1
2005094,-65.8131,133.2118,1
2005095,-65.8131,133.2118,1
2005096,-65.8131,133.2118,1
2005097,-65.8131,133.2118,1
2005098,-65.8131,133.2118,1
2005099,-65.8131,133.2118,1
2005100,-65.8131,133.2118,1
2005101,-65.8131,133.2118,1
2005102,-65.8131,133.2118,1
2005103,-65.8131,133.2118,1
2005104,-65.8131,133.2118,1
2005105,-65.8131,133.2118,1
2005106,-65.8131,133.2118,1
2005107,-65.8131,133.2118,1
2005108,-65.8131,133.2118,1
2005109,-65.8131,133.2118,1
2005110,-65.8131,133.2118,1
2005111,-65.8131,133.2118,1
2005112,-65.8131,133.2118,1
2005113,-65.8131,133.2118,1
2005114,-65.8131,133.2118,1
2005115,-65.8131,133.2118,1
2005116,-65.8131,133.2118,1
2005117,-65.8131,133.2118,1
2005118,-65.8131,133.2118,1
2005119,-65.8131,133.2118,1
2005120,-65.8131,133.2118,1
2005121,-65.8131,133.2118,1
2005122,-65.8131,133.2118,1
2005123,-65.8131,133.2118,1
2005124,-65.8131,133.2118,1
2005125,-65.8131,133.2118,1
2005126,-65.8131,133.2118,1
2005127,-65.8131,133.2118,1
2005128,-65.8131,133.2118,1
2005129,-65.8131,133.2118,1
2005130,-65.8131,133.2118,1
2005131,-65.8131,133.2118,1
2005132,-65.8131,133.2118,1
2005133,-65.8131,133.2118,1
2005134,-65.8131,133.2118,1
2005135,-65.8131,133.2118,1
2005136,-65.8131,133.2118,1
2005137,-65.8131,133.2118,1
2005138,-65.8131,133.2118,1
2005139,-65.8131,133.2118,1
2005140,-65.8131,133.2118,1
2005141,-65.8131,133.2118,1
2005142,-65.8131,133.2118,1
2005143,-65.8153,133.2795,1
2005144,-65.8153,133.2795,1
2005145,-65.8153,133.2795,1
2005146,-65.8153,133.2795,1
2005147,-65.8153,133.2795,1
2005148,-65.8153,133.2795,1
2005149,-65.8153,133.2795,1
2005150,-65.8153,133.2795,1
2005151,-65.8153,133.2795,1
2005152,-65.8153,133.2795,1
2005153,-65.7845,133.326,1
2005154,-65.8109,133.176,1
2005155,-65.8109,133.176,1
2005156,-65.8109,133.176,1
2005157,-65.8109,133.176,1
2005158,-65.8109,133.176,1
2005159,-65.8109,133.176,1
2005160,-65.8109,133.176,1
2005161,-65.8109,133.176,1
2005162,-65.8109,133.176,1
2005163,-65.8109,133.176,1
2005164,-65.8109,133.176,1
2005165,-65.8109,133.176,1
2005166,-65.8109,133.176,1
2005167,-65.8109,133.176,1
2005168,-65.8109,133.176,1
2005169,-65.8109,133.176,1
2005170,-65.8109,133.176,1
2005171,-65.8109,133.176,1
2005172,-65.8109,133.176,1
2005173,-65.8109,133.176,1
2005174,-65.8109,133.176,1
2005175,-65.8109,133.176,1
2005176,-65.8109,133.176,1
2005177,-65.8109,133.176,1
2005178,-65.8109,133.176,1
2005179,-65.8109,133.176,1
2005180,-65.8109,133.176,1
2005181,-65.8109,133.176,1
2005182,-65.8109,133.176,1
