date,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3
2002117,-66.32,58.06,1,0,0,0
2002118,-66.5509,57.8776,1,0,0,0
2002119,-66.5509,57.8776,1,0,0,0
2002120,-66.5509,57.8776,1,0,0,0
2002121,-66.5509,57.8776,1,0,0,0
2002122,-66.5509,57.8776,1,0,0,0
2002123,-66.5509,57.8776,1,0,0,0
2002124,-66.5509,57.8776,1,0,0,0
2002125,-66.5509,57.8776,1,0,0,0
2002126,-66.5509,57.8776,1,0,0,0
2002127,-66.5042,58.0158,1,0,0,0
2002128,-66.5042,58.0158,1,0,0,0
2002129,-66.5042,58.0158,1,0,0,0
2002130,-66.5042,58.0158,1,0,0,0
2002131,-66.5042,58.0158,1,0,0,0
2002132,-66.5773,57.8712,1,0,0,0
2002133,-66.5809,57.8069,1,0,0,0
2002134,-66.6265,57.7202,1,0,0,0
2002135,-66.6265,57.7202,1,0,0,0
2002136,-66.6184,57.8661,1,0,0,0
2002137,-66.6184,57.8661,1,0,0,0
2002138,-66.6184,57.8661,1,0,0,0
2002139,-66.6184,57.8661,1,0,0,0
2002140,-66.6184,57.8661,1,0,0,0
2002141,-66.6184,57.8661,1,0,0,0
2002142,-66.6184,57.8661,1,0,0,0
2002143,-66.6184,57.8661,1,0,0,0
2002144,-66.6184,57.8661,1,0,0,0
2002145,-66.6184,57.8661,1,0,0,0
2002146,-66.5672,57.9533,1,0,0,0
2002147,-66.5672,57.9533,1,0,0,0
2002148,-66.5672,57.9533,1,0,0,0
2002149,-66.5672,57.9533,0,0,0,0
2002150,-66.5672,57.9533,1,0,0,0
2002151,-66.5672,57.9533,1,0,0,0
2002152,-66.5672,57.9533,1,0,0,0
2002153,-66.5913,57.8712,1,0,0,0
2002154,-66.5913,57.8712,1,0,0,0
2002155,-66.5913,57.8712,1,0,0,0
2002156,-66.5913,57.8712,1,0,0,0
2002157,-66.5913,57.8712,1,0,0,0
2002158,-66.5379,57.9994,1,0,0,0
2002159,-66.5379,57.9994,1,0,0,0
2002160,-66.5379,57.9994,1,0,0,0
2002161,-66.5379,57.9994,1,0,0,0
2002162,-66.5379,57.9994,1,0,0,0
2002163,-66.5379,57.9994,1,0,0,0
2002164,-66.5379,57.9994,1,0,0,0
2002165,-66.5247,57.9319,1,0,0,0
2002166,-66.5247,57.9319,1,0,0,0
2002167,-66.5247,57.9319,1,0,0,0
2002168,-66.5247,57.9319,1,0,0,0
2002169,-66.5247,57.9319,1,0,0,0
2002170,-66.5247,57.9319,1,0,0,0
2002171,-66.5782,57.8997,1,0,0,0
2002172,-66.5782,57.8997,1,0,0,0
2002173,-66.5782,57.8997,1,0,0,0
2002174,-66.5782,57.8997,1,0,0,0
2002175,-66.5782,57.8997,1,0,0,0
2002176,-66.5782,57.8997,1,0,0,0
2002177,-66.5782,57.8997,1,0,0,0
2002178,-66.5782,57.8997,1,0,0,0
2002179,-66.5782,57.8997,1,0,0,0
2002180,-66.5782,57.8997,1,0,0,0
2002181,-66.5782,57.8997,1,0,0,0
2002182,-66.5782,57.8997,1,0,0,0
2002183,-66.5782,57.8997,1,0,0,0
2002184,-66.5782,57.8997,1,0,0,0
2002185,-66.5782,57.8997,1,0,0,0
2002186,-66.5782,57.8997,1,0,0,0
2002187,-66.5782,57.8997,1,0,0,0
2002188,-66.5782,57.8997,1,0,0,0
2002189,-66.5782,57.8997,1,0,0,0
2002190,-66.5782,57.8997,1,0,0,0
2002191,-66.5782,57.8997,1,0,0,0
2002192,-66.5782,57.8997,1,0,0,0
2002193,-66.5782,57.8997,1,0,0,0
2002194,-66.5782,57.8997,1,0,0,0
2002195,-66.5782,57.8997,1,0,0,0
2002196,-66.5782,57.8997,1,0,0,0
2002197,-66.5543,58.0177,1,0,0,0
2002198,-66.5543,58.0177,1,0,0,0
2002199,-66.5543,58.0177,1,0,0,0
2002200,-66.5543,58.0177,1,0,0,0
