date,qscat_1,qscat_2,qscat_3
2007274,-68.3646,35.9595,1
2007275,-68.3646,35.9595,1
2007276,-68.3646,35.9595,1
2007277,-68.3646,35.9595,1
2007278,-68.3646,35.9595,1
2007279,-68.3646,35.9595,1
2007280,-68.3646,35.9595,1
2007281,-68.3646,35.9595,1
2007282,-68.3646,35.9595,1
2007283,-68.3646,35.9595,1
2007284,-68.3646,35.9595,1
2007285,-68.3256,35.7763,1
2007286,-68.3256,35.7763,1
2007287,-68.3256,35.7763,1
2007288,-68.3256,35.7763,1
2007289,-68.3256,35.7763,1
2007290,-68.3256,35.7763,1
2007291,-68.3256,35.7763,0
2007292,-68.3256,35.7763,1
2007293,-68.3256,35.7763,1
2007294,-68.3256,35.7763,1
2007295,-68.3258,35.6445,1
2007296,-68.2352,35.2697,1
2007297,-68.2549,35.0251,0
2007298,-68.2745,34.9075,1
2007299,-68.2745,34.9075,0
2007300,-68.2745,34.9075,1
2007301,-68.2762,34.4207,1
2007302,-68.2892,34.0932,1
2007303,-68.2604,33.9214,1
2007304,-68.2127,33.8755,1
2007305,-68.2058,33.6607,1
2007306,-68.1284,33.9356,1
2007307,-68.1284,33.9356,1
2007308,-68.1284,33.9356,1
2007309,-68.1284,33.9356,1
2007310,-68.089,33.9426,1
2007311,-68.0768,33.9509,1
2007312,-68.0217,34.0197,1
2007313,-68.039,34.2092,1
2007314,-68.039,34.2092,1
2007315,-67.9794,34.3296,1
2007316,-67.9139,34.0976,1
2007317,-67.9261,33.9255,1
2007318,-67.9001,33.8889,1
2007319,-67.8692,33.8672,1
2007320,-67.8052,33.6841,1
2007321,-67.7733,33.7304,1
2007322,-67.6909,33.5168,1
2007323,-67.6516,33.2553,1
2007324,-67.6644,33.1234,1
2007325,-67.6427,32.8646,1
2007326,-67.689,32.6953,1
2007327,-67.7093,32.612,1
2007328,-67.7093,32.612,1
2007329,-67.7449,32.5157,1
2007330,-67.7973,32.4471,1
2007331,-67.7931,32.3518,1
2007332,-67.7931,32.3518,1
2007333,-67.8286,32.3166,1
2007334,-67.8966,32.1757,1
2007335,-68.0085,32.1136,1
2007336,-68.1079,31.9311,1
2007337,-68.2318,31.8576,1
2007338,-68.3051,31.7314,1
2007339,-68.3504,31.5217,1
2007340,-68.3948,31.542,1
2007341,-68.4218,31.5113,0
2007342,-68.4519,31.4409,1
2007343,-68.5187,31.2954,1
2007344,-68.6521,30.7946,1
2007345,-68.7538,30.599,1
2007346,-68.8122,30.4008,0
2007347,-68.8542,30.2073,0
2007348,-68.8907,29.9985,0
2007349,-68.9321,29.7541,0
2007350,-68.9891,29.4539,1
2007351,-69.0852,28.9798,1
2007352,-69.0852,28.9798,1
2007353,-69.1383,28.5259,1
2007354,-69.1958,28.1083,1
2007355,-68.9253,28.2264,1
2007356,-68.9253,28.2264,1
2007357,-69.0499,28.3844,1
2007358,-69.0778,28.1973,1
2007359,-69.0841,27.9843,1
2008029,-69.3912,27.4197,1
2008030,-69.3865,27.1719,0
2008031,-69.3729,26.9443,1
2008032,-69.2988,27.126,1
2008033,-69.2988,27.126,1
2008034,-69.2037,27.2737,1
2008035,-69.2037,27.2737,1
2008036,-69.1975,27.2568,0
2008037,-69.1828,27.2085,0
2008038,-69.1653,27.1321,0
2008039,-69.1506,27.0309,0
2008040,-69.1444,26.9084,1
2008041,-69.3158,26.6369,1
2008042,-69.4476,26.521,1
2008043,-69.6187,26.9141,1
2008044,-69.7728,27.1678,1
2008045,-69.7728,27.1678,1
2008046,-69.7631,27.1629,0
2008047,-69.7404,27.1479,0
2008048,-69.7144,27.1225,0
2008049,-69.6946,27.0862,1
2008050,-69.6805,26.5552,0
2008051,-69.6684,25.4031,0
2008052,-69.6633,24.1658,1
2008053,-69.68,22.9506,1
2008054,-69.545,21.9763,1
2008055,-69.545,21.9763,0
2008056,-69.545,21.9763,0
2008057,-69.545,21.9763,0
2008058,-69.545,21.9763,1
2008059,-69.5951,20.9786,1
2008060,-69.7252,20.7911,1
2008061,-69.6875,20.0043,0
2008062,-69.6175,18.834,0
2008063,-69.5798,18.2324,1
2008064,-69.5798,18.2324,1
2008065,-69.4526,18.4862,1
2008066,-69.3434,18.0497,1
2008067,-69.3434,18.0497,1
2008068,-69.4104,17.8175,1
2008069,-69.5108,17.4417,0
2008070,-69.5747,17.104,1
2008071,-69.4657,16.9575,1
