ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,oscat_1,oscat_2,oscat_3,qscat_1,qscat_2,qscat_3,size_1,size_2
0,0,0,2019190,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019191,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019192,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019193,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
0,0,0,2019194,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019195,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019196,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019197,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019198,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019199,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019200,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
0,0,0,2019201,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019202,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019203,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019204,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019205,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019206,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019207,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
0,0,0,2019208,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019209,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019210,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019211,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019212,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019213,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019214,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
0,0,0,2019215,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019216,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019217,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019218,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019219,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019220,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019221,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
0,0,0,2019222,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019223,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019224,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
