date,ers_1,ers_2,ers_3
1995170,-65.7514,-58.6199,1
1995171,-65.7514,-58.6199,1
1995172,-65.7514,-58.6199,1
1995173,-65.7514,-58.6199,1
1995174,-65.7514,-58.6199,1
1995175,-65.7514,-58.6199,1
1995176,-65.7514,-58.6199,1
1995177,-65.7514,-58.6199,1
1995178,-65.7514,-58.6199,1
1995179,-65.7514,-58.6199,1
1995180,-65.7514,-58.6199,1
1995181,-65.728,-58.5801,1
1995182,-65.6813,-58.5005,1
1995183,-65.6345,-58.4208,1
1995184,-65.6111,-58.381,1
1995185,-65.6111,-58.381,1
1995186,-65.6111,-58.381,1
1995187,-65.6111,-58.381,1
1995188,-65.6111,-58.381,1
1995189,-65.6111,-58.381,1
1995190,-65.5815,-58.3788,1
1995191,-65.5222,-58.3744,1
1995192,-65.463,-58.3701,1
1995193,-65.4138,-58.2764,1
1995194,-65.3744,-58.0935,1
1995195,-65.3351,-57.9106,1
1995196,-65.3155,-57.8191,1
1995197,-65.3155,-57.8191,1
1995198,-65.3155,-57.8191,1
1995199,-65.2888,-57.7626,1
1995200,-65.2353,-57.6495,1
1995201,-65.1819,-57.5365,1
1995202,-65.1435,-57.429,1
1995203,-65.1201,-57.3269,1
1995204,-65.0967,-57.2249,1
1995205,-65.085,-57.1739,1
1995206,-65.085,-57.1739,1
1995207,-65.085,-57.1739,1
1995208,-65.085,-57.1739,1
1995209,-65.085,-57.1739,1
1995210,-65.085,-57.1739,1
1995211,-65.085,-57.1739,1
1995212,-65.085,-57.1739,1
1995213,-65.085,-57.1739,1
1995214,-65.085,-57.1739,1
1995215,-65.085,-57.1739,1
1995216,-65.085,-57.1739,1
1995217,-65.085,-57.1739,1
1995218,-65.085,-57.1739,1
1995219,-65.085,-57.1739,1
1995220,-65.085,-57.1739,1
1995221,-65.085,-57.1739,1
1995222,-65.085,-57.1739,1
1995223,-65.085,-57.1739,1
1995224,-65.085,-57.1739,1
1995225,-65.085,-57.1739,1
1995226,-65.0679,-57.1543,1
1995227,-65.0336,-57.115,1
1995228,-64.9993,-57.0756,1
1995229,-64.9822,-57.056,1
1995230,-64.9822,-57.056,1
1995231,-64.9822,-57.056,1
