date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
1993019,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993020,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993021,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993022,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993023,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993024,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993025,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993026,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993027,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993028,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993029,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993030,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993031,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993032,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993033,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993034,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993035,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993036,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993037,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993038,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993039,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993040,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993041,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993042,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993043,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993044,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993045,-64.35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
